Keuwl Accelerometer Data File
2020-08-26 16-27-34

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.075417,-0.003591,9.803059,9.803349,0.441462,182.726318
0.0099830,-0.081403,-0.007183,9.804255,9.804596,0.477654,185.042450
0.0200690,-0.077812,0.004788,9.810242,9.810552,0.455425,176.478546
0.0300080,-0.080206,-0.013168,9.804255,9.804592,0.474778,189.323593
0.0399910,-0.086191,-0.009577,9.801862,9.802245,0.506677,186.340195
0.0499870,-0.081403,0.001197,9.803059,9.803397,0.476012,179.157471
0.0602060,-0.063446,-0.008380,9.815030,9.815239,0.373777,187.523819
0.0700120,-0.074220,-0.009577,9.803059,9.803345,0.437902,187.352386
0.0800090,-0.077812,0.003591,9.810242,9.810551,0.454565,177.357452
0.0900180,-0.075417,0.003591,9.799467,9.799758,0.441462,177.273682
0.1000350,-0.075417,0.003591,9.799467,9.799758,0.441462,177.273682
0.1100020,-0.077812,-0.007183,9.805453,9.805764,0.456283,185.273895
0.1200120,-0.069432,0.014365,9.807847,9.808104,0.414487,168.310623
0.1300220,-0.070629,0.007183,9.810242,9.810499,0.414959,174.193268
0.1400140,-0.074220,-0.004788,9.803059,9.803341,0.434763,183.691391
0.1499870,-0.073023,0.010774,9.809045,9.809322,0.431147,171.607071
0.1600270,-0.080206,0.001197,9.800665,9.800993,0.468972,179.144897
0.1700260,-0.076614,0.010774,9.805453,9.805758,0.451975,171.995270
0.1800150,-0.074220,0.003591,9.803059,9.803341,0.434763,177.229782
0.1899960,-0.069432,0.002394,9.810242,9.810488,0.405901,178.025070
0.2000120,-0.076614,0.008380,9.803059,9.803362,0.450674,173.758087
0.2100150,-0.077812,0.004788,9.815030,9.815340,0.455425,176.478546
0.2200150,-0.075417,0.004788,9.805453,9.805744,0.441462,176.367050
0.2300010,-0.079009,0.007183,9.806650,9.806971,0.463094,174.805573
0.2400640,-0.071826,0.001197,9.805453,9.805717,0.419648,179.045166
0.2499750,-0.079009,-0.003591,9.804255,9.804575,0.462671,182.602570
0.2599840,-0.076614,0.004788,9.809045,9.809345,0.448498,176.423660
0.2700300,-0.079009,0.001197,9.807847,9.808166,0.461825,179.131943
0.2799810,-0.082600,-0.015562,9.795877,9.796237,0.491385,190.669785
0.2900020,-0.071826,0.001197,9.806650,9.806913,0.419648,179.045166
0.3000430,-0.079009,0.008380,9.805453,9.805775,0.463938,173.945801
0.3100030,-0.077812,-0.011971,9.803059,9.803374,0.459701,188.746155
0.3200170,-0.071826,-0.003591,9.798270,9.798534,0.420579,182.862411
0.3300210,-0.079009,-0.005986,9.806650,9.806971,0.463094,184.332321
0.3400140,-0.082600,-0.003591,9.798270,9.798619,0.483760,182.489548
0.3500990,-0.075417,0.005986,9.812635,9.812927,0.441905,175.462234
0.3599980,-0.077812,0.001197,9.798270,9.798579,0.454995,179.118591
0.3700250,-0.076614,-0.008380,9.809045,9.809348,0.450674,186.241913
0.3799970,-0.083797,0.005986,9.805453,9.805813,0.490588,175.914383
0.3900310,-0.076614,0.002394,9.812635,9.812935,0.447624,178.210083
0.4000180,-0.069432,0.008380,9.803059,9.803308,0.409261,173.118271
0.4100080,-0.079009,0.001197,9.798270,9.798589,0.461825,179.131943
0.4200630,-0.075417,0.008380,9.810242,9.810535,0.443231,173.659805
0.4299860,-0.071826,0.009577,9.810242,9.810510,0.423362,172.405350
0.4400220,-0.070629,-0.008380,9.805453,9.805711,0.415430,186.766174
0.4499770,-0.068235,0.003591,9.803059,9.803297,0.399585,176.987213
0.4600390,-0.077812,0.003591,9.794679,9.794989,0.455854,177.357452
0.4700650,-0.083797,-0.004788,9.798270,9.798630,0.490986,183.270493
0.4799930,-0.086191,-0.003591,9.801862,9.802241,0.504354,182.385941
0.4900410,-0.081403,-0.003591,9.798270,9.798609,0.476423,182.526123
0.5000190,-0.083797,0.008380,9.810242,9.810603,0.491783,174.289413
0.5100000,-0.075417,-0.004788,9.803059,9.803350,0.441905,183.632950
0.5199910,-0.081403,-0.004788,9.798270,9.798610,0.476834,183.366455
0.5299870,-0.076614,-0.009577,9.799467,9.799771,0.451541,187.125015
0.5399910,-0.077812,-0.004788,9.804255,9.804565,0.455425,183.521454
0.5499790,-0.080206,-0.001197,9.798270,9.798598,0.468972,180.855103
0.5600690,-0.076614,0.001197,9.806650,9.806950,0.447624,179.104828
0.5700180,-0.082600,0.002394,9.810242,9.810590,0.482545,178.339722
0.5800410,-0.082600,-0.009577,9.798270,9.798623,0.486180,186.613464
0.5900420,-0.079009,0.007183,9.809045,9.809365,0.463094,174.805573
0.5999950,-0.076614,-0.002394,9.805453,9.805753,0.447624,181.789917
0.6099930,-0.079009,0.005986,9.806650,9.806971,0.463094,175.667679
0.6200120,-0.077812,0.001197,9.803059,9.803368,0.454995,179.118591
0.6299880,-0.076614,0.003591,9.805453,9.805753,0.447624,177.316223
0.6400810,-0.079009,0.005986,9.807847,9.808167,0.463094,175.667679
0.6500040,-0.075417,0.005986,9.800665,9.800957,0.442348,175.462234
0.6599780,-0.076614,0.007183,9.803059,9.803361,0.449805,174.644180
0.6700600,-0.079009,-0.004788,9.798270,9.798590,0.462671,183.468231
0.6799940,-0.080206,-0.004788,9.801862,9.802191,0.469389,183.416595
0.6899870,-0.075417,0.005986,9.806650,9.806942,0.441905,175.462234
0.6999940,-0.074220,0.011971,9.817424,9.817712,0.438795,170.837646
0.7099980,-0.074220,0.009577,9.809045,9.809330,0.437007,172.647614
0.7199920,-0.079009,0.005986,9.795877,9.796197,0.463516,175.667679
0.7300020,-0.082600,0.001197,9.801862,9.802210,0.482950,179.169678
0.7400180,-0.079009,0.004788,9.801862,9.802181,0.462671,176.531769
0.7500020,-0.083797,-0.008380,9.804255,9.804618,0.492578,185.710587
0.7600390,-0.077812,-0.001197,9.801862,9.802171,0.454995,180.881409
0.7699820,-0.077812,0.004788,9.803059,9.803369,0.455425,176.478546
0.7799940,-0.074220,-0.004788,9.806650,9.806932,0.434763,183.691391
0.7899960,-0.080206,-0.001197,9.799467,9.799795,0.468972,180.855103
0.8000300,-0.074220,0.001197,9.801862,9.802143,0.434312,179.075958
0.8101220,-0.074220,0.015562,9.811439,9.811731,0.442790,168.157928
0.8199829,-0.070629,0.009577,9.809045,9.809304,0.416841,172.278168
0.8300000,-0.076614,-0.019154,9.801862,9.802179,0.461401,194.036240
0.8400140,-0.070629,0.005986,9.803059,9.803315,0.414487,175.156006
0.8499950,-0.074220,-0.007183,9.806650,9.806933,0.435662,185.527542
0.8600180,-0.074220,-0.002394,9.809045,9.809326,0.433862,181.847610
0.8700080,-0.076614,0.001197,9.800665,9.800964,0.448061,179.104828
0.8800400,-0.081403,-0.008380,9.801862,9.802203,0.478063,185.877396
0.8899950,-0.080206,0.003591,9.807847,9.808176,0.469389,177.436234
0.8999910,-0.077812,-0.004788,9.798270,9.798580,0.455854,183.521454
0.9100120,-0.073023,0.007183,9.805453,9.805728,0.428872,174.382416
0.9199900,-0.076614,-0.007183,9.800665,9.800967,0.449805,185.355820
0.9299880,-0.073023,0.010774,9.815030,9.815308,0.430693,171.607071
0.9400290,-0.076614,-0.002394,9.799467,9.799767,0.448061,181.789917
0.9499940,-0.079009,0.010774,9.801862,9.802186,0.466042,172.234833
0.9599860,-0.082600,0.002394,9.805453,9.805801,0.482950,178.339722
0.9699950,-0.075417,0.002394,9.800665,9.800955,0.440575,178.181702
0.9799840,-0.079009,0.002394,9.799467,9.799786,0.461825,178.264297
0.9899970,-0.071826,-0.011971,9.805453,9.805723,0.425206,189.462326
1.0000410,-0.079009,-0.005986,9.803059,9.803379,0.463094,184.332321
1.0100850,-0.077812,-0.005986,9.801862,9.802173,0.456283,184.398712
1.0200180,-0.076614,-0.005986,9.800665,9.800966,0.449370,184.467163
1.0300319,-0.083797,-0.002394,9.793482,9.793840,0.490189,181.636581
1.0400190,-0.076614,-0.015562,9.799467,9.799779,0.457140,191.481995
1.0501050,-0.067038,0.003591,9.816227,9.816457,0.392170,176.933517
1.0599910,-0.073023,0.010774,9.807847,9.808125,0.431147,171.607071
1.0700549,-0.073023,0.003591,9.812635,9.812908,0.427043,177.184448
1.0800099,-0.075417,-0.009577,9.810242,9.810536,0.444114,187.236923
1.0900340,-0.065841,0.003591,9.810242,9.810464,0.385630,176.877869
1.1000930,-0.074220,-0.002394,9.807847,9.808128,0.433862,181.847610
1.1100500,-0.068235,0.003591,9.798270,9.798509,0.399585,176.987213
1.1200190,-0.068235,0.003591,9.807847,9.808085,0.399585,176.987213
1.1299980,-0.082600,-0.007183,9.809045,9.809395,0.484164,184.969742
1.1400059,-0.079009,0.008380,9.805453,9.805775,0.463938,173.945801
1.1500039,-0.077812,-0.003591,9.805453,9.805762,0.454995,182.642548
1.1599779,-0.068235,-0.009577,9.809045,9.809287,0.402512,187.989334
1.1699879,-0.073023,0.003591,9.812635,9.812908,0.427043,177.184448
1.1799899,-0.079009,0.005986,9.804255,9.804576,0.463094,175.667679
1.1900040,-0.068235,0.007183,9.806650,9.806890,0.401051,173.990997
1.2000029,-0.074220,0.001197,9.804255,9.804537,0.433862,179.075958
1.2100029,-0.076614,0.011971,9.809045,9.809351,0.452840,171.119339
1.2199819,-0.074220,0.007183,9.815030,9.815313,0.435213,174.472458
1.2299889,-0.075417,0.001197,9.807847,9.808137,0.440575,179.090622
1.2400010,-0.076614,-0.005986,9.805453,9.805755,0.449370,184.467163
1.2500839,-0.081403,-0.008380,9.801862,9.802203,0.478063,185.877396
1.2599679,-0.084994,-0.007183,9.795877,9.796248,0.499285,184.830414
1.2700120,-0.073023,0.002394,9.815030,9.815302,0.426585,178.122116
1.2800139,-0.074220,0.001197,9.801862,9.802143,0.434312,179.075958
1.2899779,-0.080206,0.002394,9.804255,9.804584,0.468555,178.290192
1.3000391,-0.074220,0.002394,9.815030,9.815311,0.433862,178.152390
1.3099800,-0.074220,-0.004788,9.807847,9.808129,0.434763,183.691391
1.3199971,-0.073023,-0.004788,9.801862,9.802135,0.427501,183.751724
1.3300139,-0.074220,-0.005986,9.800665,9.800948,0.435662,184.610657
1.3399860,-0.080206,-0.004788,9.798270,9.798599,0.469389,183.416595
1.3499960,-0.086191,-0.007183,9.797073,9.797455,0.505517,184.763641
1.3599869,-0.074220,-0.007183,9.805453,9.805737,0.435662,185.527542
1.3699861,-0.068235,-0.002394,9.813833,9.814071,0.398604,182.009552
1.3800050,-0.087388,0.001197,9.800665,9.801055,0.511290,179.215179
1.3899860,-0.077812,0.001197,9.801862,9.802171,0.454995,179.118591
1.4000009,-0.077812,-0.002394,9.803059,9.803368,0.454995,181.762390
1.4099729,-0.076614,0.010774,9.812635,9.812941,0.451975,171.995270
1.4199829,-0.081403,-0.001197,9.800665,9.801003,0.476423,180.842529
1.4299879,-0.076614,0.002394,9.801862,9.802161,0.448061,178.210083
1.4400150,-0.075417,-0.001197,9.791088,9.791379,0.441462,180.909378
