Keuwl Accelerometer Data File
2020-08-26 16-29-27

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.215478,0.098162,9.742006,9.744884,1.392408,155.508102
0.0100020,-0.209493,0.104148,9.737218,9.740028,1.376435,153.566055
0.0200060,-0.210690,0.110133,9.738416,9.741317,1.398298,152.402710
0.0300380,-0.209493,0.105345,9.746795,9.749615,1.378140,153.304138
0.0399970,-0.216675,0.096965,9.751583,9.754472,1.394374,155.890823
0.0500470,-0.233435,0.104148,9.739613,9.742967,1.503501,155.955780
0.0600000,-0.210690,0.100556,9.746795,9.749590,1.372020,154.486130
0.0700180,-0.196325,0.113725,9.743204,9.745845,1.333835,149.917648
0.0800290,-0.208296,0.110133,9.734824,9.737676,1.386633,152.132996
0.0900340,-0.228646,0.093374,9.750386,9.753513,1.450909,157.786026
0.1000400,-0.222661,0.099359,9.745598,9.748648,1.433268,155.951828
0.1099920,-0.197522,0.107739,9.742006,9.744604,1.323082,151.389542
0.1201200,-0.201113,0.111330,9.740809,9.743522,1.351905,151.032333
0.1300350,-0.214281,0.099359,9.746795,9.749656,1.388044,155.123444
0.1400110,-0.228646,0.096965,9.745598,9.748762,1.459917,157.018982
0.1500350,-0.215478,0.100556,9.749189,9.752089,1.397178,154.983109
0.1600050,-0.192733,0.111330,9.739613,9.742155,1.308956,149.987564
0.1700790,-0.196325,0.111330,9.742006,9.744620,1.327217,150.443588
0.1800270,-0.215478,0.096965,9.747993,9.750856,1.388749,155.772247
0.1900630,-0.228646,0.093374,9.739613,9.742743,1.452526,157.786026
0.2000010,-0.209493,0.102951,9.734824,9.737622,1.373589,153.829178
0.2099900,-0.207098,0.104148,9.743204,9.745961,1.362862,153.302628
0.2200170,-0.205901,0.104148,9.732430,9.735165,1.358259,153.169083
0.2300400,-0.213084,0.094571,9.745598,9.748386,1.370451,156.067383
0.2400690,-0.219069,0.094571,9.746795,9.749715,1.402350,156.650436
0.2500350,-0.208296,0.107739,9.736021,9.738845,1.379843,152.650131
0.2599750,-0.202310,0.105345,9.725247,9.727921,1.343483,152.493561
0.2700100,-0.203507,0.108936,9.732430,9.735167,1.358691,151.840118
0.2800210,-0.211887,0.101754,9.740809,9.743645,1.382252,154.348465
0.2900340,-0.231040,0.093374,9.740809,9.743997,1.465536,157.994141
0.3000370,-0.209493,0.105345,9.742006,9.744828,1.378850,153.304138
0.3101160,-0.205901,0.106542,9.733627,9.736388,1.364440,152.641068
0.3200110,-0.220267,0.101754,9.751583,9.754601,1.425327,155.205109
0.3300390,-0.217872,0.096965,9.746795,9.749712,1.401653,156.008301
0.3400190,-0.215478,0.105345,9.744401,9.747353,1.410004,153.946503
0.3500470,-0.204704,0.098162,9.742006,9.744651,1.334862,154.380783
0.3600160,-0.205901,0.100556,9.732430,9.735126,1.348717,153.970413
0.3700150,-0.217872,0.100556,9.747993,9.750946,1.410282,155.224854
0.3801890,-0.220267,0.104148,9.751583,9.754626,1.431218,154.693985
0.3900330,-0.216675,0.112527,9.744401,9.747459,1.435314,152.555481
0.4000150,-0.211887,0.104148,9.734824,9.737686,1.389171,153.824707
0.4100410,-0.210690,0.105345,9.740809,9.743657,1.385221,153.434952
0.4200130,-0.204704,0.105345,9.739613,9.742333,1.354219,152.768753
0.4300620,-0.209493,0.098162,9.739613,9.742360,1.360850,154.893555
0.4400210,-0.207098,0.102951,9.740809,9.743555,1.360275,153.567581
0.4500380,-0.215478,0.100556,9.751583,9.754482,1.396898,154.983109
0.4600100,-0.211887,0.112527,9.742006,9.744960,1.410698,152.028412
0.4700210,-0.207098,0.102951,9.739613,9.742358,1.360275,153.567581
0.4801380,-0.214281,0.095768,9.750386,9.753210,1.378708,155.918823
0.4900170,-0.217872,0.102951,9.747993,9.750971,1.416098,154.707977
0.5000200,-0.217872,0.098162,9.750386,9.753314,1.403885,155.746078
0.5100290,-0.211887,0.108936,9.743204,9.746117,1.400815,152.791199
0.5199960,-0.209493,0.101754,9.736021,9.738806,1.370165,154.093491
0.5300200,-0.216675,0.095768,9.737218,9.740100,1.393812,156.155106
0.5400010,-0.219069,0.096965,9.744401,9.747346,1.408477,156.124725
0.5501480,-0.213084,0.100556,9.744401,9.747250,1.385221,154.736908
0.5600039,-0.207098,0.111330,9.739613,9.742450,1.382818,151.738754
0.5699940,-0.203507,0.105345,9.731233,9.733931,1.349007,152.631790
0.5800200,-0.210690,0.098162,9.746795,9.749566,1.366160,155.018753
0.5900210,-0.207098,0.093374,9.739613,9.742262,1.336181,155.730957
0.6000120,-0.215478,0.106542,9.749189,9.752152,1.412501,153.690155
0.6100100,-0.204704,0.107739,9.736021,9.738769,1.360994,152.241455
0.6200020,-0.205901,0.098162,9.737218,9.739889,1.341880,154.510803
0.6299940,-0.204704,0.094571,9.732430,9.735042,1.327364,155.203613
0.6399829,-0.219069,0.104148,9.750386,9.753403,1.425052,154.573120
0.6500250,-0.215478,0.102951,9.746795,9.749720,1.403466,154.462570
0.6600110,-0.207098,0.108936,9.743204,9.746014,1.375724,152.255112
0.6700990,-0.208296,0.101754,9.734824,9.737584,1.364153,153.964233
0.6800220,-0.215478,0.105345,9.749189,9.752139,1.409310,153.946503
0.6899850,-0.216675,0.101754,9.746795,9.749734,1.406948,154.844635
0.7000229,-0.216675,0.101754,9.750386,9.753325,1.406391,154.844635
0.7100080,-0.211887,0.101754,9.742006,9.744842,1.382110,154.348465
0.7200410,-0.214281,0.100556,9.738416,9.741292,1.392408,154.860565
0.7300150,-0.214281,0.100556,9.744401,9.747275,1.391423,154.860565
0.7399960,-0.217872,0.105345,9.746795,9.749799,1.422303,154.195465
0.7500210,-0.219069,0.101754,9.752781,9.755772,1.418721,155.086029
0.7599860,-0.209493,0.094571,9.737218,9.739931,1.352484,155.704224
0.7700289,-0.202310,0.098162,9.728839,9.731438,1.324117,154.117004
0.7800090,-0.220267,0.101754,9.740809,9.743831,1.426836,155.205109
0.7901050,-0.221464,0.100556,9.756371,9.759402,1.427933,155.579376
0.7999950,-0.213084,0.099359,9.738416,9.741253,1.382818,155.000732
0.8099930,-0.207098,0.098162,9.749189,9.751883,1.346539,154.639587
0.8200280,-0.199916,0.104148,9.740809,9.743418,1.325742,152.482376
0.8300229,-0.216675,0.092177,9.744401,9.747246,1.384374,156.954407
0.8400860,-0.214281,0.099359,9.745598,9.748460,1.388326,155.123444
0.8500180,-0.211887,0.098162,9.728839,9.731641,1.374870,155.142807
0.8600220,-0.205901,0.112527,9.736021,9.738849,1.380693,151.342880
0.8700470,-0.204704,0.112527,9.737218,9.740020,1.374301,151.202072
0.8800110,-0.210690,0.104148,9.724051,9.726891,1.384656,153.695969
0.8900510,-0.208296,0.112527,9.746795,9.749670,1.391564,151.620758
0.9000199,-0.214281,0.099359,9.757569,9.760427,1.386633,155.123444
0.9100120,-0.198719,0.104148,9.738416,9.741000,1.319824,152.341125
0.9200209,-0.204704,0.107739,9.738416,9.741162,1.360562,152.241455
0.9299950,-0.205901,0.110133,9.742006,9.744804,1.373019,151.858398
0.9400060,-0.211887,0.104148,9.744401,9.747261,1.388044,153.824707
0.9500120,-0.219069,0.110133,9.737218,9.740305,1.442522,153.309845
0.9600099,-0.209493,0.106542,9.747993,9.750826,1.381260,153.043411
0.9700209,-0.203507,0.106542,9.737218,9.739927,1.351471,152.366623
0.9799980,-0.217872,0.105345,9.746795,9.749799,1.422303,154.195465
0.9900270,-0.215478,0.106542,9.744401,9.747366,1.413193,153.690155
1.0000199,-0.216675,0.105345,9.749189,9.752166,1.415683,154.071548
1.0100110,-0.211887,0.104148,9.746795,9.749654,1.387621,153.824707
1.0200150,-0.202310,0.108936,9.737218,9.739928,1.351760,151.699249
1.0299979,-0.204704,0.098162,9.736021,9.738667,1.335741,154.380783
1.0400180,-0.209493,0.106542,9.744401,9.747235,1.381827,153.043411
1.0500250,-0.209493,0.102951,9.742006,9.744802,1.372591,153.829178
1.0600519,-0.213084,0.099359,9.738416,9.741253,1.382818,155.000732
1.0700250,-0.204704,0.110133,9.740809,9.743583,1.367019,151.719223
1.0799910,-0.216675,0.101754,9.740809,9.743751,1.407782,154.844635
1.0900249,-0.215478,0.100556,9.753978,9.756876,1.396617,154.983109
1.1000210,-0.213084,0.112527,9.745598,9.748576,1.416374,152.161926
1.1099919,-0.204704,0.106542,9.746795,9.749526,1.356241,152.504471
1.1200110,-0.216675,0.106542,9.750386,9.753375,1.418445,153.816071
1.1299869,-0.220267,0.106542,9.747993,9.751063,1.438038,154.187149
1.1400110,-0.222661,0.104148,9.742006,9.745107,1.445368,154.932541
1.1500059,-0.209493,0.106542,9.744401,9.747235,1.381827,153.043411
1.1600139,-0.210690,0.108936,9.744401,9.747288,1.394514,152.658981
1.1700189,-0.204704,0.100556,9.738416,9.741086,1.341588,153.838440
1.1799940,-0.213084,0.102951,9.743204,9.746078,1.391283,154.212677
1.1900349,-0.208296,0.095768,9.743204,9.745901,1.347991,155.308441
1.2000099,-0.205901,0.099359,9.737218,9.739902,1.345085,154.239990
1.2100070,-0.211887,0.104148,9.749189,9.752048,1.387198,153.824707
1.2200249,-0.217872,0.101754,9.750386,9.753351,1.412778,154.965881
1.2300060,-0.216675,0.100556,9.755175,9.758099,1.402629,155.104538
1.2400180,-0.216675,0.100556,9.747993,9.750919,1.403885,155.104538
1.2500110,-0.221464,0.104148,9.756371,9.759440,1.436949,154.813797
1.2599900,-0.201113,0.106542,9.738416,9.741075,1.338668,152.087067
1.2700400,-0.205901,0.106542,9.745598,9.748355,1.362718,152.641068
1.2800150,-0.210690,0.106542,9.744401,9.747261,1.388044,153.175110
1.2900649,-0.221464,0.112527,9.744401,9.747567,1.460453,153.064499
1.3000159,-0.221464,0.099359,9.744401,9.747424,1.426973,155.836670
1.3100239,-0.213084,0.106542,9.737218,9.740132,1.401653,153.434952
1.3200370,-0.203507,0.101754,9.736021,9.738679,1.338668,153.434952
1.3300170,-0.213084,0.099359,9.740809,9.743647,1.382676,155.000732
1.3400450,-0.211887,0.105345,9.738416,9.741290,1.391845,153.564575
1.3500090,-0.205901,0.101754,9.744401,9.747108,1.350312,153.702057
1.3600440,-0.204704,0.102951,9.734824,9.737520,1.348282,153.301086
1.3700039,-0.213084,0.105345,9.742006,9.744905,1.397598,153.693039
1.3800219,-0.213084,0.100556,9.746795,9.749642,1.384798,154.736908
1.3901230,-0.207098,0.107739,9.736021,9.738819,1.373446,152.515137
1.4000210,-0.209493,0.095768,9.743204,9.745927,1.354364,155.432831
1.4100020,-0.214281,0.104148,9.745598,9.748509,1.400396,154.078690
1.4200131,-0.201113,0.111330,9.743204,9.745915,1.351471,151.032333
1.4300209,-0.211887,0.095768,9.740809,9.743585,1.367592,155.678101
1.4399899,-0.205901,0.106542,9.744401,9.747159,1.363005,152.641068
1.4500400,-0.205901,0.087388,9.749189,9.751755,1.314327,157.002731
1.4600180,-0.210690,0.095768,9.742006,9.744755,1.360850,155.556046
1.4700370,-0.208296,0.100556,9.744401,9.747146,1.359699,154.230667
1.4800230,-0.204704,0.112527,9.738416,9.741217,1.374016,151.202072
1.4900049,-0.215478,0.094571,9.747993,9.750833,1.382959,156.303864
1.5003480,-0.208296,0.106542,9.739613,9.742422,1.376008,152.910522
1.5100610,-0.215478,0.101754,9.752781,9.755692,1.399557,154.722275
1.5200540,-0.211887,0.106542,9.743204,9.746090,1.394374,153.305618
1.5300339,-0.215478,0.107739,9.756371,9.759345,1.414439,153.434952
1.5400130,-0.210690,0.106542,9.742006,9.744866,1.388185,153.175110
1.5501149,-0.209493,0.099359,9.747993,9.750750,1.362574,154.625687
1.5600131,-0.198719,0.111330,9.740809,9.743472,1.339545,150.740662
1.5700060,-0.205901,0.093374,9.734824,9.737450,1.330604,155.606262
1.5800259,-0.207098,0.102951,9.733627,9.736375,1.361138,153.567581
