Keuwl Accelerometer Data File
2020-08-26 16-30-27

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.8200309,-0.020351,-0.095768,9.744401,9.744893,0.575733,258.003113
0.8300160,-0.020351,-0.087388,9.750386,9.750799,0.527490,256.890778
0.8400440,-0.021548,-0.089783,9.756371,9.756808,0.542125,256.504272
0.8500090,-0.017957,-0.090980,9.745598,9.746039,0.545364,258.835114
0.8599840,-0.025139,-0.089783,9.750386,9.750832,0.547512,254.357758
0.8700660,-0.023942,-0.092177,9.753978,9.754443,0.559531,255.439728
0.8800039,-0.027533,-0.102951,9.753978,9.754560,0.626201,255.027130
0.8900400,-0.025139,-0.099359,9.759963,9.760502,0.601984,255.801453
0.9000090,-0.029928,-0.093374,9.743204,9.743697,0.576412,252.228683
0.9099870,-0.027533,-0.099359,9.759963,9.760508,0.605226,254.511505
0.9200090,-0.027533,-0.094571,9.752781,9.753279,0.578784,253.767654
0.9300010,-0.022745,-0.092177,9.751583,9.752046,0.558131,256.138977
0.9400020,-0.016759,-0.093374,9.740809,9.741272,0.558481,259.824493
0.9500060,-0.015562,-0.095768,9.764751,9.765234,0.569583,260.770111
0.9599910,-0.013168,-0.089783,9.738416,9.738838,0.533759,261.656097
0.9700050,-0.025139,-0.093374,9.753978,9.754457,0.568207,254.931519
0.9799950,-0.022745,-0.099359,9.747993,9.748526,0.599052,257.106262
0.9900290,-0.022745,-0.095768,9.771935,9.772430,0.577091,256.639771
1.0000069,-0.032322,-0.087388,9.739613,9.740058,0.547869,249.702423
1.0100340,-0.026336,-0.099359,9.763555,9.764095,0.602959,255.154541
1.0200139,-0.031125,-0.088585,9.755175,9.755627,0.551429,250.641006
1.0300130,-0.023942,-0.094571,9.759963,9.760450,0.572666,255.793228
1.0400190,-0.021548,-0.106542,9.742006,9.742613,0.639190,258.566315
1.0500079,-0.017957,-0.095768,9.763555,9.764041,0.571982,259.380341
1.0600590,-0.023942,-0.090980,9.751583,9.752037,0.552847,255.256439
1.0700240,-0.025139,-0.090980,9.761160,9.761617,0.554261,254.553680
1.0800049,-0.023942,-0.087388,9.755175,9.755595,0.531923,254.678497
1.0900110,-0.029928,-0.082600,9.745598,9.745994,0.516241,250.083588
1.1000099,-0.029928,-0.089783,9.747993,9.748452,0.556375,251.565048
1.1100060,-0.025139,-0.094571,9.756371,9.756862,0.574372,255.113739
1.1200110,-0.023942,-0.101754,9.753978,9.754538,0.613893,256.759491
1.1299970,-0.020351,-0.104148,9.756371,9.756948,0.623068,258.943573
1.1400059,-0.010774,-0.101754,9.745598,9.746135,0.601334,263.955902
1.1500239,-0.014365,-0.089783,9.742006,9.742431,0.534857,260.909729
1.1599989,-0.016759,-0.102951,9.737218,9.737777,0.613893,260.753876
1.1700200,-0.023942,-0.090980,9.755175,9.755628,0.552139,255.256439
1.1800200,-0.021548,-0.092177,9.749189,9.749649,0.556375,256.842468
1.1900060,-0.023942,-0.093374,9.750386,9.750863,0.566482,255.618607
1.2000189,-0.027533,-0.088585,9.740809,9.741251,0.545364,252.734192
1.2099960,-0.025139,-0.095768,9.755175,9.755677,0.581482,255.291702
1.2200340,-0.021548,-0.101754,9.753978,9.754533,0.611338,258.043427
1.2300309,-0.020351,-0.102951,9.747993,9.748557,0.616755,258.818237
1.2400079,-0.019154,-0.099359,9.745598,9.746123,0.595119,259.088867
1.2500120,-0.009577,-0.108936,9.752781,9.753394,0.642549,264.975922
1.2600249,-0.017957,-0.100556,9.746795,9.747330,0.600357,259.875336
1.2700239,-0.026336,-0.084994,9.749189,9.749596,0.523019,252.783920
1.2800150,-0.021548,-0.083797,9.752781,9.753164,0.507834,255.579224
1.2900459,-0.023942,-0.087388,9.753978,9.754398,0.531923,254.678497
1.3000139,-0.026336,-0.088585,9.757569,9.758007,0.542846,253.442932
1.3099890,-0.022745,-0.094571,9.756371,9.756856,0.570955,256.476837
1.3200020,-0.026336,-0.096965,9.764751,9.765268,0.589503,254.804749
1.3300279,-0.027533,-0.107739,9.752781,9.753415,0.653420,255.664566
1.3401159,-0.023942,-0.110133,9.761160,9.761810,0.661456,257.735229
