Keuwl Accelerometer Data File
2020-08-26 16-17-17

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.033519,0.310049,9.725247,9.730247,1.836749,96.170174
0.0100020,-0.038307,0.304064,9.732430,9.737254,1.803742,97.180534
0.0200230,-0.041899,0.306458,9.709685,9.714611,1.824670,97.785141
0.0300140,-0.040701,0.314838,9.739613,9.744784,1.866764,97.366203
0.0400350,-0.041899,0.308852,9.728839,9.733830,1.834937,97.725525
0.0500790,-0.031125,0.317232,9.720459,9.725684,1.878261,95.603539
0.0600200,-0.052672,0.299275,9.718064,9.722814,1.790894,99.981827
0.0700190,-0.032322,0.313640,9.731233,9.736340,1.855829,95.883759
0.0800600,-0.050278,0.317232,9.728839,9.734139,1.890930,99.005936
0.0901180,-0.040701,0.307655,9.719262,9.724216,1.828848,97.536224
0.1000210,-0.041899,0.316035,9.713276,9.718506,1.879823,97.551994
0.1099990,-0.032322,0.317232,9.721656,9.726884,1.878573,95.817612
0.1200400,-0.038307,0.310049,9.722853,9.727870,1.840262,97.043320
0.1301840,-0.041899,0.313640,9.731233,9.736376,1.862356,97.608971
0.1400400,-0.038307,0.306458,9.712079,9.716989,1.821449,97.125015
0.1500070,-0.039504,0.304064,9.728839,9.733669,1.805152,97.402473
0.1600280,-0.027533,0.319626,9.727641,9.732929,1.888755,94.923439
0.1700310,-0.051475,0.307655,9.734824,9.739820,1.835257,99.498474
0.1800510,-0.047884,0.325611,9.704897,9.710476,1.942292,98.365883
0.1900240,-0.044293,0.312443,9.716867,9.721990,1.859937,98.068626
0.2000470,-0.035913,0.314838,9.712079,9.717247,1.868755,96.507515
0.2100080,-0.044293,0.305261,9.724051,9.728942,1.816931,98.255890
0.2202190,-0.045490,0.306458,9.713276,9.718216,1.826921,98.443192
0.2300200,-0.035913,0.305261,9.721656,9.726514,1.810997,96.709839
0.2400510,-0.044293,0.310049,9.722853,9.727896,1.844935,98.130104
0.2500150,-0.037110,0.311246,9.719262,9.724316,1.847268,96.799324
0.2600220,-0.037110,0.304064,9.718064,9.722891,1.805369,96.958382
0.2700750,-0.044293,0.299275,9.722853,9.727559,1.782350,98.418663
0.2800240,-0.044293,0.312443,9.725247,9.730366,1.858464,98.068626
0.2900820,-0.041899,0.308852,9.736021,9.741009,1.833550,97.725525
0.3000150,-0.041899,0.307655,9.715671,9.720631,1.830452,97.755219
0.3101110,-0.046687,0.308852,9.714474,9.719495,1.841750,98.595909
0.3200330,-0.031125,0.314838,9.722853,9.727999,1.863721,95.645874
0.3300220,-0.040701,0.312443,9.732430,9.737529,1.854352,97.422020
0.3400250,-0.044293,0.311246,9.712079,9.717166,1.854036,98.099251
0.3499910,-0.043096,0.306458,9.725247,9.730170,1.822631,98.004730
0.3600270,-0.040701,0.300472,9.721656,9.726383,1.786408,97.714226
0.3700370,-0.049081,0.313640,9.730036,9.735213,1.868755,98.894005
0.3800460,-0.040701,0.312443,9.719262,9.724368,1.856778,97.422020
0.3900310,-0.041899,0.308852,9.724051,9.729044,1.835790,97.725525
0.4000040,-0.040701,0.306458,9.726444,9.731356,1.820374,97.565323
0.4100220,-0.044293,0.307655,9.714474,9.719445,1.832696,98.192513
0.4200520,-0.038307,0.292093,9.725247,9.729708,1.734945,97.471558
0.4300500,-0.039504,0.308852,9.715671,9.720658,1.835470,97.288956
0.4400760,-0.046687,0.308852,9.721656,9.726673,1.840369,98.595909
0.4500100,-0.044293,0.307655,9.733627,9.738588,1.828955,98.192513
0.4600120,-0.034716,0.312443,9.730036,9.735113,1.850549,96.340195
0.4701970,-0.045490,0.317232,9.737218,9.742491,1.885125,98.160370
0.4800290,-0.040701,0.302867,9.720459,9.725261,1.800593,97.653969
0.4900050,-0.033519,0.314838,9.730036,9.735186,1.863721,96.077042
0.5000280,-0.041899,0.308852,9.715671,9.720669,1.837495,97.725525
0.5099970,-0.037110,0.307655,9.720459,9.725397,1.825956,96.877937
0.5200170,-0.046687,0.307655,9.724051,9.729029,1.833016,98.628853
0.5300200,-0.040701,0.307655,9.719262,9.724216,1.828848,97.536224
0.5400500,-0.043096,0.310049,9.722853,9.727890,1.843981,97.913193
0.5500480,-0.041899,0.304064,9.722853,9.727696,1.808185,97.845680
0.5600030,-0.037110,0.306458,9.724051,9.728950,1.818331,96.904541
0.5700390,-0.045490,0.313640,9.726444,9.731606,1.866135,98.252525
0.5800040,-0.029928,0.320823,9.731233,9.736566,1.896407,95.329330
0.5900190,-0.032322,0.311246,9.724051,9.729084,1.843131,95.928696
0.6000220,-0.040701,0.299275,9.719262,9.723954,1.779933,97.744713
0.6100330,-0.046687,0.308852,9.710882,9.715904,1.842282,98.595909
0.6200270,-0.053870,0.296881,9.724051,9.728731,1.777402,100.284515
0.6301300,-0.035913,0.314838,9.736021,9.741177,1.864141,96.507515
0.6400359,-0.033519,0.318429,9.722853,9.728124,1.886163,96.009010
0.6499990,-0.032322,0.316035,9.728839,9.734024,1.870221,95.839493
0.6600230,-0.046687,0.301669,9.709685,9.714483,1.800811,98.797409
0.6700300,-0.035913,0.314838,9.719262,9.724426,1.867393,96.507515
0.6800810,-0.047884,0.302867,9.722853,9.727687,1.806345,98.984253
0.6900290,-0.039504,0.324414,9.731233,9.736719,1.923561,96.942795
0.7000580,-0.039504,0.305261,9.725247,9.730117,1.812725,97.373764
0.7100210,-0.040701,0.313640,9.722853,9.727996,1.863196,97.394012
0.7200069,-0.032322,0.308852,9.724051,9.729008,1.829062,95.974319
0.7300250,-0.044293,0.313640,9.709685,9.714850,1.868441,98.038231
0.7400180,-0.035913,0.307655,9.720459,9.725392,1.825099,96.658089
0.7500350,-0.047884,0.305261,9.716867,9.721779,1.821342,98.914925
0.7600160,-0.045490,0.308852,9.726444,9.731453,1.838347,98.378670
0.7700270,-0.040701,0.312443,9.719262,9.724368,1.856778,97.422020
0.7800130,-0.037110,0.308852,9.736021,9.740990,1.830131,96.851532
0.7901160,-0.038307,0.312443,9.728839,9.733931,1.853297,96.989883
0.8000370,-0.033519,0.308852,9.721656,9.726618,1.830238,96.193901
0.8100049,-0.050278,0.314838,9.739613,9.744830,1.875028,99.073280
0.8200030,-0.039504,0.300472,9.726444,9.731164,1.784545,97.489952
0.8300180,-0.039504,0.304064,9.724051,9.728884,1.806128,97.402473
0.8400370,-0.033519,0.311246,9.721656,9.726695,1.844405,96.146629
