Keuwl Accelerometer Data File
2020-08-26 16-02-52

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.339977,-0.427365,9.730036,9.745349,3.212418,308.502899
0.0100090,0.338780,-0.420182,9.733627,9.748581,3.173915,308.878113
0.0199990,0.353145,-0.421380,9.727641,9.743165,3.234767,309.965302
0.0299990,0.344765,-0.421380,9.726444,9.741671,3.203874,309.289398
0.0399860,0.337582,-0.426168,9.722853,9.738041,3.200450,308.383972
0.0500000,0.329203,-0.426168,9.724051,9.738951,3.169780,307.685089
0.0600640,0.349553,-0.427365,9.727641,9.743297,3.248476,309.280670
0.0699860,0.344765,-0.418985,9.722853,9.737981,3.194144,309.449493
0.0799870,0.326809,-0.421380,9.727641,9.742247,3.137749,307.796021
0.0899940,0.338780,-0.422577,9.724051,9.739122,3.188009,308.719147
0.1000030,0.333991,-0.427365,9.725247,9.740360,3.192121,308.008087
0.1100160,0.341174,-0.416591,9.730036,9.744925,3.167617,309.316284
0.1200010,0.349553,-0.418985,9.734824,9.750105,3.208210,309.837769
0.1300170,0.342371,-0.422577,9.722853,9.738052,3.201674,309.014343
0.1401280,0.341174,-0.413000,9.721656,9.736403,3.153929,309.559662
0.1500030,0.337582,-0.427365,9.728839,9.744070,3.203996,308.305756
0.1600100,0.339977,-0.428562,9.733627,9.748987,3.216681,308.424835
0.1700100,0.336385,-0.414197,9.727641,9.742264,3.139620,309.081390
0.1800120,0.331597,-0.424971,9.719262,9.734199,3.174408,307.964264
0.1900150,0.347159,-0.413000,9.724051,9.739007,3.175765,310.049713
0.2000100,0.342371,-0.417788,9.720459,9.735455,3.180508,309.334076
0.2100240,0.336385,-0.420182,9.725247,9.740130,3.167803,308.679718
0.2199990,0.343568,-0.415394,9.730036,9.744957,3.171077,309.593781
0.2300740,0.348356,-0.413000,9.731233,9.746221,3.177922,310.146912
0.2400060,0.350751,-0.411803,9.727641,9.742669,3.182785,310.422516
0.2500170,0.345962,-0.413000,9.731233,9.746136,3.168915,309.952271
0.2600530,0.339977,-0.422577,9.727641,9.742748,3.191139,308.817810
0.2700030,0.330400,-0.411803,9.732430,9.746739,3.105136,308.740967
0.2800170,0.338780,-0.420182,9.727641,9.742603,3.175827,308.878113
0.2900020,0.338780,-0.420182,9.727641,9.742603,3.175827,308.878113
0.3000100,0.333991,-0.420182,9.725247,9.740048,3.159077,308.480194
0.3100110,0.347159,-0.418985,9.719262,9.734481,3.204241,309.644165
0.3201570,0.342371,-0.421380,9.727641,9.742781,3.194573,309.093872
0.3300290,0.335188,-0.436942,9.722853,9.738436,3.241719,307.492645
0.3399610,0.348356,-0.420182,9.720459,9.735770,3.213758,309.660767
0.3500010,0.338780,-0.420182,9.722853,9.737823,3.177367,308.878113
0.3600260,0.337582,-0.427365,9.721656,9.736898,3.206378,308.305756
0.3700230,0.329203,-0.429759,9.727641,9.742693,3.185306,307.452728
0.3799890,0.333991,-0.427365,9.724051,9.739165,3.192550,308.008087
0.3900450,0.338780,-0.421380,9.725247,9.740266,3.182170,308.798492
0.4000010,0.333991,-0.421380,9.733627,9.748466,3.161741,308.400818
0.4100200,0.342371,-0.420182,9.731233,9.746315,3.187947,309.173645
0.4200150,0.336385,-0.422577,9.730036,9.745015,3.177244,308.520996
0.4300000,0.338780,-0.420182,9.725247,9.740213,3.176566,308.878113
0.4400390,0.336385,-0.421380,9.727641,9.742573,3.172558,308.600220
0.4500070,0.338780,-0.427365,9.733627,9.748893,3.206806,308.404449
0.4602000,0.341174,-0.421380,9.734824,9.749910,3.187763,308.995667
0.4699970,0.339977,-0.421380,9.725247,9.740307,3.186473,308.897217
0.4799870,0.339977,-0.418985,9.728839,9.743790,3.174408,309.056854
0.4900130,0.330400,-0.422577,9.726444,9.741224,3.156659,308.020782
0.5000050,0.338780,-0.433351,9.715671,9.731229,3.240330,308.017151
0.5099940,0.336385,-0.428562,9.732430,9.747666,3.203996,308.128937
0.5199900,0.348356,-0.409408,9.721656,9.736506,3.164897,310.393707
0.5299900,0.336385,-0.424971,9.718064,9.733167,3.192182,308.363342
0.5400060,0.348356,-0.417788,9.719262,9.734472,3.203324,309.821716
0.5501580,0.353145,-0.410606,9.731233,9.746291,3.185429,310.697449
0.5599770,0.344765,-0.411803,9.732430,9.747237,3.158581,309.936371
0.5699800,0.343568,-0.410606,9.721656,9.736386,3.152129,309.920380
0.5799790,0.339977,-0.416591,9.722853,9.737710,3.165453,309.217621
0.5899780,0.338780,-0.424971,9.713276,9.728469,3.202530,308.561249
0.6000170,0.331597,-0.418985,9.728839,9.743501,3.143608,308.359100
0.6099890,0.344765,-0.418985,9.727641,9.742762,3.192550,309.449493
0.6200010,0.345962,-0.415394,9.728839,9.743847,3.180447,309.789337
0.6299940,0.344765,-0.416591,9.720459,9.735488,3.184015,309.610687
0.6399920,0.343568,-0.418985,9.731233,9.746305,3.186903,309.351746
0.6499870,0.345962,-0.417788,9.725247,9.740363,3.192427,309.627472
