Keuwl Accelerometer Data File
2020-08-26 16-26-43

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.100556,-0.089783,9.731233,9.732166,0.793769,318.239685
0.0100030,0.098162,-0.096965,9.737218,9.738195,0.811806,315.351501
0.0200320,0.104148,-0.102951,9.736021,9.737123,0.861846,315.331177
0.0300120,0.100556,-0.086191,9.737218,9.738119,0.779591,319.398712
0.0400450,0.110133,-0.086191,9.727641,9.728646,0.823532,321.952972
0.0500230,0.110133,-0.080206,9.725247,9.726202,0.802838,323.935608
0.0601180,0.129287,-0.065841,9.740809,9.741890,0.853404,333.012115
0.0700340,0.141258,-0.059855,9.742006,9.743214,0.902006,337.036224
0.0800250,0.149638,-0.055067,9.739613,9.740917,0.937743,339.796387
0.0900300,0.155623,-0.056264,9.737218,9.738624,0.973576,340.123138
0.1000140,0.164003,-0.051475,9.743204,9.744720,1.010850,342.574554
0.1100570,0.171185,-0.045490,9.750386,9.751995,1.040799,345.118469
0.1200280,0.175974,-0.055067,9.732430,9.734176,1.085344,342.623779
0.1300110,0.167594,-0.069432,9.740809,9.742498,1.066795,337.496460
0.1400470,0.173580,-0.067038,9.730036,9.731815,1.095751,338.883087
0.1499870,0.169988,-0.068235,9.733627,9.735351,1.078108,338.129059
0.1600230,0.160412,-0.073023,9.736021,9.737617,1.037220,335.523834
0.1700230,0.142455,-0.080206,9.727641,9.729014,0.962662,330.619385
0.1800540,0.125696,-0.079009,9.738416,9.739547,0.873125,327.847717
0.1901250,0.111330,-0.089783,9.737218,9.738268,0.841397,321.115509
0.2001630,0.116119,-0.087388,9.737218,9.738302,0.855008,323.035706
0.2099920,0.110133,-0.087388,9.727641,9.728657,0.828035,321.568756
0.2199940,0.105345,-0.087388,9.731233,9.732196,0.806000,320.322754
0.2300120,0.098162,-0.076614,9.744401,9.745196,0.731952,322.028412
0.2400980,0.096965,-0.070629,9.743204,9.743942,0.705266,323.930603
0.2500360,0.096965,-0.068235,9.740809,9.741531,0.697455,324.865814
0.2600060,0.098162,-0.068235,9.740809,9.741543,0.703043,325.195984
0.2700400,0.107739,-0.063446,9.745598,9.746400,0.735153,329.506653
0.2800050,0.113725,-0.073023,9.732430,9.733368,0.795739,327.295258
0.2905060,0.126893,-0.063446,9.739613,9.740645,0.834391,333.434937
0.3000090,0.126893,-0.063446,9.739613,9.740645,0.834391,333.434937
0.3099900,0.148441,-0.075417,9.726444,9.727869,0.980586,333.066498
0.3200250,0.154426,-0.077812,9.740809,9.742344,1.016833,333.257568
0.3300000,0.173580,-0.073023,9.736021,9.737843,1.108182,337.184021
0.3401140,0.162806,-0.076614,9.743204,9.744865,1.057954,334.798889
0.3500150,0.168791,-0.071826,9.739613,9.741340,1.079015,336.948700
0.3600790,0.177171,-0.080206,9.726444,9.728388,1.145347,335.643616
0.3700280,0.190339,-0.068235,9.726444,9.728545,1.190747,340.277710
0.3800200,0.162806,-0.061052,9.740809,9.742361,1.022590,339.443970
0.3900490,0.152032,-0.067038,9.728839,9.730258,0.978588,336.205170
0.3999830,0.153229,-0.067038,9.728839,9.730276,0.984767,336.370636
0.4099880,0.138864,-0.061052,9.730036,9.731218,0.893286,336.267059
0.4200150,0.122104,-0.073023,9.728839,9.729879,0.837901,329.118927
0.4300510,0.117316,-0.068235,9.732430,9.733376,0.798929,329.816315
0.4401240,0.099359,-0.062249,9.737218,9.737924,0.689838,327.932617
0.4500880,0.102951,-0.075417,9.738416,9.739252,0.750953,323.775055
0.4600070,0.107739,-0.073023,9.738416,9.739285,0.765662,325.871460
0.4700100,0.113725,-0.083797,9.737218,9.738243,0.831336,323.615662
0.4800080,0.107739,-0.100556,9.720459,9.721576,0.868406,316.974945
0.4900280,0.107739,-0.086191,9.739613,9.740590,0.811806,321.340179
0.5000350,0.119710,-0.092177,9.749189,9.750360,0.887573,322.403717
0.5099860,0.117316,-0.083797,9.728839,9.729907,0.849037,324.462311
0.5200380,0.132878,-0.081403,9.737218,9.738465,0.917066,328.507843
