Keuwl Accelerometer Data File
2020-08-26 16-08-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.038307,-0.019154,9.738416,9.738509,0.251010,206.565048
0.0100110,-0.044293,-0.019154,9.732430,9.732549,0.283240,203.385223
0.0200040,-0.040701,-0.017957,9.732430,9.732531,0.260947,203.805939
0.0299710,-0.038307,-0.008380,9.739613,9.739692,0.230700,192.339081
0.0399950,-0.046687,-0.013168,9.749189,9.749310,0.284619,195.751175
0.0500330,-0.040701,-0.017957,9.726444,9.726545,0.260947,203.805939
0.0599960,-0.047884,-0.004788,9.731233,9.731352,0.283930,185.710587
0.0700220,-0.041899,-0.008380,9.732430,9.732523,0.251010,191.309937
0.0801730,-0.041899,-0.011971,9.732430,9.732527,0.256409,195.945389
0.0900120,-0.043096,-0.014365,9.737218,9.737324,0.266879,198.434952
0.1000230,-0.043096,-0.009577,9.736021,9.736121,0.260196,192.528809
0.1100220,-0.050278,-0.013168,9.732430,9.732569,0.306467,194.676392
0.1200290,-0.041899,-0.011971,9.734824,9.734921,0.256409,195.945389
0.1300220,-0.044293,-0.014365,9.738416,9.738527,0.274112,197.969131
0.1400190,-0.035913,-0.019154,9.743204,9.743289,0.239031,208.072495
0.1500510,-0.044293,-0.013168,9.738416,9.738525,0.271962,196.557068
0.1600170,-0.049081,-0.013168,9.732430,9.732562,0.299361,195.018356
0.1702360,-0.044293,-0.013168,9.732430,9.732539,0.271962,196.557068
0.1800270,-0.041899,0.003591,9.734824,9.734915,0.247082,175.100906
0.1900090,-0.045490,-0.016759,9.732430,9.732551,0.285990,200.224854
0.2001100,-0.043096,-0.005986,9.726444,9.726542,0.256409,187.907166
0.2099850,-0.041899,-0.017957,9.739613,9.739719,0.268341,203.198593
0.2200410,-0.039504,-0.022745,9.734824,9.734931,0.268341,209.931519
0.2300080,-0.040701,-0.004788,9.742006,9.742092,0.240663,186.709839
0.2400110,-0.040701,-0.019154,9.734824,9.734928,0.264670,205.201126
0.2500380,-0.040701,-0.019154,9.738416,9.738520,0.264670,205.201126
0.2600630,-0.034716,-0.017957,9.734824,9.734902,0.229850,207.349869
0.2700640,-0.039504,-0.020351,9.731233,9.731335,0.262443,207.255325
0.2800000,-0.045490,-0.010774,9.731233,9.731345,0.275536,193.324524
0.2900120,-0.038307,-0.019154,9.733627,9.733722,0.252564,206.565048
0.3000250,-0.044293,-0.010774,9.736021,9.736128,0.268341,193.671310
0.3100560,-0.047884,-0.008380,9.730036,9.730158,0.286674,189.926239
0.3200320,-0.038307,-0.017957,9.727641,9.727733,0.248660,205.114838
0.3300680,-0.041899,-0.021548,9.727641,9.727756,0.277659,207.216110
0.3400190,-0.043096,-0.020351,9.739613,9.739729,0.279765,205.277725
0.3502670,-0.039504,-0.022745,9.732430,9.732536,0.268341,209.931519
0.3600010,-0.037110,-0.009577,9.740809,9.740885,0.225554,194.470291
