Keuwl Accelerometer Data File
2020-08-26 16-09-33

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.142455,-0.164003,9.736021,9.738444,1.278247,229.021988
0.0099940,-0.150835,-0.165200,9.744401,9.746968,1.315071,227.602570
0.0199970,-0.144849,-0.174777,9.737218,9.739863,1.335448,230.349182
0.0299980,-0.138864,-0.177171,9.737218,9.739820,1.324265,231.911224
0.0400010,-0.147243,-0.164003,9.739613,9.742106,1.296488,228.082184
0.0499820,-0.150835,-0.165200,9.739613,9.742181,1.315666,227.602570
0.0600130,-0.142455,-0.171185,9.738416,9.740962,1.310151,230.233856
0.0700290,-0.142455,-0.164003,9.752781,9.755199,1.275796,229.021988
0.0800110,-0.153229,-0.168791,9.740809,9.743477,1.340713,227.766785
0.0899980,-0.140061,-0.166397,9.747993,9.750419,1.278247,229.911789
0.1000370,-0.142455,-0.174777,9.736021,9.738632,1.326774,230.817612
0.1100010,-0.136469,-0.165200,9.734824,9.737182,1.260830,230.440338
0.1200250,-0.131681,-0.171185,9.728839,9.731236,1.271648,232.431412
0.1300270,-0.135272,-0.173580,9.730036,9.732524,1.295582,232.070343
0.1399800,-0.146046,-0.172383,9.739613,9.742233,1.328985,229.727982
0.1500050,-0.142455,-0.172383,9.733627,9.736196,1.316112,230.430054
0.1599940,-0.144849,-0.169988,9.734824,9.737386,1.314327,229.565262
0.1700020,-0.140061,-0.169988,9.738416,9.740906,1.295582,230.513397
0.1799740,-0.143652,-0.171185,9.746795,9.749356,1.313433,229.997940
0.1899930,-0.140061,-0.172383,9.733627,9.736161,1.307161,230.906143
0.1999960,-0.147243,-0.167594,9.745598,9.748151,1.311346,228.698380
0.2100460,-0.147243,-0.165200,9.745598,9.748110,1.300707,228.289246
0.2200050,-0.141258,-0.173580,9.734824,9.737396,1.317004,230.861542
0.2299830,-0.142455,-0.171185,9.739613,9.742159,1.310002,230.233856
0.2399710,-0.149638,-0.162806,9.743204,9.745713,1.300106,227.413345
0.2499840,-0.143652,-0.175974,9.743204,9.745852,1.335448,230.774323
0.2599930,-0.135272,-0.173580,9.739613,9.742099,1.294524,232.070343
0.2699970,-0.144849,-0.168791,9.744401,9.746939,1.307460,229.365265
0.2800500,-0.147243,-0.171185,9.740809,9.743426,1.327954,229.299866
0.2899930,-0.154426,-0.166397,9.731233,9.733880,1.336327,227.136917
0.3000240,-0.138864,-0.158017,9.739613,9.741884,1.237330,228.691391
0.3100030,-0.136469,-0.168791,9.738416,9.740834,1.276869,231.044098
0.3201380,-0.143652,-0.158017,9.750386,9.752725,1.254762,227.726318
0.3299980,-0.153229,-0.161609,9.733627,9.736175,1.310599,226.524628
0.3400250,-0.147243,-0.167594,9.733627,9.736183,1.312837,228.698380
0.3499990,-0.147243,-0.164003,9.737218,9.739712,1.296639,228.082184
0.3599940,-0.147243,-0.167594,9.744401,9.746954,1.311346,228.698380
0.3700010,-0.141258,-0.168791,9.750386,9.752871,1.293315,230.074738
0.3799720,-0.149638,-0.161609,9.743204,9.745693,1.294978,227.202606
0.3899960,-0.146046,-0.171185,9.746795,9.749392,1.322490,229.530945
0.4000060,-0.148441,-0.161609,9.749189,9.751658,1.289375,227.431946
0.4100060,-0.144849,-0.166397,9.749189,9.751685,1.296337,228.960312
0.4200010,-0.154426,-0.164003,9.739613,9.742217,1.324856,226.722656
0.4301080,-0.138864,-0.165200,9.742006,9.744396,1.269029,229.950272
0.4399890,-0.136469,-0.172383,9.739613,9.742094,1.293163,231.632507
0.4499870,-0.146046,-0.162806,9.746795,9.749249,1.285575,228.106033
0.4599990,-0.149638,-0.171185,9.744401,9.747053,1.336620,228.842453
0.4700060,-0.146046,-0.172383,9.742006,9.744626,1.328543,229.727982
0.4800160,-0.144849,-0.167594,9.749189,9.751706,1.301760,229.163620
0.4899850,-0.137667,-0.171185,9.734824,9.737302,1.292558,231.193909
0.5000170,-0.146046,-0.166397,9.739613,9.742128,1.302211,228.726639
0.5100040,-0.140061,-0.171185,9.743204,9.745714,1.300407,230.710587
0.5201680,-0.138864,-0.166397,9.734824,9.737236,1.275335,230.153915
0.5300100,-0.148441,-0.171185,9.740809,9.743444,1.332514,229.070358
0.5399780,-0.149638,-0.166397,9.747993,9.750561,1.315071,228.035568
0.5500100,-0.146046,-0.162806,9.737218,9.739675,1.286944,228.106033
0.5599870,-0.140061,-0.173580,9.742006,9.744559,1.311495,231.100067
0.5699930,-0.141258,-0.172383,9.742006,9.744555,1.310599,230.667282
0.5799930,-0.142455,-0.162806,9.742006,9.744408,1.271955,228.814072
0.5900830,-0.141258,-0.165200,9.750386,9.752809,1.277022,229.467163
0.6000130,-0.141258,-0.172383,9.739613,9.742162,1.310749,230.667282
0.6099850,-0.146046,-0.179565,9.730036,9.732788,1.362574,230.877396
0.6200050,-0.144849,-0.164003,9.742006,9.744463,1.286640,228.548691
0.6299790,-0.142455,-0.175974,9.742006,9.744637,1.331192,231.009003
0.6400040,-0.141258,-0.167594,9.734824,9.737291,1.289830,229.873901
0.6500090,-0.143652,-0.166397,9.737218,9.739699,1.293315,229.195648
0.6600220,-0.154426,-0.159214,9.739613,9.742138,1.304613,225.874680
0.6700010,-0.142455,-0.161609,9.744401,9.746782,1.266559,228.604416
0.6800600,-0.141258,-0.165200,9.749189,9.751612,1.277175,229.467163
0.6899890,-0.147243,-0.169988,9.745598,9.748192,1.321750,229.100983
0.6999730,-0.141258,-0.169988,9.738416,9.740924,1.300256,230.273895
0.7100030,-0.149638,-0.165200,9.734824,9.737375,1.311495,227.829803
0.7199920,-0.149638,-0.153229,9.732430,9.734786,1.260674,225.679367
0.7299939,-0.140061,-0.180762,9.745598,9.748281,1.344211,232.230240
0.7399729,-0.140061,-0.179565,9.744401,9.747062,1.338814,232.045776
0.7501150,-0.142455,-0.160412,9.742006,9.744369,1.261605,228.393005
0.7600020,-0.147243,-0.166397,9.756371,9.758902,1.304763,228.494644
0.7699699,-0.142455,-0.165200,9.749189,9.751630,1.281916,229.228180
0.7799910,-0.138864,-0.172383,9.734824,9.737340,1.302512,231.146622
0.7899820,-0.143652,-0.162806,9.742006,9.744426,1.276869,228.576340
0.7999970,-0.146046,-0.162806,9.747993,9.750446,1.285423,228.106033
0.8099960,-0.142455,-0.164003,9.744401,9.746822,1.277175,229.021988
0.8200210,-0.141258,-0.172383,9.740809,9.743359,1.310599,230.667282
0.8299909,-0.146046,-0.165200,9.732430,9.734927,1.297997,228.521454
0.8399820,-0.142455,-0.171185,9.740809,9.743355,1.309703,230.233856
0.8499870,-0.149638,-0.164003,9.750386,9.752913,1.304313,227.622406
0.8600010,-0.144849,-0.166397,9.742006,9.744504,1.297243,228.960312
0.8700039,-0.140061,-0.174777,9.737218,9.739794,1.317747,231.292358
0.8799980,-0.144849,-0.167594,9.738416,9.740934,1.302962,229.163620
0.8900570,-0.147243,-0.169988,9.745598,9.748192,1.321750,229.100983
0.9000130,-0.144849,-0.174777,9.734824,9.737471,1.335888,230.349182
0.9099780,-0.136469,-0.174777,9.727641,9.730168,1.305962,232.016495
0.9200100,-0.147243,-0.167594,9.745598,9.748151,1.311346,228.698380
0.9299960,-0.134075,-0.181959,9.739613,9.742235,1.329427,233.615646
0.9399909,-0.138864,-0.169988,9.734824,9.737298,1.291498,230.754562
0.9500050,-0.148441,-0.165200,9.743204,9.745735,1.305813,228.058701
0.9600810,-0.143652,-0.169988,9.737218,9.739761,1.309404,229.799835
0.9700030,-0.150835,-0.167594,9.746795,9.749403,1.325299,228.012787
0.9799740,-0.148441,-0.171185,9.746795,9.749428,1.331633,229.070358
0.9899960,-0.141258,-0.171185,9.743204,9.745731,1.304913,230.471405
0.9999920,-0.147243,-0.174777,9.744401,9.747081,1.343629,229.887009
