Keuwl Accelerometer Data File
2020-08-26 16-15-04

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.269348,-0.041899,9.742006,9.745819,1.602788,188.841812
0.0100050,-0.272939,-0.044293,9.736021,9.739946,1.626664,189.217651
0.0200180,-0.276530,-0.043096,9.737218,9.741240,1.646394,188.857956
0.0300200,-0.268151,-0.045490,9.732430,9.736229,1.600711,189.628159
0.0400040,-0.260968,-0.045490,9.742006,9.745607,1.557585,189.887985
0.0500130,-0.272939,-0.049081,9.732430,9.736380,1.632188,190.194244
0.0600740,-0.257377,-0.047884,9.731233,9.734754,1.541039,190.539185
0.0700150,-0.260968,-0.040701,9.747993,9.751571,1.552173,188.864624
0.0800200,-0.275333,-0.047884,9.726444,9.730458,1.645800,189.865799
0.0900780,-0.266953,-0.040701,9.739613,9.743356,1.588192,188.668915
0.1000140,-0.274136,-0.055067,9.721656,9.725677,1.647583,191.358032
0.1100570,-0.276530,-0.049081,9.726444,9.730498,1.653984,190.064575
0.1200420,-0.269348,-0.050278,9.736021,9.739876,1.612041,190.573517
0.1300290,-0.278924,-0.049081,9.733627,9.737746,1.666596,189.979919
0.1401150,-0.260968,-0.056264,9.738416,9.742074,1.570224,192.166534
0.1500160,-0.254982,-0.055067,9.736021,9.739515,1.534804,192.186584
0.1600330,-0.270545,-0.043096,9.734824,9.738678,1.611919,189.050720
0.1700210,-0.258574,-0.039504,9.743204,9.746715,1.537861,188.686356
0.1800170,-0.250194,-0.033519,9.742006,9.745276,1.484376,187.630554
0.1900320,-0.256180,-0.032322,9.734824,9.738248,1.519297,187.190918
0.2000200,-0.268151,-0.039504,9.734824,9.738597,1.594832,188.380615
0.2100580,-0.276530,-0.039504,9.738416,9.742421,1.643063,188.130096
0.2200280,-0.280122,-0.049081,9.724051,9.728209,1.675263,189.938126
0.2301270,-0.277727,-0.046687,9.731233,9.735308,1.657884,189.542404
0.2400290,-0.269348,-0.045490,9.747993,9.751820,1.605228,189.586166
0.2500210,-0.283713,-0.045490,9.727641,9.731884,1.692001,189.109131
0.2600380,-0.258574,-0.038307,9.736021,9.739530,1.537988,188.426971
0.2700150,-0.265756,-0.040701,9.732430,9.736142,1.582390,188.707367
0.2800320,-0.260968,-0.040701,9.747993,9.751571,1.552173,188.864624
0.2899940,-0.268151,-0.043096,9.731233,9.735022,1.598632,189.130173
0.3000610,-0.254982,-0.039504,9.734824,9.738243,1.518267,188.806793
0.3100370,-0.260968,-0.052672,9.743204,9.746840,1.565106,191.410980
0.3200260,-0.266953,-0.046687,9.734824,9.738595,1.594464,189.920013
0.3300160,-0.258574,-0.047884,9.739613,9.743162,1.546616,190.491470
0.3399950,-0.262165,-0.057461,9.742006,9.745703,1.578056,192.362488
0.3500200,-0.272939,-0.047884,9.736021,9.739964,1.630269,189.950623
0.3600290,-0.272939,-0.047884,9.736021,9.739964,1.630269,189.950623
0.3700180,-0.269348,-0.037110,9.739613,9.743407,1.599121,187.844696
0.3800380,-0.277727,-0.049081,9.726444,9.730533,1.660950,190.022064
0.3901460,-0.266953,-0.035913,9.744401,9.748123,1.583379,187.661957
0.4000220,-0.252588,-0.031125,9.744401,9.747724,1.496064,187.024734
0.4100390,-0.264559,-0.041899,9.740809,9.744492,1.575201,188.999252
0.4200230,-0.252588,-0.039504,9.739613,9.742968,1.503631,188.888947
0.4300500,-0.263362,-0.045490,9.747993,9.751656,1.570473,189.799850
0.4400610,-0.259771,-0.053870,9.736021,9.739635,1.560723,191.715561
0.4500220,-0.262165,-0.049081,9.743204,9.746854,1.567979,190.603851
0.4601880,-0.265756,-0.050278,9.749189,9.752940,1.589054,190.713120
0.4700130,-0.269348,-0.044293,9.736021,9.739847,1.606081,189.338394
0.4800340,-0.266953,-0.035913,9.751583,9.755302,1.582267,187.661957
0.4900070,-0.284910,-0.039504,9.736021,9.740269,1.692117,187.894043
0.5000100,-0.265756,-0.035913,9.742006,9.745696,1.576691,187.696045
0.5100430,-0.270545,-0.049081,9.731233,9.735116,1.618341,190.282532
0.5200100,-0.272939,-0.046687,9.738416,9.742352,1.628707,189.706650
0.5300310,-0.272939,-0.046687,9.730036,9.733975,1.630149,189.706650
0.5400120,-0.266953,-0.045490,9.742006,9.745770,1.592253,189.670517
0.5501200,-0.269348,-0.038307,9.734824,9.738625,1.600711,188.094452
0.5600140,-0.266953,-0.049081,9.738416,9.742197,1.596426,190.417862
0.5699909,-0.262165,-0.045490,9.752781,9.756410,1.562728,189.843719
0.5800200,-0.262165,-0.049081,9.753978,9.757624,1.566355,190.603851
0.5900000,-0.265756,-0.039504,9.743204,9.746908,1.579667,188.455032
0.6000250,-0.271742,-0.044293,9.722853,9.726750,1.622085,189.257553
0.6100180,-0.265756,-0.033519,9.736021,9.739705,1.575946,187.188538
0.6200470,-0.271742,-0.044293,9.736021,9.739913,1.619792,189.257553
0.6300190,-0.272939,-0.043096,9.728839,9.732762,1.626904,188.972626
0.6399950,-0.270545,-0.044293,9.740809,9.744666,1.612041,189.297806
0.6500130,-0.284910,-0.049081,9.745598,9.749885,1.699042,189.774353
0.6600209,-0.265756,-0.049081,9.736021,9.739771,1.589916,190.463745
0.6700259,-0.262165,-0.051475,9.747993,9.751654,1.570099,191.108536
0.6800200,-0.269348,-0.047884,9.738416,9.742257,1.609003,190.080597
0.6900270,-0.259771,-0.035913,9.740809,9.744339,1.542181,187.871185
0.7000130,-0.264559,-0.041899,9.731233,9.734919,1.576691,188.999252
0.7100860,-0.265756,-0.055067,9.745598,9.749376,1.595200,191.706436
0.7200310,-0.275333,-0.043096,9.744401,9.748385,1.638172,188.895859
0.7300839,-0.256180,-0.035913,9.740809,9.744244,1.521228,187.980118
0.7400370,-0.271742,-0.044293,9.740809,9.744699,1.618946,189.257553
0.7500150,-0.271742,-0.049081,9.733627,9.737544,1.625099,190.238205
0.7600090,-0.272939,-0.039504,9.736021,9.739926,1.622568,188.235626
0.7699900,-0.272939,-0.053870,9.727641,9.731619,1.638292,191.164886
0.7800080,-0.269348,-0.041899,9.745598,9.749409,1.602055,188.841812
0.7900040,-0.264559,-0.045490,9.745598,9.749294,1.577808,189.756363
0.8001370,-0.262165,-0.038307,9.747993,9.751593,1.556957,188.313156
0.8100250,-0.270545,-0.047884,9.727641,9.731520,1.617736,190.036896
0.8199850,-0.266953,-0.041899,9.739613,9.743361,1.589301,188.919846
0.8300190,-0.262165,-0.039504,9.740809,9.744417,1.559218,188.569138
0.8399980,-0.271742,-0.040701,9.733627,9.737505,1.617010,188.518417
0.8500220,-0.266953,-0.044293,9.740809,9.744568,1.591393,189.420654
0.8600050,-0.266953,-0.040701,9.737218,9.740962,1.588685,188.668915
0.8701000,-0.269348,-0.034716,9.736021,9.739808,1.597774,187.344299
0.8799900,-0.275333,-0.040701,9.736021,9.739999,1.637575,188.408905
0.8899890,-0.272939,-0.033519,9.738416,9.742297,1.617373,187.001266
0.9000220,-0.266953,-0.033519,9.734824,9.738542,1.583132,187.156631
0.9100000,-0.259771,-0.043096,9.743204,9.746761,1.548007,189.419495
0.9199980,-0.272939,-0.043096,9.750386,9.754301,1.623291,188.972626
0.9299989,-0.265756,-0.051475,9.747993,9.751750,1.590532,190.962082
0.9400990,-0.270545,-0.052672,9.734824,9.738725,1.621724,191.017105
0.9500229,-0.258574,-0.053870,9.746795,9.750373,1.552300,191.768295
0.9600240,-0.260968,-0.043096,9.743204,9.746794,1.555071,189.377060
