Keuwl Accelerometer Data File
2020-08-26 16-23-22

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.032322,-0.124498,9.755175,9.756022,0.755370,255.446426
0.0099940,-0.032322,-0.119710,9.758766,9.759554,0.727931,254.890427
0.0199950,-0.029928,-0.129287,9.756371,9.757274,0.779089,256.966644
0.0300090,-0.032322,-0.132878,9.751583,9.752542,0.803326,256.328705
0.0399970,-0.028730,-0.126893,9.755175,9.756042,0.764127,257.242462
0.0500290,-0.033519,-0.117316,9.751583,9.752346,0.716825,254.054596
0.0599930,-0.029928,-0.130484,9.759963,9.760881,0.786090,257.082184
0.0700100,-0.029928,-0.126893,9.758766,9.759637,0.765406,256.729370
0.0800450,-0.040701,-0.131681,9.745598,9.746572,0.810359,252.824097
0.0900680,-0.039504,-0.126893,9.737218,9.738125,0.782097,252.707550
0.1000020,-0.038307,-0.126893,9.744401,9.745303,0.779591,253.201630
0.1100160,-0.038307,-0.128090,9.745598,9.746515,0.786090,253.349899
0.1200490,-0.033519,-0.130484,9.749189,9.750120,0.791794,255.593323
0.1300280,-0.029928,-0.129287,9.753978,9.754880,0.779340,256.966644
0.1400050,-0.034716,-0.129287,9.757569,9.758488,0.786090,254.969574
0.1500170,-0.040701,-0.122104,9.745598,9.746448,0.756664,251.565048
0.1599900,-0.027533,-0.134075,9.762358,9.763317,0.803326,258.395233
0.1699940,-0.032322,-0.128090,9.751583,9.752478,0.776069,255.837830
0.1800120,-0.028730,-0.130484,9.753978,9.754893,0.785093,257.582550
0.1900400,-0.027533,-0.135272,9.764751,9.765727,0.809876,258.495178
0.2000430,-0.029928,-0.132878,9.764751,9.765701,0.799174,257.307343
0.2100470,-0.037110,-0.128090,9.755175,9.756086,0.783347,253.842667
0.2200060,-0.037110,-0.128090,9.750386,9.751298,0.783597,253.842667
0.2300370,-0.033519,-0.131681,9.759963,9.760909,0.797703,255.718903
0.2400140,-0.028730,-0.125696,9.755175,9.756026,0.757181,257.125000
0.2500500,-0.032322,-0.132878,9.761160,9.762117,0.802594,256.328705
0.2600140,-0.033519,-0.132878,9.753978,9.754941,0.805272,255.842361
0.2700000,-0.035913,-0.125696,9.752781,9.753657,0.768213,254.054611
0.2800700,-0.031125,-0.124498,9.753978,9.754822,0.753814,255.963760
0.2900120,-0.035913,-0.130484,9.755175,9.756113,0.794754,254.611526
0.3001260,-0.032322,-0.122104,9.750386,9.751204,0.742304,255.173523
0.3100110,-0.032322,-0.134075,9.757569,9.758544,0.809876,256.446228
0.3200080,-0.031125,-0.134075,9.761160,9.762130,0.807698,256.930695
0.3300330,-0.037110,-0.131681,9.749189,9.750149,0.803813,254.261200
0.3400160,-0.029928,-0.142455,9.757569,9.758655,0.854550,258.135620
0.3500590,-0.039504,-0.126893,9.743204,9.744110,0.781346,252.707550
0.3599950,-0.032322,-0.128090,9.752781,9.753675,0.776069,255.837830
0.3700750,-0.027533,-0.129287,9.758766,9.759662,0.776069,257.977722
0.3800220,-0.028730,-0.129287,9.762358,9.763256,0.777329,257.471191
0.3900200,-0.033519,-0.137667,9.752781,9.753810,0.832277,256.315979
0.4000190,-0.031125,-0.124498,9.755175,9.756019,0.753554,255.963760
0.4099740,-0.034716,-0.131681,9.751583,9.752534,0.800153,255.230804
0.4200110,-0.040701,-0.129287,9.749189,9.750132,0.796476,252.525223
0.4300380,-0.038307,-0.128090,9.745598,9.746515,0.786090,253.349899
0.4400140,-0.037110,-0.130484,9.742006,9.742950,0.797703,254.124054
0.4500280,-0.035913,-0.124498,9.749189,9.750051,0.761562,253.909180
0.4601130,-0.033519,-0.128090,9.752781,9.753680,0.778083,255.335541
0.4700090,-0.031125,-0.137667,9.762358,9.763378,0.828271,257.260345
0.4800240,-0.034716,-0.124498,9.750386,9.751243,0.759246,254.419083
0.4900300,-0.037110,-0.130484,9.743204,9.744148,0.797703,254.124054
0.5000300,-0.038307,-0.131681,9.746795,9.747760,0.806243,253.779800
0.5100020,-0.027533,-0.134075,9.759963,9.760923,0.803813,258.395233
0.5200220,-0.029928,-0.134075,9.759963,9.760930,0.806486,257.417023
0.5302510,-0.037110,-0.120907,9.745598,9.746419,0.743621,252.937149
0.5399980,-0.034716,-0.126893,9.758766,9.759653,0.772531,254.699158
0.5499989,-0.038307,-0.125696,9.740809,9.741695,0.772784,253.050781
0.5599890,-0.038307,-0.129287,9.756371,9.757303,0.791794,253.495636
0.5699990,-0.031125,-0.142455,9.752781,9.753871,0.856608,257.675262
0.5800000,-0.034716,-0.116119,9.749189,9.749943,0.712169,253.354965
0.5900019,-0.033519,-0.123301,9.756371,9.757208,0.750171,254.791962
0.6000410,-0.039504,-0.119710,9.739613,9.740428,0.741249,251.737106
0.6100050,-0.037110,-0.129287,9.750386,9.751314,0.790558,253.984558
0.6200160,-0.034716,-0.125696,9.744401,9.745274,0.766683,254.560349
0.6300250,-0.032322,-0.131681,9.749189,9.750133,0.796967,256.209137
0.6400070,-0.033519,-0.129287,9.756371,9.757285,0.784096,255.465546
0.6500199,-0.032322,-0.132878,9.759963,9.760921,0.802838,256.328705
0.6599860,-0.050278,-0.125696,9.742006,9.742947,0.795985,248.198593
0.6700180,-0.039504,-0.120907,9.746795,9.747624,0.747558,251.906097
0.6800060,-0.037110,-0.128090,9.750386,9.751298,0.783597,253.842667
0.6901450,-0.035913,-0.120907,9.750386,9.751202,0.740985,253.457016
0.7000149,-0.035913,-0.137667,9.756371,9.757409,0.835563,255.379120
0.7099920,-0.043096,-0.120907,9.750386,9.751231,0.754333,250.382126
0.7200080,-0.035913,-0.130484,9.753978,9.754917,0.795247,254.611526
0.7300069,-0.029928,-0.130484,9.751583,9.752502,0.786836,257.082184
0.7400280,-0.031125,-0.135272,9.756371,9.757359,0.814934,257.042419
0.7500070,-0.037110,-0.129287,9.744401,9.745329,0.790558,253.984558
0.7600750,-0.028730,-0.129287,9.763555,9.764453,0.777329,257.471191
0.7700060,-0.029928,-0.131681,9.749189,9.750124,0.793276,257.195740
0.7800080,-0.034716,-0.125696,9.747993,9.748865,0.766683,254.560349
0.7900030,-0.031125,-0.129287,9.765948,9.766854,0.780344,256.464142
0.8000069,-0.034716,-0.129287,9.747993,9.748912,0.786836,254.969574
0.8100030,-0.038307,-0.128090,9.751583,9.752500,0.785592,253.349899
0.8200150,-0.043096,-0.128090,9.739613,9.740550,0.795001,251.404556
0.8300510,-0.028730,-0.134075,9.761160,9.762123,0.804786,257.905243
0.8400230,-0.041899,-0.129287,9.745598,9.746546,0.799174,252.043839
0.8499930,-0.037110,-0.113725,9.747993,9.748727,0.703322,251.927673
0.8599980,-0.032322,-0.128090,9.765948,9.766842,0.775060,255.837830
0.8700190,-0.039504,-0.122104,9.756371,9.757215,0.753554,252.072083
0.8800280,-0.034716,-0.130484,9.747993,9.748928,0.793769,255.101303
0.8900060,-0.035913,-0.131681,9.758766,9.759721,0.801374,254.744888
0.9000260,-0.038307,-0.125696,9.746795,9.747681,0.772531,253.050781
0.9100209,-0.040701,-0.130484,9.755175,9.756132,0.802838,252.675903
0.9199939,-0.031125,-0.128090,9.752781,9.753672,0.774302,256.342346
0.9300199,-0.037110,-0.125696,9.755175,9.756055,0.769740,253.551392
0.9399970,-0.033519,-0.120907,9.745598,9.746406,0.737544,254.505157
0.9500229,-0.039504,-0.130484,9.750386,9.751339,0.800886,253.156189
0.9600030,-0.043096,-0.128090,9.743204,9.744142,0.794754,251.404556
0.9701300,-0.044293,-0.134075,9.753978,9.755000,0.829451,251.718658
0.9800090,-0.034716,-0.137667,9.746795,9.747828,0.834391,255.846588
0.9899920,-0.032322,-0.136469,9.749189,9.750198,0.824245,256.675476
1.0000139,-0.034716,-0.128090,9.749189,9.750093,0.779842,254.835541
1.0100139,-0.037110,-0.122104,9.746795,9.747630,0.750171,253.094849
1.0200150,-0.038307,-0.132878,9.740809,9.741791,0.813251,253.918350
1.0300100,-0.037110,-0.124498,9.740809,9.741675,0.763870,253.401901
1.0401210,-0.035913,-0.132878,9.756371,9.757342,0.808183,254.875992
1.0500070,-0.033519,-0.124498,9.747993,9.748845,0.757698,254.931519
1.0599829,-0.029928,-0.136469,9.761160,9.762159,0.819961,257.630951
1.0700290,-0.044293,-0.128090,9.746795,9.747737,0.796722,250.924896
1.0800200,-0.037110,-0.126893,9.744401,9.745298,0.777580,253.698288
1.0900320,-0.035913,-0.130484,9.746795,9.747734,0.795493,254.611526
1.1000071,-0.035913,-0.134075,9.750386,9.751374,0.815654,255.004929
1.1099811,-0.040701,-0.125696,9.750386,9.751282,0.776573,252.057556
1.1200120,-0.037110,-0.129287,9.758766,9.759693,0.789567,253.984558
1.1299989,-0.037110,-0.142455,9.758766,9.759876,0.864114,255.398727
1.1400110,-0.043096,-0.129287,9.747993,9.748945,0.801130,251.565048
1.1500039,-0.040701,-0.126893,9.733627,9.734540,0.784595,252.216110
1.1600740,-0.028730,-0.132878,9.757569,9.758516,0.798194,257.799530
1.1700020,-0.031125,-0.138864,9.756371,9.757409,0.835563,257.366638
1.1799970,-0.035913,-0.129287,9.753978,9.754901,0.788327,254.475891
1.1900309,-0.029928,-0.136469,9.762358,9.763357,0.819722,257.630951
1.2000040,-0.028730,-0.124498,9.752781,9.753618,0.750692,257.005371
1.2100390,-0.029928,-0.131681,9.756371,9.757306,0.793029,257.195740
1.2200099,-0.029928,-0.136469,9.751583,9.752584,0.820676,257.630951
1.2299950,-0.044293,-0.131681,9.747993,9.748982,0.816613,251.408936
1.2400070,-0.032322,-0.129287,9.758766,9.759676,0.782347,255.963760
1.2500000,-0.029928,-0.131681,9.755175,9.756109,0.793029,257.195740
1.2599920,-0.034716,-0.117316,9.749189,9.749957,0.719005,253.515549
1.2700059,-0.044293,-0.128090,9.749189,9.750132,0.796476,250.924896
1.2801000,-0.033519,-0.140061,9.758766,9.759830,0.845804,256.541321
1.2900159,-0.031125,-0.135272,9.750386,9.751374,0.815654,257.042419
1.3000000,-0.038307,-0.134075,9.756371,9.757368,0.819005,254.054611
1.3100150,-0.039504,-0.123301,9.749189,9.750049,0.760790,252.235153
1.3200159,-0.041899,-0.131681,9.752781,9.753760,0.812047,252.349884
1.3300231,-0.029928,-0.129287,9.752781,9.753684,0.779591,256.966644
1.3400029,-0.035913,-0.136469,9.750386,9.751408,0.829215,255.256439
1.3499929,-0.041899,-0.129287,9.749189,9.750136,0.798684,252.043839
1.3600140,-0.027533,-0.134075,9.764751,9.765711,0.803082,258.395233
1.3700039,-0.037110,-0.123301,9.752781,9.753631,0.756405,253.249741
1.3799980,-0.037110,-0.126893,9.752781,9.753677,0.776825,253.698288
1.3900070,-0.035913,-0.128090,9.755175,9.756082,0.781346,254.337891
1.3999989,-0.039504,-0.122104,9.750386,9.751231,0.754333,252.072083
1.4100050,-0.029928,-0.136469,9.749189,9.750190,0.820676,257.630951
1.4200059,-0.040701,-0.126893,9.744401,9.745313,0.783846,252.216110
1.4300410,-0.035913,-0.125696,9.749189,9.750066,0.768213,254.054611
1.4400120,-0.051475,-0.124498,9.740809,9.741741,0.792535,247.536789
1.4501070,-0.032322,-0.130484,9.759963,9.760889,0.789319,256.087494
1.4600010,-0.041899,-0.126893,9.743204,9.744121,0.785841,251.727356
1.4699999,-0.033519,-0.132878,9.747993,9.748956,0.805515,255.842361
1.4800210,-0.038307,-0.126893,9.746795,9.747696,0.779089,253.201630
1.4900110,-0.034716,-0.130484,9.746795,9.747730,0.793769,255.101303
1.5001069,-0.037110,-0.138864,9.746795,9.747854,0.844878,255.037842
1.5100120,-0.038307,-0.129287,9.756371,9.757303,0.791794,253.495636
1.5213009,-0.044293,-0.128090,9.743204,9.744146,0.796722,250.924896
1.5300189,-0.033519,-0.130484,9.743204,9.744135,0.792041,255.593323
