Keuwl Accelerometer Data File
2020-08-26 16-25-34

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.035913,0.077812,9.740809,9.741186,0.503966,114.775139
0.0099860,-0.028730,0.087388,9.738416,9.738850,0.541041,108.199165
0.0199950,-0.031125,0.081403,9.728839,9.729229,0.513200,110.924500
0.0300020,-0.028730,0.094571,9.755175,9.755675,0.580472,106.898651
0.0399920,-0.035913,0.080206,9.732430,9.732826,0.517377,114.120979
0.0499990,-0.032322,0.077812,9.736021,9.736386,0.496140,112.557243
0.0599750,-0.031125,0.092177,9.732430,9.732916,0.572666,108.657890
0.0700040,-0.034716,0.079009,9.733627,9.734010,0.507834,113.720398
0.0800060,-0.033519,0.080206,9.733627,9.734015,0.511673,112.680557
0.0900310,-0.031125,0.090980,9.742006,9.742481,0.565791,108.886086
0.1001110,-0.038307,0.084994,9.733627,9.734074,0.548583,114.261292
0.1099860,-0.039504,0.070629,9.722853,9.723189,0.476834,119.219246
0.1200070,-0.038307,0.080206,9.725247,9.725654,0.523767,115.529701
0.1299920,-0.032322,0.081403,9.728839,9.729233,0.515483,111.655991
0.1399850,-0.031125,0.099359,9.732430,9.732986,0.612936,107.393326
0.1500610,-0.029928,0.089783,9.743204,9.743664,0.556375,108.434952
0.1599810,-0.040701,0.079009,9.733627,9.734033,0.523019,117.255333
0.1700280,-0.040701,0.074220,9.731233,9.731601,0.498501,118.739799
0.1800080,-0.029928,0.083797,9.744401,9.744807,0.523019,109.653824
0.1901240,-0.031125,0.090980,9.743204,9.743678,0.565099,108.886086
0.2000220,-0.031125,0.080206,9.726444,9.726825,0.506677,111.209229
0.2100020,-0.040701,0.080206,9.731233,9.731648,0.529711,116.906097
0.2200030,-0.035913,0.087388,9.730036,9.730494,0.556375,112.340645
0.2300040,-0.038307,0.076614,9.733627,9.734004,0.503966,116.565048
0.2400430,-0.034716,0.079009,9.734824,9.735207,0.507834,113.720398
0.2499960,-0.031125,0.090980,9.736021,9.736496,0.565791,108.886086
0.2599940,-0.031125,0.087388,9.745598,9.746039,0.545364,109.604088
0.2699970,-0.032322,0.079009,9.732430,9.732804,0.502800,112.249023
0.2801690,-0.029928,0.080206,9.736021,9.736398,0.503966,110.462273
0.2900070,-0.028730,0.092177,9.746795,9.747273,0.567862,107.311646
0.3000220,-0.037110,0.075417,9.727641,9.728004,0.495351,116.200111
0.3100100,-0.039504,0.076614,9.730036,9.730418,0.507834,117.276764
0.3200110,-0.033519,0.088585,9.733627,9.734088,0.557429,110.725563
0.3300380,-0.035913,0.088585,9.739613,9.740082,0.562322,112.067894
0.3400050,-0.035913,0.084994,9.734824,9.735261,0.542846,112.905769
0.3500110,-0.031125,0.077812,9.736021,9.736382,0.492975,111.801407
0.3599950,-0.034716,0.093374,9.737218,9.737728,0.586508,110.394875
0.3700090,-0.029928,0.090980,9.738416,9.738887,0.563712,108.208488
0.3800100,-0.034716,0.088585,9.736021,9.736486,0.560230,111.399811
0.3900150,-0.035913,0.075417,9.732430,9.732788,0.491783,115.463341
0.4000320,-0.039504,0.074220,9.733627,9.733991,0.494956,118.024498
0.4099840,-0.032322,0.081403,9.727641,9.728035,0.515483,111.655991
0.4200070,-0.032322,0.087388,9.738416,9.738861,0.547869,110.297569
0.4300010,-0.038307,0.077812,9.733627,9.734014,0.510524,116.211380
0.4401380,-0.033519,0.082600,9.737218,9.737626,0.524514,112.087173
0.4500160,-0.041899,0.075417,9.731233,9.731615,0.507834,119.054604
0.4599880,-0.043096,0.082600,9.736021,9.736467,0.548583,117.552811
0.4699960,-0.027533,0.083797,9.746795,9.747194,0.518888,108.189049
0.4799960,-0.043096,0.070629,9.718064,9.718416,0.487788,121.390266
0.4899840,-0.031125,0.081403,9.726444,9.726834,0.513200,110.924500
0.5001230,-0.032322,0.086191,9.733627,9.734062,0.541764,110.556046
0.5100850,-0.031125,0.084994,9.736021,9.736442,0.532658,110.112587
0.5200130,-0.031125,0.079009,9.731233,9.731604,0.500460,111.501434
0.5300020,-0.033519,0.080206,9.743204,9.743591,0.510907,112.680557
0.5399930,-0.034716,0.081403,9.733627,9.734030,0.521145,113.096825
0.5499910,-0.037110,0.074220,9.722853,9.723207,0.489390,116.565048
0.5600080,-0.032322,0.082600,9.734824,9.735229,0.522271,111.370621
0.5699980,-0.043096,0.082600,9.734824,9.735270,0.548226,117.552811
0.5799990,-0.031125,0.090980,9.736021,9.736496,0.565791,108.886086
0.5900040,-0.031125,0.086191,9.731233,9.731665,0.539955,109.855217
0.6000690,-0.028730,0.074220,9.743204,9.743529,0.468137,111.161255
0.6100100,-0.031125,0.082600,9.740809,9.741209,0.518888,110.646988
0.6199890,-0.035913,0.087388,9.739613,9.740071,0.556023,112.340645
0.6300130,-0.031125,0.086191,9.737218,9.737649,0.539230,109.855217
0.6399870,-0.027533,0.088585,9.738416,9.738857,0.545722,107.265808
0.6499820,-0.034716,0.084994,9.732430,9.732862,0.540317,112.217598
0.6599870,-0.034716,0.084994,9.733627,9.734060,0.540317,112.217598
0.6700100,-0.027533,0.088585,9.742006,9.742448,0.545364,107.265808
0.6800050,-0.028730,0.084994,9.738416,9.738829,0.527490,108.676704
0.6899900,-0.035913,0.081403,9.737218,9.737625,0.524141,113.805939
0.6999900,-0.034716,0.077812,9.734824,9.735197,0.501631,114.044220
0.7100019,-0.032322,0.082600,9.737218,9.737622,0.522271,111.370621
0.7199970,-0.039504,0.075417,9.726444,9.726816,0.501241,117.645973
0.7299980,-0.032322,0.087388,9.731233,9.731679,0.548583,110.297569
0.7400190,-0.031125,0.079009,9.733627,9.733997,0.499677,111.501434
0.7499920,-0.045490,0.071826,9.725247,9.725618,0.500460,122.347443
0.7599850,-0.031125,0.086191,9.737218,9.737649,0.539230,109.855217
0.7700040,-0.035913,0.076614,9.730036,9.730404,0.498501,115.114830
0.7799810,-0.046687,0.068235,9.720459,9.720811,0.487386,124.380341
0.7900220,-0.034716,0.081403,9.727641,9.728044,0.521145,113.096825
0.8000069,-0.033519,0.086191,9.740809,9.741248,0.543926,111.250504
0.8100179,-0.026336,0.084994,9.738416,9.738822,0.523393,107.216072
0.8200000,-0.037110,0.075417,9.733627,9.733990,0.494560,116.200111
0.8300660,-0.031125,0.083797,9.733627,9.734037,0.526004,110.376434
0.8399950,-0.031125,0.084994,9.733627,9.734048,0.532658,110.112587
0.8499810,-0.034716,0.087388,9.744401,9.744855,0.553201,111.665962
0.8599989,-0.034716,0.076614,9.739613,9.739976,0.494956,114.376472
0.8699840,-0.037110,0.082600,9.742006,9.742427,0.532290,114.193207
0.8800020,-0.035913,0.086191,9.737218,9.737666,0.549652,112.619865
0.8899920,-0.034716,0.084994,9.728839,9.729272,0.540679,112.217598
0.9000990,-0.035913,0.083797,9.736021,9.736448,0.536683,113.198586
0.9100120,-0.033519,0.081403,9.736021,9.736420,0.518510,112.380135
0.9199970,-0.028730,0.081403,9.730036,9.730419,0.508604,109.440033
0.9300350,-0.037110,0.077812,9.726444,9.726826,0.507449,115.497551
0.9399960,-0.034716,0.081403,9.743204,9.743606,0.520018,113.096825
0.9499800,-0.031125,0.088585,9.740809,9.741262,0.552493,109.358994
0.9599870,-0.035913,0.086191,9.743204,9.743651,0.548940,112.619865
0.9700800,-0.039504,0.076614,9.730036,9.730418,0.507834,117.276764
0.9800000,-0.029928,0.083797,9.737218,9.737625,0.524141,109.653824
0.9899830,-0.037110,0.080206,9.732430,9.732831,0.520394,114.829346
1.0000399,-0.043096,0.080206,9.726444,9.726871,0.536319,118.249733
1.0100019,-0.032322,0.082600,9.734824,9.735229,0.522271,111.370621
1.0199929,-0.031125,0.077812,9.733627,9.733988,0.492975,111.801407
1.0300000,-0.038307,0.086191,9.732430,9.732886,0.554966,113.962486
1.0400310,-0.029928,0.081403,9.733627,9.734014,0.510524,110.185806
1.0499810,-0.031125,0.081403,9.742006,9.742396,0.512819,110.924500
1.0599860,-0.031125,0.087388,9.739613,9.740054,0.545722,109.604088
1.0700240,-0.028730,0.087388,9.738416,9.738850,0.541041,108.199165
1.0799971,-0.035913,0.088585,9.739613,9.740082,0.562322,112.067894
1.0900249,-0.035913,0.081403,9.725247,9.725655,0.524141,113.805939
1.1000040,-0.033519,0.087388,9.743204,9.743653,0.550008,110.984901
1.1099811,-0.038307,0.080206,9.733627,9.734034,0.523393,115.529701
1.1199889,-0.035913,0.077812,9.733627,9.734005,0.504742,114.775139
1.1299850,-0.031125,0.082600,9.740809,9.741209,0.518888,110.646988
1.1399930,-0.034716,0.084994,9.737218,9.737651,0.540317,112.217598
1.1499751,-0.031125,0.089783,9.740809,9.741273,0.558831,109.119728
1.1600349,-0.035913,0.088585,9.733627,9.734097,0.562670,112.067894
1.1699910,-0.035913,0.080206,9.739613,9.740009,0.516999,114.120979
1.1799860,-0.032322,0.069432,9.731233,9.731534,0.451108,114.962791
1.1899940,-0.035913,0.080206,9.732430,9.732826,0.517377,114.120979
1.2000040,-0.035913,0.080206,9.738416,9.738812,0.516999,114.120979
1.2100130,-0.033519,0.092177,9.739613,9.740107,0.577091,109.983109
1.2199960,-0.040701,0.075417,9.734824,9.735202,0.504742,118.354965
1.2300290,-0.029928,0.088585,9.732430,9.732879,0.550364,108.666916
1.2400060,-0.032322,0.090980,9.734824,9.735303,0.568207,109.558250
1.2499769,-0.032322,0.079009,9.722853,9.723228,0.503189,112.249023
1.2600029,-0.029928,0.082600,9.737218,9.737615,0.517377,109.916405
1.2699970,-0.035913,0.079009,9.726444,9.726831,0.511290,114.443954
1.2800660,-0.038307,0.084994,9.720459,9.720906,0.549652,114.261292
1.2900230,-0.038307,0.080206,9.726444,9.726851,0.523767,115.529701
1.2999899,-0.037110,0.076614,9.727641,9.728013,0.500850,115.844391
1.3100181,-0.034716,0.081403,9.737218,9.737620,0.520770,113.096825
1.3200020,-0.031125,0.081403,9.733627,9.734017,0.512819,110.924500
1.3300170,-0.032322,0.084994,9.744401,9.744825,0.534857,110.820892
1.3399920,-0.029928,0.087388,9.736021,9.736459,0.543207,108.904579
1.3499780,-0.033519,0.082600,9.742006,9.742414,0.524514,112.087173
1.3599989,-0.038307,0.071826,9.721656,9.721996,0.479698,118.072487
1.3700000,-0.035913,0.080206,9.731233,9.731629,0.517377,114.120979
1.3800050,-0.027533,0.082600,9.745598,9.745987,0.512055,108.434944
1.3900089,-0.035913,0.090980,9.739613,9.740104,0.575393,111.540977
1.4000409,-0.033519,0.082600,9.739613,9.740021,0.524514,112.087173
1.4100199,-0.028730,0.075417,9.732430,9.732764,0.475190,110.854462
1.4199940,-0.032322,0.082600,9.725247,9.725652,0.522645,111.370621
1.4301009,-0.028730,0.083797,9.746795,9.747197,0.520770,108.924644
1.4400170,-0.027533,0.090980,9.736021,9.736485,0.559531,106.837471
1.4499800,-0.031125,0.083797,9.739613,9.740023,0.525632,110.376434
1.4600070,-0.034716,0.076614,9.737218,9.737581,0.494956,114.376472
1.4699950,-0.027533,0.087388,9.747993,9.748424,0.538867,107.487999
1.4800169,-0.039504,0.081403,9.728839,9.729259,0.532658,115.887024
1.4899950,-0.040701,0.077812,9.731233,9.731629,0.517377,117.613029
1.4999950,-0.039504,0.076614,9.730036,9.730418,0.507834,117.276764
1.5100310,-0.037110,0.074220,9.733627,9.733981,0.488589,116.565048
1.5199920,-0.038307,0.081403,9.731233,9.731648,0.529711,115.201126
1.5299970,-0.040701,0.071826,9.738416,9.738766,0.485778,119.538780
1.5399979,-0.043096,0.080206,9.726444,9.726871,0.536319,118.249733
1.5499810,-0.031125,0.089783,9.738416,9.738879,0.558831,109.119728
1.5599979,-0.037110,0.081403,9.726444,9.726855,0.526747,114.507408
1.5699869,-0.029928,0.080206,9.739613,9.739989,0.503966,110.462273
1.5800200,-0.033519,0.079009,9.734824,9.735202,0.504742,112.988716
1.5900220,-0.034716,0.074220,9.740809,9.741154,0.481733,115.067459
1.5999860,-0.033519,0.088585,9.737218,9.737679,0.557429,110.725563
1.6100379,-0.029928,0.086191,9.739613,9.740040,0.536683,109.148140
1.6205540,-0.034716,0.080206,9.734824,9.735216,0.513962,113.404694
1.6300020,-0.038307,0.079009,9.740809,9.741205,0.516620,115.866356
1.6399989,-0.029928,0.088585,9.743204,9.743652,0.549652,108.666916
1.6499709,-0.034716,0.083797,9.727641,9.728064,0.534125,112.503532
1.6599989,-0.038307,0.093374,9.738416,9.738938,0.593473,112.306206
1.6699919,-0.035913,0.079009,9.725247,9.725635,0.511290,114.443954
1.6808439,-0.035913,0.082600,9.732430,9.732846,0.530080,113.498566
1.6900369,-0.039504,0.079009,9.728839,9.729240,0.520394,116.565048
1.6999879,-0.034716,0.089783,9.732430,9.732905,0.566482,111.139824
1.7101350,-0.033519,0.088585,9.733627,9.734088,0.557429,110.725563
1.7200130,-0.037110,0.076614,9.733627,9.733999,0.500850,115.844391
1.7306299,-0.032322,0.086191,9.738416,9.738851,0.541402,110.556046
1.7401049,-0.028730,0.087388,9.733627,9.734062,0.541764,108.199165
1.7499650,-0.032322,0.082600,9.738416,9.738819,0.521521,111.370621
1.7600839,-0.031125,0.083797,9.726444,9.726854,0.526004,110.376434
1.7700170,-0.029928,0.083797,9.732430,9.732837,0.524141,109.653824
1.7800130,-0.031125,0.079009,9.734824,9.735194,0.499677,111.501434
1.7900440,-0.031125,0.080206,9.732430,9.732810,0.506677,111.209229
1.8001419,-0.031125,0.083797,9.732430,9.732840,0.526004,110.376434
1.8100369,-0.034716,0.077812,9.737218,9.737591,0.501241,114.044220
1.8200200,-0.029928,0.084994,9.738416,9.738832,0.530080,109.397812
1.8300949,-0.028730,0.077812,9.745598,9.745951,0.487386,110.265701
1.8400459,-0.034716,0.081403,9.732430,9.732832,0.521145,113.096825
1.8500999,-0.035913,0.071826,9.732430,9.732760,0.472298,116.565048
1.8600199,-0.031125,0.088585,9.728839,9.729292,0.552847,109.358994
1.8700238,-0.039504,0.086191,9.730036,9.730497,0.558131,114.623566
1.8800710,-0.039504,0.077812,9.726444,9.726835,0.513581,116.916557
