Keuwl Accelerometer Data File
2020-08-26 16-12-40

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.023942,0.055067,9.746795,9.746980,0.352770,113.498566
0.0100030,-0.019154,0.062249,9.744401,9.744618,0.382573,107.102730
0.0200290,-0.017957,0.055067,9.730036,9.730208,0.341497,108.060471
0.0299950,-0.014365,0.061052,9.738416,9.738618,0.369035,103.240517
0.0401640,-0.019154,0.063446,9.743204,9.743429,0.389668,106.798370
0.0499770,-0.022745,0.061052,9.749189,9.749407,0.382573,110.432831
0.0600030,-0.021548,0.058658,9.743204,9.743404,0.367441,110.170654
0.0700290,-0.014365,0.069432,9.739613,9.739871,0.417310,101.689369
0.0800230,-0.021548,0.061052,9.747993,9.748207,0.380007,109.440033
0.0900520,-0.014365,0.063446,9.736021,9.736238,0.383084,102.757530
0.1000050,-0.016759,0.064643,9.739613,9.739841,0.392669,104.534454
0.1101680,-0.011971,0.057461,9.739613,9.739790,0.346050,101.768288
0.1200350,-0.016759,0.058658,9.738416,9.738606,0.358820,105.945396
0.1300090,-0.021548,0.067038,9.737218,9.737473,0.414487,107.818886
0.1400520,-0.011971,0.063446,9.737218,9.737432,0.379492,100.684914
0.1499750,-0.019154,0.053870,9.749189,9.749357,0.336300,109.573128
0.1599960,-0.020351,0.063446,9.743204,9.743432,0.391671,107.783890
0.1700160,-0.023942,0.057461,9.744401,9.744600,0.366375,112.619865
0.1801000,-0.014365,0.063446,9.737218,9.737435,0.383084,102.757530
0.1901060,-0.011971,0.057461,9.732430,9.732607,0.346050,101.768288
0.2001490,-0.023942,0.063446,9.750386,9.750622,0.398113,110.674423
0.2099990,-0.020351,0.067038,9.750386,9.750638,0.411645,106.886787
0.2200340,-0.019154,0.064643,9.732430,9.732663,0.397129,106.504364
0.2300080,-0.014365,0.057461,9.742006,9.742187,0.348305,104.036247
0.2401150,-0.019154,0.062249,9.738416,9.738633,0.383084,107.102730
0.2499970,-0.015562,0.065841,9.736021,9.736257,0.398604,103.298569
0.2600120,-0.022745,0.068235,9.750386,9.750651,0.422436,108.434952
0.2700290,-0.017957,0.065841,9.739613,9.739852,0.401538,105.255119
0.2800200,-0.015562,0.061052,9.728839,9.729043,0.371150,104.300278
0.2903490,-0.011971,0.056264,9.734824,9.734994,0.338620,102.011475
0.3000200,-0.025139,0.056264,9.747993,9.748188,0.362617,114.075500
0.3100220,-0.026336,0.052672,9.746795,9.746973,0.346615,116.565048
0.3200250,-0.015562,0.069432,9.740809,9.741070,0.418714,102.633362
0.3300080,-0.015562,0.068235,9.739613,9.739864,0.412120,102.847702
0.3400190,-0.013168,0.058658,9.732430,9.732615,0.354430,102.652557
0.3500010,-0.013168,0.052672,9.732430,9.732581,0.319594,104.036247
0.3600280,-0.020351,0.058658,9.743204,9.743402,0.364769,109.133644
0.3700250,-0.009577,0.055067,9.740809,9.740970,0.328649,99.865807
0.3801650,-0.016759,0.050278,9.742006,9.742150,0.311533,108.434952
0.3900430,-0.016759,0.062249,9.736021,9.736235,0.379492,105.068489
0.3999830,-0.022745,0.062249,9.743204,9.743429,0.389668,110.071526
0.4100070,-0.021548,0.069432,9.756371,9.756642,0.427043,107.241455
0.4200150,-0.011971,0.070629,9.740809,9.741073,0.421044,99.619728
0.4300050,-0.013168,0.069432,9.727641,9.727898,0.415901,100.738899
0.4400880,-0.020351,0.063446,9.747993,9.748220,0.391671,107.783890
0.4500860,-0.021548,0.056264,9.740809,9.740996,0.354982,110.955780
0.4599940,-0.020351,0.061052,9.742006,9.742219,0.378459,108.434952
0.4700010,-0.017957,0.065841,9.740809,9.741049,0.401538,105.255119
0.4800150,-0.010774,0.061052,9.732430,9.732627,0.364769,100.007980
0.4900930,-0.019154,0.068235,9.736021,9.736279,0.416841,105.679527
0.5000850,-0.020351,0.063446,9.738416,9.738644,0.392170,107.783890
0.5099980,-0.021548,0.061052,9.744401,9.744617,0.381036,109.440033
0.5200360,-0.021548,0.053870,9.753978,9.754150,0.340923,111.801407
0.5300080,-0.021548,0.056264,9.746795,9.746981,0.353878,110.955780
0.5400460,-0.015562,0.070629,9.745598,9.745867,0.425666,102.425941
0.5499940,-0.021548,0.067038,9.743204,9.743459,0.414015,107.818886
0.5600030,-0.019154,0.064643,9.744401,9.744635,0.396636,106.504364
0.5700080,-0.020351,0.049081,9.743204,9.743349,0.312787,112.520569
0.5800310,-0.019154,0.056264,9.730036,9.730217,0.349426,108.799889
0.5900199,-0.019154,0.064643,9.738416,9.738649,0.397129,106.504364
0.6000030,-0.014365,0.058658,9.742006,9.742193,0.354982,103.760788
0.6100839,-0.010774,0.057461,9.733627,9.733803,0.343781,100.619652
0.6200170,-0.021548,0.062249,9.743204,9.743426,0.387149,109.093491
0.6299970,-0.021548,0.057461,9.746795,9.746988,0.360994,110.556046
0.6400130,-0.021548,0.063446,9.756371,9.756601,0.393167,108.758652
0.6499850,-0.021548,0.055067,9.749189,9.749369,0.347742,111.370621
0.6600560,-0.021548,0.068235,9.750386,9.750648,0.420114,107.525566
0.6700069,-0.017957,0.052672,9.739613,9.739772,0.327456,108.824707
0.6800370,-0.021548,0.053870,9.745598,9.745770,0.340923,111.801407
0.6900190,-0.016759,0.061052,9.736021,9.736227,0.372729,105.350136
0.7001320,-0.009577,0.059855,9.730036,9.730225,0.357180,99.090279
0.7100090,-0.011971,0.065841,9.737218,9.737448,0.393664,100.304848
0.7200110,-0.017957,0.056264,9.733627,9.733807,0.347742,107.700424
0.7300190,-0.020351,0.063446,9.746795,9.747023,0.391671,107.783890
0.7399940,-0.013168,0.065841,9.732430,9.732661,0.395153,101.309929
0.7500000,-0.021548,0.059855,9.736021,9.736229,0.374300,109.798874
0.7599890,-0.022745,0.067038,9.738416,9.738673,0.416841,108.741341
0.7701600,-0.016759,0.064643,9.737218,9.737447,0.392669,104.534454
0.7800210,-0.022745,0.059855,9.750386,9.750596,0.375865,110.806793
0.7900140,-0.022745,0.067038,9.747993,9.748250,0.416371,108.741341
0.8000080,-0.020351,0.061052,9.746795,9.747007,0.378459,108.434952
0.8099909,-0.021548,0.063446,9.742006,9.742236,0.393664,108.758652
0.8200320,-0.019154,0.053870,9.759963,9.760131,0.336300,109.573128
0.8300080,-0.022745,0.057461,9.740809,9.741006,0.363695,111.595314
0.8400410,-0.016759,0.062249,9.740809,9.741023,0.379492,105.068489
0.8499960,-0.016759,0.051475,9.742006,9.742157,0.318367,108.034286
0.8599939,-0.015562,0.056264,9.739613,9.739788,0.343781,105.461220
0.8700090,-0.017957,0.057461,9.733627,9.733813,0.354430,107.354027
0.8799840,-0.023942,0.063446,9.744401,9.744637,0.399095,110.674423
0.8900190,-0.026336,0.062249,9.750386,9.750621,0.397621,112.932098
0.9000080,-0.023942,0.061052,9.740809,9.741031,0.386137,111.412971
0.9100300,-0.014365,0.052672,9.743204,9.743357,0.320816,105.255119
0.9200180,-0.013168,0.052672,9.738416,9.738566,0.318981,104.036247
0.9299870,-0.013168,0.061052,9.738416,9.738616,0.367441,102.171455
0.9400170,-0.015562,0.063446,9.750386,9.750605,0.383595,103.781601
0.9499860,-0.023942,0.063446,9.750386,9.750622,0.398113,110.674423
