Keuwl Accelerometer Data File
2020-08-24 13-32-54

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.282516,-0.029928,9.775525,9.779653,1.664716,186.046921
0.0099930,-0.286107,-0.025139,9.779117,9.783333,1.682141,185.021454
0.0199820,-0.295684,-0.027533,9.775525,9.780035,1.740126,185.319901
0.0299820,-0.287304,-0.028730,9.776723,9.780986,1.691654,185.710587
0.0400010,-0.287304,-0.025139,9.779117,9.783368,1.689223,185.000641
0.0502360,-0.296881,-0.028730,9.773131,9.777682,1.748204,185.527542
0.0599880,-0.287304,-0.027533,9.783905,9.788161,1.689686,185.474121
0.0699860,-0.293290,-0.028730,9.768343,9.772787,1.727937,185.594803
0.0800260,-0.292093,-0.027533,9.780313,9.784713,1.718170,185.384918
0.0899930,-0.288501,-0.025139,9.774328,9.778617,1.696967,184.979996
0.1000220,-0.284910,-0.028730,9.779117,9.783308,1.677248,185.758255
0.1099950,-0.277727,-0.025139,9.781511,9.785485,1.632908,185.172165
0.1199900,-0.293290,-0.027533,9.779117,9.783552,1.725330,185.363068
0.1299890,-0.288501,-0.023942,9.773131,9.777418,1.696737,184.743973
0.1399940,-0.294487,-0.027533,9.773131,9.777606,1.733478,185.341400
0.1500120,-0.290895,-0.028730,9.777920,9.782289,1.712465,185.640549
0.1600020,-0.290895,-0.026336,9.771935,9.776299,1.712008,185.173172
0.1699930,-0.288501,-0.027533,9.773131,9.777428,1.698581,185.451553
0.1800200,-0.296881,-0.034716,9.765948,9.770521,1.753011,186.669617
0.1901590,-0.282516,-0.032322,9.781511,9.785644,1.665187,186.526642
0.2001010,-0.296881,-0.034716,9.774328,9.778897,1.751560,186.669617
0.2099810,-0.288501,-0.028730,9.768343,9.772645,1.700193,185.687057
0.2199910,-0.280122,-0.026336,9.774328,9.778377,1.648770,185.371002
0.2300190,-0.278924,-0.022745,9.771935,9.775941,1.640440,184.661880
0.2399930,-0.281319,-0.023942,9.776723,9.780799,1.654221,184.864517
0.2501080,-0.294487,-0.028730,9.768343,9.772823,1.735058,185.572205
0.2600140,-0.277727,-0.026336,9.773131,9.777112,1.635063,185.417023
0.2699910,-0.294487,-0.027533,9.773131,9.777606,1.733478,185.341400
0.2801830,-0.292093,-0.037110,9.776723,9.781156,1.724990,187.240585
0.2899970,-0.284910,-0.031125,9.773131,9.777333,1.679813,186.234482
0.3000930,-0.288501,-0.028730,9.773131,9.777431,1.699387,185.687057
0.3099990,-0.282516,-0.026336,9.771935,9.776053,1.663305,185.325745
