Keuwl Accelerometer Data File
2020-08-23 23-35-46

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.159214,-0.050278,9.781511,9.782936,0.977788,197.525574
0.0100330,-0.164003,-0.062249,9.786300,9.787871,1.026792,200.784866
0.0199750,-0.162806,-0.055067,9.776723,9.778234,1.007165,198.687347
0.0300020,-0.164003,-0.056264,9.779117,9.780653,1.015485,198.935333
0.0400000,-0.156820,-0.055067,9.785102,9.786513,0.973174,199.348465
0.0500000,-0.166397,-0.053870,9.781511,9.783074,1.024311,197.938889
0.0599910,-0.167594,-0.052672,9.780313,9.781891,1.028886,197.447189
0.0699930,-0.168791,-0.049081,9.779117,9.780696,1.029646,196.213379
0.0799990,-0.167594,-0.055067,9.773131,9.774723,1.034008,198.189041
0.0900330,-0.162806,-0.058658,9.783905,9.785436,1.013363,199.813797
0.1000270,-0.169988,-0.053870,9.782708,9.784333,1.044177,197.583481
0.1100250,-0.171185,-0.056264,9.783905,9.785564,1.055176,198.194214
0.1200260,-0.161609,-0.063446,9.783905,9.785445,1.016641,201.434601
0.1300160,-0.162806,-0.056264,9.783905,9.785421,1.008718,199.064545
0.1400090,-0.165200,-0.058658,9.781511,9.783082,1.026792,199.548553
0.1500250,-0.164003,-0.050278,9.781511,9.783015,1.004636,197.043930
0.1599860,-0.164003,-0.058658,9.782708,9.784259,1.020100,199.680313
0.1699930,-0.167594,-0.059855,9.775525,9.777144,1.042865,199.653824
0.1800130,-0.165200,-0.056264,9.774328,9.775886,1.022782,198.807800
0.1899910,-0.167594,-0.049081,9.782708,9.784266,1.022590,196.323044
0.1999880,-0.161609,-0.057461,9.783905,9.785408,1.004247,199.573120
0.2100700,-0.159214,-0.057461,9.781511,9.782975,0.991106,199.844635
0.2200510,-0.162806,-0.055067,9.779117,9.780626,1.006777,198.687347
0.2300690,-0.164003,-0.047884,9.780313,9.781806,1.000929,196.276260
0.2400110,-0.166397,-0.055067,9.781511,9.783082,1.026792,198.311203
0.2500760,-0.164003,-0.059855,9.774328,9.775887,1.023355,200.050232
0.2600020,-0.160412,-0.058658,9.779117,9.780608,1.000733,200.086029
0.2700120,-0.169988,-0.057461,9.779117,9.780763,1.051274,198.676697
0.2800330,-0.164003,-0.053870,9.781511,9.783034,1.011044,198.183655
0.2900030,-0.161609,-0.044293,9.782708,9.784143,0.981384,195.326920
0.2999820,-0.160412,-0.058658,9.779117,9.780608,1.000733,200.086029
0.3100320,-0.165200,-0.045490,9.781511,9.783011,1.003467,195.395554
0.3200110,-0.160412,-0.047884,9.783905,9.785337,0.980386,196.620758
0.3299910,-0.162806,-0.055067,9.785102,9.786612,1.006388,198.687347
0.3400370,-0.162806,-0.051475,9.781511,9.783001,0.999951,197.545731
0.3500180,-0.166397,-0.047884,9.783905,9.785438,1.014136,196.054214
0.3600130,-0.168791,-0.044293,9.780313,9.781870,1.022016,194.703552
0.3700660,-0.153229,-0.064643,9.776723,9.778137,0.974581,202.873657
0.3800760,-0.159214,-0.057461,9.769540,9.771006,0.992487,199.844635
0.3901150,-0.173580,-0.056264,9.780313,9.782016,1.068994,197.959473
0.4000310,-0.161609,-0.052672,9.779117,9.780594,0.995833,198.052124
0.4100290,-0.153229,-0.056264,9.781511,9.782873,0.956135,200.162598
0.4200690,-0.159214,-0.056264,9.785102,9.786559,0.988734,199.462570
0.4299950,-0.162806,-0.052672,9.777920,9.779417,1.002687,197.927917
0.4400200,-0.167594,-0.051475,9.775525,9.777097,1.027363,197.073959
0.4500260,-0.164003,-0.052672,9.777920,9.779437,1.009300,197.805344
0.4599950,-0.156820,-0.050278,9.777920,9.779306,0.964895,197.776413
0.4700130,-0.162806,-0.056264,9.775525,9.777042,1.009494,199.064545
0.4799920,-0.165200,-0.057461,9.776723,9.778288,1.025075,199.179001
0.4900400,-0.160412,-0.051475,9.782708,9.784159,0.986554,197.791199
0.4999880,-0.167594,-0.052672,9.779117,9.780694,1.029076,197.447189
0.5101870,-0.164003,-0.051475,9.779117,9.780627,1.006971,197.425430
0.5200040,-0.162806,-0.061052,9.777920,9.779466,1.018756,200.556046
0.5299850,-0.164003,-0.053870,9.780313,9.781837,1.011044,198.183655
0.5400180,-0.162806,-0.059855,9.774328,9.775867,1.016833,200.185806
0.5499920,-0.159214,-0.053870,9.775525,9.776970,0.984966,198.693039
0.5600230,-0.160412,-0.062249,9.786300,9.787812,1.007360,201.209229
0.5700280,-0.156820,-0.052672,9.780313,9.781713,0.969144,198.566055
0.5799850,-0.159214,-0.061052,9.776723,9.778210,0.999168,200.979752
0.5900060,-0.160412,-0.047884,9.774328,9.775762,0.981184,196.620758
0.5999950,-0.158017,-0.049081,9.780313,9.781713,0.969346,197.255112
0.6100340,-0.153229,-0.053870,9.780313,9.781662,0.951416,199.369766
0.6200280,-0.160412,-0.055067,9.777920,9.779390,0.993669,198.946503
0.6300200,-0.158017,-0.061052,9.776723,9.778191,0.992684,201.124725
0.6400099,-0.154426,-0.062249,9.776723,9.778141,0.975785,201.954407
0.6500080,-0.165200,-0.046687,9.779117,9.780623,1.005804,195.780746
0.6600460,-0.166397,-0.055067,9.773131,9.774703,1.027554,198.311203
