Keuwl Accelerometer Data File
2020-08-24 13-27-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.138864,0.009577,9.743204,9.744198,0.818288,176.054810
0.0099980,-0.146046,0.010774,9.738416,9.739516,0.861392,175.780899
0.0199940,-0.153229,-0.003591,9.738416,9.739621,0.901355,181.342621
0.0300030,-0.140061,0.009577,9.742006,9.743017,0.825431,176.088425
0.0399850,-0.138864,0.009577,9.745598,9.746592,0.818288,176.054810
0.0500020,-0.131681,0.007183,9.734824,9.735718,0.776321,176.877869
0.0600750,-0.142455,0.001197,9.731233,9.732275,0.838601,179.518539
0.0700020,-0.140061,0.003591,9.739613,9.740621,0.824245,178.531204
0.0799720,-0.147243,-0.003591,9.736021,9.737135,0.866601,181.397186
0.0900300,-0.135272,0.003591,9.744401,9.745340,0.795493,178.479233
0.0999860,-0.138864,-0.007183,9.737218,9.738211,0.818049,182.960938
0.1100160,-0.138864,0.001197,9.733627,9.734618,0.817571,179.506088
0.1200210,-0.143652,0.008380,9.733627,9.734691,0.846960,176.661530
0.1299980,-0.135272,0.009577,9.743204,9.744147,0.797213,175.950424
0.1400280,-0.144849,0.009577,9.733627,9.734710,0.854321,176.217361
0.1500000,-0.150835,-0.003591,9.733627,9.734797,0.888013,181.363922
0.1600100,-0.137667,0.003591,9.730036,9.731010,0.810841,178.505661
0.1699970,-0.143652,-0.002394,9.726444,9.727506,0.846498,180.954834
0.1800430,-0.143652,0.014365,9.742006,9.743076,0.849267,174.289413
0.1900360,-0.140061,0.004788,9.740809,9.741817,0.824245,178.041931
0.1999970,-0.148441,0.008380,9.742006,9.743140,0.874245,176.768997
0.2100250,-0.138864,0.004788,9.731233,9.732224,0.818049,178.025070
0.2199970,-0.150835,0.003591,9.733627,9.734797,0.888013,178.636078
0.2299880,-0.143652,0.003591,9.737218,9.738278,0.845573,178.567902
0.2400010,-0.148441,0.009577,9.736021,9.737157,0.875140,176.308609
0.2499930,-0.140061,-0.007183,9.739613,9.740623,0.825194,182.935669
0.2599990,-0.136469,0.007183,9.739613,9.740571,0.803813,176.987213
0.2700050,-0.143652,0.009577,9.738416,9.739480,0.846960,176.185928
0.2800270,-0.138864,0.011971,9.732430,9.733427,0.820199,175.072891
0.2900090,-0.149638,0.005986,9.743204,9.744355,0.880712,177.709396
0.2999990,-0.144849,0.016759,9.740809,9.741900,0.857522,173.400085
0.3100070,-0.142455,0.014365,9.736021,9.737074,0.842559,174.241745
0.3200040,-0.146046,0.021548,9.746795,9.747912,0.867729,171.607071
0.3300380,-0.140061,0.004788,9.733627,9.734636,0.824957,178.041931
0.3400090,-0.147243,0.001197,9.731233,9.732347,0.866827,179.534195
0.3500270,-0.146046,0.005986,9.733627,9.734725,0.860483,177.653122
0.3600100,-0.143652,0.002394,9.744401,9.745461,0.844878,179.045166
0.3700630,-0.141258,0.005986,9.736021,9.737047,0.831807,177.573669
0.3799800,-0.142455,0.008380,9.745598,9.746642,0.838835,176.633545
0.3899920,-0.138864,0.003591,9.742006,9.742996,0.816852,178.518539
0.3999890,-0.147243,0.005986,9.736021,9.737136,0.867053,177.672180
0.4100060,-0.137667,0.005986,9.736021,9.736997,0.811083,177.510452
0.4200170,-0.135272,0.005986,9.749189,9.750130,0.795739,177.466446
0.4300070,-0.143652,0.005986,9.740809,9.741870,0.845341,177.614059
0.4401200,-0.143652,-0.001197,9.744401,9.745461,0.844878,180.477448
0.4500200,-0.146046,-0.002394,9.731233,9.732328,0.859801,180.939194
0.4600000,-0.134075,0.011971,9.730036,9.730967,0.792535,174.897842
0.4700010,-0.148441,0.005986,9.725247,9.726382,0.875363,177.690933
0.4799730,-0.148441,0.010774,9.744401,9.745538,0.875140,175.848709
0.4900210,-0.135272,0.003591,9.721656,9.722597,0.797213,178.479233
0.4999990,-0.143652,0.003591,9.731233,9.732293,0.845804,178.567902
0.5104340,-0.141258,0.014365,9.740809,9.741844,0.835094,174.193268
0.5200300,-0.146046,0.015562,9.737218,9.738325,0.864114,173.917664
0.5299950,-0.152032,0.002394,9.736021,9.737208,0.894818,179.097778
0.5400199,-0.138864,0.009577,9.739613,9.740607,0.818766,176.054810
0.5500030,-0.136469,-0.001197,9.738416,9.739371,0.802594,180.502579
0.5600580,-0.144849,-0.001197,9.746795,9.747871,0.851568,180.473511
0.5700060,-0.140061,0.007183,9.734824,9.735834,0.825194,177.064331
0.5799749,-0.150835,0.016759,9.736021,9.737204,0.893067,173.659805
0.5900090,-0.143652,0.004788,9.734824,9.735886,0.846035,178.090851
0.6000010,-0.142455,-0.004788,9.739613,9.740656,0.838601,181.925186
0.6100519,-0.138864,0.008380,9.733627,9.734621,0.818766,176.546677
0.6199989,-0.138864,0.001197,9.746795,9.747784,0.816133,179.506088
0.6300170,-0.134075,0.005986,9.744401,9.745325,0.789071,177.443848
0.6399969,-0.141258,0.007183,9.737218,9.738245,0.832277,177.089157
0.6500780,-0.138864,-0.001197,9.742006,9.742996,0.816852,180.493912
0.6600090,-0.146046,0.007183,9.742006,9.743103,0.859801,177.184448
0.6700000,-0.148441,0.003591,9.736021,9.737153,0.873573,178.614075
0.6799970,-0.136469,0.003591,9.736021,9.736979,0.803569,178.492569
