Keuwl Accelerometer Data File
2020-08-24 13-35-38

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.355539,-0.150835,9.858126,9.865688,2.243586,337.011292
0.0099830,0.330400,-0.172383,9.680955,9.688125,2.204425,332.447174
0.0199950,0.335188,-0.166397,9.745598,9.752780,2.199003,333.598877
0.0299910,0.336385,-0.158017,9.767146,9.774214,2.179064,334.838165
0.0400450,0.330400,-0.156820,9.731233,9.738103,2.152314,334.609222
0.0499870,0.342371,-0.158017,9.740809,9.748105,2.216820,335.224854
0.0599830,0.331597,-0.158017,9.759963,9.766873,2.155404,334.520599
0.0700000,0.338780,-0.166397,9.759963,9.767259,2.214700,333.841309
0.0799730,0.336385,-0.165200,9.719262,9.726485,2.208239,333.844208
0.0903600,0.335188,-0.162806,9.765948,9.773055,2.185163,334.093506
0.0999890,0.332794,-0.172383,9.727641,9.734859,2.206466,332.616486
0.1099820,0.343568,-0.159214,9.744401,9.751756,2.225368,335.136292
0.1199960,0.343568,-0.161609,9.740809,9.748206,2.232129,334.808502
0.1299920,0.335188,-0.165200,9.730036,9.737209,2.199447,333.763275
0.1399960,0.335188,-0.155623,9.751583,9.758583,2.170335,335.095245
0.1499890,0.345962,-0.158017,9.742006,9.749428,2.235721,335.451569
0.1599850,0.343568,-0.155623,9.744401,9.751698,2.216555,335.631287
0.1699990,0.336385,-0.152032,9.734824,9.741820,2.171597,335.679077
0.1799990,0.333991,-0.156820,9.747993,9.754973,2.167718,334.848358
0.1900300,0.338780,-0.158017,9.737218,9.744391,2.198646,334.994202
0.2000100,0.342371,-0.146046,9.744401,9.751508,2.187580,336.898193
0.2099940,0.335188,-0.155623,9.746795,9.753798,2.171236,335.095245
0.2200190,0.335188,-0.155623,9.742006,9.749013,2.172408,335.095245
0.2300030,0.345962,-0.149638,9.745598,9.752885,2.214965,336.610260
0.2400380,0.339977,-0.159214,9.744401,9.751630,2.206289,334.905853
0.2500220,0.343568,-0.164003,9.743204,9.750639,2.237647,334.482422
0.2600030,0.343568,-0.164003,9.745598,9.753031,2.237034,334.482422
0.2700300,0.343568,-0.150835,9.753978,9.761192,2.203004,336.297363
0.2800060,0.343568,-0.150835,9.753978,9.761192,2.203004,336.297363
0.2899970,0.343568,-0.150835,9.744401,9.751623,2.205224,336.297363
0.3000340,0.339977,-0.148441,9.743204,9.750264,2.180501,336.412964
0.3099950,0.341174,-0.159214,9.755175,9.762437,2.210100,334.983093
0.3200140,0.339977,-0.155623,9.749189,9.756356,2.196242,335.404236
0.3300070,0.341174,-0.165200,9.736021,9.743398,2.229673,334.163239
0.3399830,0.335188,-0.159214,9.745598,9.752660,2.180501,334.592285
0.3500510,0.339977,-0.153229,9.740809,9.747945,2.192406,335.738708
0.3600360,0.333991,-0.161609,9.738416,9.745481,2.181937,334.179016
0.3700190,0.328006,-0.166397,9.750386,9.757320,2.160211,333.101349
0.3800330,0.336385,-0.154426,9.746795,9.753820,2.174839,335.341339
0.3900810,0.342371,-0.155623,9.747993,9.755244,2.209391,335.556030
0.4000620,0.336385,-0.162806,9.734824,9.741995,2.198468,334.173676
0.4101290,0.342371,-0.149638,9.734824,9.741992,2.198023,336.391632
0.4201080,0.335188,-0.164003,9.739613,9.746758,2.194102,333.928162
0.4300500,0.343568,-0.148441,9.742006,9.749193,2.200159,336.632965
0.4400050,0.342371,-0.140061,9.744401,9.751420,2.174029,337.750977
0.4500740,0.337582,-0.153229,9.734824,9.741881,2.181039,335.586670
0.4600310,0.342371,-0.153229,9.731233,9.738459,2.207353,335.888977
0.4700820,0.338780,-0.164003,9.737218,9.744490,2.213639,334.168427
0.4800730,0.342371,-0.160412,9.736021,9.743360,2.223872,334.895447
0.4901210,0.332794,-0.164003,9.728839,9.735910,2.183909,333.765656
0.5000440,0.341174,-0.153229,9.747993,9.755165,2.197311,335.814056
0.5100630,0.342371,-0.152032,9.743204,9.750403,2.201938,336.056091
0.5200960,0.343568,-0.155623,9.746795,9.754089,2.216025,335.631287
0.5300969,0.339977,-0.159214,9.747993,9.755219,2.205401,334.905853
0.5400450,0.338780,-0.147243,9.739613,9.746615,2.172047,336.508850
0.5500870,0.337582,-0.150835,9.740809,9.747825,2.173849,335.924500
0.5600530,0.332794,-0.148441,9.736021,9.742838,2.143476,335.961060
0.5700790,0.342371,-0.155623,9.745598,9.752851,2.209923,335.556030
0.5800530,0.338780,-0.159214,9.734824,9.742019,2.202115,334.828125
0.5900710,0.332794,-0.161609,9.731233,9.738263,2.177267,334.098267
0.6000580,0.336385,-0.153229,9.744401,9.751410,2.172408,335.509979
0.6100960,0.337582,-0.154426,9.739613,9.746685,2.182833,335.418427
0.6200510,0.333991,-0.159214,9.738416,9.745442,2.175919,334.512756
0.6300240,0.336385,-0.160412,9.732430,9.739562,2.192853,334.505005
0.6400190,0.333991,-0.156820,9.728839,9.735833,2.171957,334.848358
0.6500720,0.338780,-0.158017,9.734824,9.741999,2.199091,334.994202
0.6600310,0.355539,-0.153229,9.752781,9.760463,2.273311,336.685089
0.6700330,0.337582,-0.152032,9.742006,9.749039,2.176368,335.755371
0.6800540,0.339977,-0.152032,9.742006,9.749122,2.189190,335.906616
0.6900229,0.333991,-0.152032,9.740809,9.747720,2.157582,335.525116
0.7000610,0.328006,-0.159214,9.740809,9.747631,2.143658,334.108002
0.7100440,0.338780,-0.154426,9.727641,9.734763,2.191781,335.495056
0.7200880,0.338780,-0.149638,9.733627,9.740670,2.178975,336.169128
0.7300500,0.344765,-0.150835,9.745598,9.752861,2.211339,336.370636
0.7400420,0.341174,-0.144849,9.742006,9.749055,2.178885,336.995789
0.7500709,0.331597,-0.158017,9.743204,9.750126,2.159033,334.520599
0.7600880,0.341174,-0.154426,9.734824,9.742024,2.203004,335.647003
0.7702090,0.338780,-0.165200,9.733627,9.740922,2.217526,334.004639
0.7801500,0.343568,-0.164003,9.737218,9.744658,2.239046,334.482422
0.7900560,0.333991,-0.156820,9.731233,9.738225,2.171417,334.848358
0.8000839,0.343568,-0.169988,9.738416,9.745956,2.254030,333.675018
0.8101790,0.335188,-0.161609,9.724051,9.731168,2.191514,334.259277
0.8200499,0.337582,-0.164003,9.736021,9.743253,2.207708,334.088806
0.8300920,0.342371,-0.160412,9.747993,9.755322,2.221230,334.895447
0.8400580,0.330400,-0.165200,9.744401,9.751400,2.170966,333.434937
0.8500720,0.341174,-0.154426,9.734824,9.742024,2.203004,335.647003
0.8601120,0.339977,-0.159214,9.734824,9.742060,2.208417,334.905853
0.8701590,0.341174,-0.144849,9.739613,9.746663,2.179424,336.995789
0.8804100,0.337582,-0.156820,9.743204,9.750312,2.187849,335.083282
0.8900380,0.333991,-0.165200,9.733627,9.740757,2.192317,333.681915
0.9000880,0.339977,-0.152032,9.745598,9.752711,2.188475,335.906616
0.9100280,0.341174,-0.160412,9.734824,9.742122,2.217791,334.818237
0.9200339,0.338780,-0.153229,9.746795,9.753884,2.184716,335.662903
0.9300400,0.343568,-0.144849,9.744401,9.751532,2.191246,337.139587
0.9399900,0.342371,-0.159214,9.732430,9.739751,2.221671,335.059937
0.9499960,0.338780,-0.153229,9.734824,9.741922,2.187312,335.662903
0.9600400,0.345962,-0.158017,9.739613,9.747036,2.236334,335.451569
0.9700050,0.339977,-0.152032,9.742006,9.749122,2.189190,335.906616
0.9800929,0.339977,-0.169988,9.736021,9.743438,2.235721,333.434937
0.9900030,0.337582,-0.150835,9.742006,9.749021,2.173579,335.924500
0.9999920,0.341174,-0.158017,9.736021,9.743279,2.211605,335.148407
1.0100050,0.339977,-0.147243,9.738416,9.745461,2.178705,336.582642
1.0199989,0.348356,-0.154426,9.733627,9.741083,2.241841,336.092346
1.0300339,0.344765,-0.153229,9.747993,9.755291,2.216467,336.037506
1.0400360,0.339977,-0.156820,9.736021,9.743217,2.202293,335.237640
1.0499949,0.330400,-0.165200,9.732430,9.739437,2.173579,333.434937
1.0600860,0.339977,-0.156820,9.728839,9.736040,2.203803,335.237640
1.0699990,0.339977,-0.154426,9.739613,9.746768,2.195618,335.571259
1.0800010,0.344765,-0.159214,9.736021,9.743424,2.233707,335.212250
1.0900149,0.336385,-0.149638,9.745598,9.752549,2.163380,336.018585
1.0999960,0.343568,-0.159214,9.744401,9.751756,2.225368,335.136292
1.1099910,0.328006,-0.160412,9.738416,9.745258,2.147216,333.938995
1.1200520,0.329203,-0.160412,9.737218,9.744102,2.153950,334.021301
1.1299939,0.338780,-0.156820,9.740809,9.747961,2.194905,335.160706
1.1400750,0.339977,-0.159214,9.726444,9.733686,2.210366,334.905853
1.1499989,0.336385,-0.150835,9.736021,9.742998,2.168440,335.848602
1.1599940,0.333991,-0.153229,9.736021,9.742953,2.161479,335.355225
1.1702300,0.333991,-0.161609,9.726444,9.733519,2.184626,334.179016
1.1800050,0.339977,-0.161609,9.737218,9.744492,2.213905,334.575836
1.1900290,0.336385,-0.158017,9.732430,9.739523,2.186865,334.838165
1.2000170,0.339977,-0.162806,9.738416,9.745708,2.216643,334.411499
1.2100209,0.336385,-0.162806,9.736021,9.743191,2.198201,334.173676
1.2203740,0.338780,-0.156820,9.734824,9.741980,2.196152,335.160706
1.2300320,0.339977,-0.156820,9.736021,9.743217,2.202293,335.237640
1.2400380,0.335188,-0.161609,9.738416,9.745522,2.188296,334.259277
1.2500390,0.341174,-0.148441,9.739613,9.746716,2.187670,336.486725
1.2600349,0.339977,-0.166397,9.732430,9.739787,2.227214,333.921173
1.2700170,0.339977,-0.168791,9.733627,9.741025,2.233094,333.596558
1.2799989,0.337582,-0.158017,9.738416,9.745546,2.191960,334.916412
1.2901689,0.335188,-0.161609,9.733627,9.740737,2.189190,334.259277
1.3000100,0.344765,-0.168791,9.733627,9.741194,2.258454,333.914398
1.3100369,0.333991,-0.159214,9.732430,9.739460,2.177177,334.512756
1.3200279,0.338780,-0.159214,9.731233,9.738430,2.203004,334.828125
1.3300070,0.335188,-0.152032,9.734824,9.741779,2.165188,335.602325
1.3400069,0.339977,-0.161609,9.730036,9.737315,2.215584,334.575836
1.3500910,0.345962,-0.152032,9.744401,9.751726,2.220877,336.277100
1.3600149,0.341174,-0.155623,9.742006,9.749221,2.204336,335.480347
1.3702339,0.329203,-0.154426,9.736021,9.742809,2.138906,334.869141
1.3800319,0.339977,-0.162806,9.730036,9.737335,2.218673,334.411499
1.3904209,0.341174,-0.155623,9.745598,9.752810,2.203537,335.480347
1.4004459,0.335188,-0.160412,9.728839,9.735933,2.187402,334.425568
1.4101290,0.338780,-0.159214,9.731233,9.738430,2.203004,334.828125
1.4200150,0.338780,-0.162806,9.730036,9.737293,2.212313,334.332672
1.4300150,0.347159,-0.162806,9.730036,9.737588,2.256721,334.875031
1.4399910,0.339977,-0.155623,9.749189,9.756356,2.196242,335.404236
1.4500149,0.338780,-0.156820,9.732430,9.739587,2.196687,335.160706
1.4599929,0.342371,-0.158017,9.730036,9.737340,2.219379,335.224854
1.4701340,0.337582,-0.149638,9.736021,9.743021,2.172047,336.094086
1.4800398,0.338780,-0.166397,9.727641,9.734961,2.221935,333.841309
1.4900260,0.342371,-0.148441,9.736021,9.743170,2.194994,336.560059
1.5000330,0.335188,-0.164003,9.724051,9.731208,2.197667,333.928162
1.5100260,0.344765,-0.152032,9.736021,9.743310,2.216378,336.203857
1.5200170,0.335188,-0.153229,9.739613,9.746583,2.166996,335.432831
1.5301110,0.328006,-0.160412,9.745598,9.752436,2.145666,333.938995
1.5400440,0.348356,-0.152032,9.745598,9.753007,2.233444,336.422272
1.5500200,0.341174,-0.162806,9.732430,9.739768,2.224312,334.489838
1.5600131,0.344765,-0.160412,9.733627,9.741052,2.237122,335.048492
1.5700290,0.339977,-0.169988,9.726444,9.733869,2.237996,333.434937
1.5800340,0.335188,-0.164003,9.727641,9.734796,2.196776,333.928162
1.5900450,0.326809,-0.158017,9.743204,9.749964,2.133683,334.195465
1.6000469,0.343568,-0.154426,9.736021,9.743305,2.215672,335.797150
1.6101080,0.343568,-0.166397,9.743204,9.750680,2.243761,334.158142
1.6200470,0.335188,-0.162806,9.728839,9.735972,2.193477,334.093506
1.6300330,0.332794,-0.147243,9.736021,9.742820,2.140552,336.133209
1.6400219,0.337582,-0.155623,9.737218,9.744311,2.186327,335.250641
1.6500100,0.341174,-0.156820,9.719262,9.726513,2.212490,335.314178
1.6600829,0.337582,-0.169988,9.731233,9.738570,2.224312,333.272644
1.6700199,0.337582,-0.154426,9.742006,9.749077,2.182295,335.418427
1.6800619,0.335188,-0.166397,9.728839,9.736033,2.202826,333.598877
1.6900419,0.341174,-0.162806,9.730036,9.737377,2.225016,334.489838
1.7000719,0.337582,-0.154426,9.733627,9.740704,2.184088,335.418427
1.7100110,0.337582,-0.159214,9.722853,9.730015,2.198468,334.749969
1.7200500,0.341174,-0.155623,9.743204,9.750418,2.204070,335.480347
1.7303840,0.337582,-0.153229,9.736021,9.743077,2.180770,335.586670
1.7400029,0.331597,-0.158017,9.722853,9.729789,2.163561,334.520599
1.7500669,0.335188,-0.159214,9.734824,9.741894,2.182923,334.592285
1.7600451,0.326809,-0.158017,9.740809,9.747571,2.134234,334.195465
1.7700619,0.331597,-0.162806,9.733627,9.740634,2.173308,333.850128
1.7800059,0.336385,-0.147243,9.738416,9.745336,2.159305,336.359924
1.7900100,0.342371,-0.149638,9.738416,9.745581,2.197222,336.391632
