Keuwl Accelerometer Data File
2020-08-24 13-23-39

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.086191,-0.052672,9.756371,9.756894,0.593143,211.429565
0.0099890,-0.074220,-0.058658,9.764751,9.765210,0.555319,218.320114
0.0200150,-0.086191,-0.043096,9.771935,9.772409,0.564753,206.565048
0.0299950,-0.076614,-0.052672,9.767146,9.767589,0.545364,214.508530
0.0400070,-0.083797,-0.056264,9.752781,9.753304,0.593143,213.878540
0.0499870,-0.083797,-0.051475,9.746795,9.747291,0.578107,211.561813
0.0599860,-0.069432,-0.055067,9.762358,9.762760,0.520394,218.418060
0.0700160,-0.074220,-0.058658,9.763555,9.764012,0.554966,218.320114
0.0800260,-0.076614,-0.046687,9.762358,9.762770,0.526376,211.357086
0.0899790,-0.089783,-0.053870,9.755175,9.755736,0.614849,210.963760
0.1000100,-0.083797,-0.055067,9.753978,9.754494,0.589171,213.310623
0.1099860,-0.077812,-0.052672,9.759963,9.760415,0.551429,214.094986
0.1199840,-0.089783,-0.053870,9.755175,9.755736,0.614849,210.963760
0.1299820,-0.070629,-0.056264,9.763555,9.763972,0.530080,218.541183
0.1399860,-0.086191,-0.061052,9.763555,9.764126,0.619920,215.311218
0.1500280,-0.070629,-0.055067,9.773131,9.773541,0.524887,217.942154
0.1599920,-0.087388,-0.053870,9.750386,9.750926,0.602959,211.651276
0.1700660,-0.075417,-0.052672,9.770737,9.771170,0.539230,214.930939
0.1799960,-0.088585,-0.046687,9.769540,9.770053,0.587175,207.790436
0.1899780,-0.076614,-0.055067,9.768343,9.768799,0.553554,215.706696
0.2000090,-0.071826,-0.057461,9.770737,9.771170,0.539230,218.659805
0.2099790,-0.084994,-0.057461,9.751583,9.752123,0.602959,214.060913
0.2199840,-0.076614,-0.070629,9.758766,9.759322,0.611658,222.672180
0.2300080,-0.082600,-0.047884,9.755175,9.755642,0.560928,210.101303
0.2400190,-0.087388,-0.057461,9.757569,9.758130,0.614212,213.326294
0.2500080,-0.081403,-0.059855,9.764751,9.765274,0.592813,216.326828
0.2599930,-0.075417,-0.053870,9.761160,9.761600,0.543926,215.537674
0.2699930,-0.076614,-0.050278,9.767146,9.767576,0.537776,213.274887
0.2800170,-0.083797,-0.046687,9.758766,9.759237,0.563018,209.124054
0.2899670,-0.081403,-0.062249,9.761160,9.761698,0.601334,217.405350
0.3000030,-0.077812,-0.058658,9.763555,9.764041,0.571982,217.010681
0.3101260,-0.069432,-0.063446,9.770737,9.771189,0.551074,222.420853
0.3200070,-0.089783,-0.055067,9.755175,9.755743,0.618340,211.522171
0.3300220,-0.082600,-0.061052,9.764751,9.765292,0.602959,216.469238
0.3400050,-0.077812,-0.056264,9.762358,9.762830,0.563365,215.869827
0.3499950,-0.087388,-0.049081,9.753978,9.754493,0.588839,209.320480
0.3599980,-0.080206,-0.055067,9.765948,9.766433,0.570612,214.472214
0.3700000,-0.076614,-0.052672,9.775525,9.775968,0.545005,214.508530
0.3801030,-0.087388,-0.051475,9.753978,9.754505,0.595776,210.499832
0.3899730,-0.086191,-0.047884,9.763555,9.764052,0.578446,209.054596
0.4000060,-0.082600,-0.053870,9.768343,9.768841,0.578446,213.111343
0.4099910,-0.073023,-0.065841,9.768343,9.768838,0.576752,222.039063
0.4199910,-0.070629,-0.063446,9.762358,9.762819,0.557078,221.933517
0.4300370,-0.081403,-0.049081,9.770737,9.771199,0.557429,211.087509
0.4400110,-0.074220,-0.047884,9.771935,9.772334,0.518133,212.828537
0.4500050,-0.084994,-0.059855,9.761160,9.761713,0.610056,215.154175
0.4600890,-0.074220,-0.056264,9.761160,9.761604,0.546797,217.164474
0.4699820,-0.076614,-0.062249,9.769540,9.770039,0.578784,219.093857
0.4800690,-0.075417,-0.061052,9.765948,9.766431,0.569583,218.990997
0.4899920,-0.076614,-0.058658,9.758766,9.759243,0.566482,217.438568
0.5000200,-0.084994,-0.059855,9.763555,9.764108,0.609736,215.154175
0.5100120,-0.081403,-0.051475,9.769540,9.770015,0.565099,212.307327
0.5200190,-0.075417,-0.056264,9.769540,9.769993,0.551784,216.724106
0.5300020,-0.080206,-0.061052,9.764751,9.765272,0.591822,217.278168
0.5400470,-0.077812,-0.052672,9.773131,9.773583,0.551074,214.094986
0.5501450,-0.075417,-0.055067,9.770737,9.771183,0.547512,216.135376
0.5600090,-0.079009,-0.055067,9.762358,9.762833,0.565099,214.875320
0.5699890,-0.077812,-0.051475,9.773131,9.773577,0.547155,213.486160
0.5800090,-0.081403,-0.053870,9.771935,9.772422,0.572324,213.495178
0.5899800,-0.077812,-0.056264,9.769540,9.770012,0.563365,215.869827
0.5999910,-0.069432,-0.046687,9.779117,9.779474,0.490189,213.917435
0.6099970,-0.084994,-0.050278,9.773131,9.773630,0.578784,210.606400
0.6200340,-0.084994,-0.052672,9.759963,9.760475,0.586842,211.787247
0.6300030,-0.079009,-0.059855,9.758766,9.759270,0.582155,217.146683
0.6399800,-0.073023,-0.062249,9.770737,9.771208,0.562670,220.446228
0.6499940,-0.090980,-0.052672,9.770737,9.771302,0.616438,210.068588
0.6600010,-0.089783,-0.039504,9.775525,9.776017,0.575053,203.749496
0.6699910,-0.084994,-0.041899,9.769540,9.770000,0.555671,206.241348
0.6800050,-0.083797,-0.061052,9.757569,9.758121,0.609093,216.076004
0.6901010,-0.088585,-0.062249,9.763555,9.764154,0.635198,215.095810
0.7000149,-0.073023,-0.061052,9.776723,9.777186,0.557780,219.897827
0.7099930,-0.082600,-0.041899,9.773131,9.773570,0.542846,206.896240
0.7199889,-0.082600,-0.056264,9.771935,9.772446,0.586174,214.261108
0.7299980,-0.073023,-0.055067,9.768343,9.768771,0.536319,217.019882
