Keuwl Accelerometer Data File
2020-08-24 13-31-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.087388,0.067038,9.777920,9.778540,0.645284,142.507339
0.0100090,-0.079009,0.055067,9.769540,9.770015,0.565099,145.124680
0.0199870,-0.081403,0.055067,9.773131,9.773625,0.576073,145.922806
0.0299850,-0.076614,0.057461,9.752781,9.753251,0.562670,143.130096
0.0399890,-0.071826,0.067038,9.780313,9.780807,0.575393,136.974930
0.0500080,-0.076614,0.067038,9.776723,9.777253,0.596761,138.814072
0.0600240,-0.079009,0.063446,9.737218,9.737745,0.596433,141.234482
0.0699890,-0.075417,0.063446,9.781511,9.782008,0.577430,139.927109
0.0799910,-0.079009,0.063446,9.755175,9.755701,0.595119,141.234482
0.0899690,-0.073023,0.062249,9.764751,9.765224,0.563365,139.553772
0.1000120,-0.076614,0.065841,9.771935,9.772457,0.592483,139.325058
0.1100140,-0.076614,0.056264,9.765948,9.766411,0.557780,143.707367
0.1200500,-0.082600,0.053870,9.776723,9.777221,0.578107,146.888657
0.1300160,-0.079009,0.047884,9.758766,9.759204,0.542846,148.781601
0.1399680,-0.086191,0.052672,9.750386,9.750909,0.593143,148.570435
0.1499890,-0.077812,0.068235,9.769540,9.770088,0.607163,138.751724
0.1604450,-0.081403,0.056264,9.770737,9.771237,0.580135,145.348679
0.1700350,-0.075417,0.057461,9.759963,9.760424,0.556727,142.696045
0.1799710,-0.073023,0.050278,9.764751,9.765154,0.520018,145.451630
0.1899660,-0.062249,0.051475,9.763555,9.763888,0.473953,140.411865
0.2000050,-0.076614,0.052672,9.770737,9.771179,0.545364,145.491470
0.2100130,-0.079009,0.068235,9.761160,9.761718,0.612617,139.184921
0.2199770,-0.092177,0.051475,9.758766,9.759337,0.619920,150.819199
0.2299960,-0.075417,0.067038,9.780313,9.780834,0.591160,138.366455
0.2399910,-0.084994,0.059855,9.752781,9.753335,0.610698,144.845825
0.2500640,-0.089783,0.057461,9.753978,9.754560,0.626201,147.380753
0.2600050,-0.084994,0.063446,9.767146,9.767721,0.621811,143.259445
0.2699760,-0.076614,0.058658,9.771935,9.772411,0.566137,142.561432
0.2800290,-0.080206,0.061052,9.770737,9.771256,0.590829,142.721832
0.2899810,-0.074220,0.053870,9.782708,9.783138,0.537412,144.027618
0.2999820,-0.083797,0.059855,9.749189,9.749733,0.604903,144.462326
0.3100080,-0.086191,0.049081,9.761160,9.761663,0.581819,150.340897
0.3199860,-0.071826,0.057461,9.780313,9.780746,0.539230,141.340195
0.3299870,-0.084994,0.057461,9.759963,9.760503,0.602634,145.939087
0.3400230,-0.076614,0.050278,9.762358,9.762788,0.537776,146.725113
0.3499760,-0.086191,0.062249,9.749189,9.749769,0.624950,144.162354
0.3599920,-0.086191,0.065841,9.751583,9.752187,0.637658,142.624191
0.3700420,-0.073023,0.050278,9.777920,9.778321,0.519265,145.451630
0.3800810,-0.082600,0.050278,9.763555,9.764033,0.567518,148.671310
0.3900490,-0.074220,0.055067,9.768343,9.768780,0.541764,143.426971
0.4000240,-0.082600,0.053870,9.767146,9.767644,0.578446,146.888657
0.4100330,-0.080206,0.051475,9.765948,9.766414,0.559182,147.308014
0.4200450,-0.077812,0.058658,9.763555,9.764041,0.571982,142.989319
0.4300450,-0.071826,0.061052,9.774328,9.774783,0.552847,139.635468
0.4400240,-0.082600,0.057461,9.765948,9.766467,0.590498,145.175507
0.4500410,-0.075417,0.057461,9.769540,9.770000,0.555671,142.696045
0.4600730,-0.080206,0.059855,9.771935,9.772448,0.587175,143.267166
0.4700740,-0.074220,0.056264,9.769540,9.769984,0.546439,142.835526
0.4800390,-0.089783,0.064643,9.764751,9.765378,0.648912,144.246109
0.4900320,-0.079009,0.061052,9.773131,9.773642,0.585506,142.305756
0.5000350,-0.083797,0.058658,9.767146,9.767681,0.599705,145.007980
0.5100900,-0.079009,0.059855,9.764751,9.765255,0.581819,142.853317
0.5200410,-0.080206,0.058658,9.767146,9.767652,0.582827,143.820374
0.5300910,-0.076614,0.051475,9.763555,9.763990,0.541402,146.103836
0.5400510,-0.079009,0.057461,9.769540,9.770028,0.572666,143.972626
0.5500709,-0.076614,0.055067,9.774328,9.774783,0.552847,144.293304
0.5600620,-0.080206,0.059855,9.763555,9.764068,0.587508,143.267166
0.5700350,-0.075417,0.056264,9.771935,9.772388,0.551784,143.275894
0.5800500,-0.079009,0.057461,9.763555,9.764043,0.573008,143.972626
0.5900880,-0.084994,0.063446,9.771935,9.772511,0.622125,143.259445
0.6000290,-0.082600,0.065841,9.769540,9.770111,0.619604,141.441605
0.6100370,-0.077812,0.059855,9.765948,9.766441,0.575733,142.431412
0.6200500,-0.084994,0.073023,9.782708,9.783350,0.656408,139.332306
0.6300810,-0.074220,0.051475,9.771935,9.772352,0.529711,145.256821
0.6400640,-0.076614,0.059855,9.774328,9.774812,0.569926,142.001266
0.6500360,-0.079009,0.058658,9.774328,9.774823,0.576752,143.408905
0.6600650,-0.080206,0.053870,9.763555,9.764032,0.566828,146.113037
0.6700460,-0.076614,0.062249,9.773131,9.773630,0.578784,140.906143
0.6801050,-0.079009,0.055067,9.767146,9.767621,0.565099,145.124680
0.6900220,-0.074220,0.063446,9.773131,9.773620,0.572666,139.474899
0.7000060,-0.082600,0.057461,9.771935,9.772452,0.589835,145.175507
0.7100270,-0.074220,0.057461,9.773131,9.773582,0.550364,142.253189
0.7200160,-0.083797,0.058658,9.770737,9.771272,0.599705,145.007980
