Keuwl Accelerometer Data File
2020-08-23 23-30-40

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.169988,-0.130484,9.787497,9.789843,1.254294,217.510056
0.0100500,-0.168791,-0.123301,9.781511,9.783745,1.224293,216.147995
0.0199590,-0.160412,-0.118513,9.783905,9.785938,1.168016,216.457214
0.0300020,-0.160412,-0.132878,9.791088,9.793303,1.218686,219.636932
0.0399590,-0.148441,-0.137667,9.821015,9.823102,1.181012,222.843430
0.0500700,-0.162806,-0.129287,9.783905,9.786114,1.217401,218.453705
0.0600010,-0.162806,-0.132878,9.777920,9.780177,1.230988,219.220520
0.0699900,-0.167594,-0.147243,9.762358,9.764906,1.308956,221.301620
0.0799760,-0.175974,-0.144849,9.767146,9.769805,1.336766,219.458801
0.0899940,-0.177171,-0.135272,9.752781,9.755328,1.309404,217.362228
0.1000370,-0.177171,-0.125696,9.776723,9.779136,1.272724,215.354156
0.1100590,-0.169988,-0.122104,9.787497,9.789734,1.224932,215.690063
0.1199750,-0.153229,-0.119710,9.799467,9.801396,1.136772,217.998734
0.1300360,-0.161609,-0.111330,9.811439,9.813401,1.145859,214.562531
0.1399960,-0.166397,-0.119710,9.811439,9.813580,1.196813,215.732162
0.1500660,-0.162806,-0.124498,9.791088,9.793233,1.199099,217.405350
0.1599790,-0.174777,-0.126893,9.785102,9.787485,1.264394,215.980682
0.1699900,-0.174777,-0.132878,9.775525,9.777990,1.286640,217.244781
0.1800260,-0.177171,-0.146046,9.752781,9.755484,1.348717,219.499588
0.1900090,-0.166397,-0.152032,9.752781,9.755385,1.323969,222.416977
0.1999880,-0.165200,-0.143652,9.773131,9.775583,1.283289,221.009079
0.2100570,-0.161609,-0.132878,9.779117,9.781355,1.225731,219.427795
0.2199830,-0.160412,-0.131681,9.789890,9.792089,1.214343,219.382416
0.2300740,-0.164003,-0.134075,9.794679,9.796969,1.239069,219.266632
0.2399810,-0.158017,-0.120907,9.806650,9.808668,1.162306,217.421463
0.2500090,-0.152032,-0.108936,9.801862,9.803646,1.093248,215.622940
