Keuwl Accelerometer Data File
2020-08-23 23-22-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.146046,-0.070629,9.801862,9.803205,0.948326,205.808716
0.0100470,-0.155623,-0.076614,9.812635,9.814168,1.012591,206.211380
0.0200690,-0.158017,-0.075417,9.817424,9.818985,1.021633,205.513870
0.0299610,-0.166397,-0.083797,9.793482,9.795254,1.089842,206.729691
0.0400050,-0.148441,-0.065841,9.812635,9.813979,0.948120,203.919601
0.0499990,-0.154426,-0.070629,9.813833,9.815303,0.991500,204.577667
0.0599910,-0.150835,-0.074220,9.805453,9.806894,0.982181,206.200119
0.0700850,-0.162806,-0.080206,9.799467,9.801147,1.060910,206.227020
0.0800220,-0.160412,-0.080206,9.797073,9.798715,1.048665,206.565048
0.0900200,-0.161609,-0.089783,9.787497,9.789243,1.082275,209.054596
0.0999740,-0.160412,-0.092177,9.787497,9.789245,1.082817,209.882828
0.1099800,-0.150835,-0.079009,9.792285,9.793765,0.996029,207.645981
0.1200800,-0.160412,-0.081403,9.795877,9.797528,1.052019,206.906097
0.1299650,-0.158017,-0.084994,9.789890,9.791534,1.049971,208.274872
0.1399850,-0.150835,-0.071826,9.803059,9.804482,0.976386,205.463348
0.1499910,-0.165200,-0.082600,9.799467,9.801208,1.079740,206.565048
0.1599680,-0.159214,-0.074220,9.801862,9.803435,1.026601,204.993301
0.1700790,-0.149638,-0.068235,9.801862,9.803241,0.961034,204.512985
0.1799900,-0.160412,-0.080206,9.800665,9.802306,1.048479,206.565048
0.1900010,-0.147243,-0.076614,9.794679,9.796085,0.970960,207.489090
0.1999920,-0.164003,-0.087388,9.793482,9.795244,1.086965,208.050781
0.2099730,-0.158017,-0.088585,9.787497,9.789173,1.060356,209.275253
0.2200520,-0.155623,-0.087388,9.798270,9.799895,1.043427,209.315887
0.2300000,-0.168791,-0.081403,9.794679,9.796472,1.096108,205.746597
0.2400010,-0.161609,-0.098162,9.794679,9.796503,1.105707,211.274811
0.2500410,-0.166397,-0.084994,9.794679,9.796461,1.093069,207.057556
0.2600210,-0.158017,-0.080206,9.794679,9.796282,1.036654,206.911240
0.2699830,-0.158017,-0.075417,9.804255,9.805819,1.022973,205.513870
0.2800670,-0.149638,-0.070629,9.805453,9.806849,0.966921,205.267303
0.2899930,-0.156820,-0.087388,9.792285,9.793930,1.050157,209.128830
0.3000170,-0.159214,-0.084994,9.797073,9.798736,1.055362,208.094849
0.3100380,-0.158017,-0.089783,9.793482,9.795168,1.063120,209.604446
0.3200050,-0.162806,-0.081403,9.792285,9.793977,1.064960,206.565048
0.3300140,-0.171185,-0.095768,9.794679,9.796642,1.147224,209.224426
0.3400690,-0.166397,-0.086191,9.792285,9.794078,1.096287,207.383499
0.3500100,-0.152032,-0.080206,9.799467,9.800975,1.005026,207.814301
0.3610090,-0.154426,-0.069432,9.800665,9.802128,0.989920,204.209274
0.3699960,-0.153229,-0.063446,9.812635,9.814036,0.968134,202.492615
0.3800440,-0.162806,-0.082600,9.798270,9.799971,1.067346,206.901093
0.3899860,-0.150835,-0.069432,9.809045,9.810451,0.969952,204.717438
0.4000010,-0.164003,-0.082600,9.791088,9.792810,1.074654,206.732101
0.4100440,-0.167594,-0.083797,9.791088,9.792881,1.096465,206.565048
0.4200470,-0.159214,-0.079009,9.789890,9.791504,1.040234,206.392471
0.4300510,-0.152032,-0.087388,9.798270,9.799839,1.025266,209.890427
0.4403480,-0.164003,-0.088585,9.792285,9.794059,1.090560,208.375519
0.4500500,-0.167594,-0.080206,9.801862,9.803622,1.085885,205.574448
0.4601130,-0.155623,-0.083797,9.799467,9.801061,1.033251,208.300751
0.4700530,-0.158017,-0.075417,9.805453,9.807016,1.022973,205.513870
0.4801020,-0.162806,-0.076614,9.804255,9.805906,1.051274,205.201126
0.4900050,-0.150835,-0.070629,9.793482,9.794898,0.974380,205.091522
0.5001700,-0.161609,-0.075417,9.791088,9.792712,1.043427,205.016891
0.5100460,-0.159214,-0.082600,9.787497,9.789140,1.049784,207.420151
0.5200320,-0.152032,-0.080206,9.793482,9.794991,1.005610,207.814301
0.5300450,-0.155623,-0.079009,9.793482,9.795037,1.021058,206.916550
0.5400160,-0.159214,-0.074220,9.800665,9.802239,1.026982,204.993301
0.5499880,-0.162806,-0.084994,9.795877,9.797598,1.074108,207.567200
0.5601590,-0.162806,-0.080206,9.798270,9.799951,1.061094,206.227020
0.5700010,-0.162806,-0.071826,9.806650,9.808265,1.039670,203.805939
0.5800140,-0.159214,-0.087388,9.805453,9.807136,1.061278,208.761154
0.5900580,-0.156820,-0.079009,9.801862,9.803434,1.026220,206.739731
0.6000460,-0.156820,-0.077812,9.799467,9.801031,1.023547,206.389832
0.6099930,-0.155623,-0.074220,9.792285,9.793802,1.008524,205.497559
0.6200490,-0.162806,-0.082600,9.792285,9.793986,1.067895,206.901093
0.6300220,-0.167594,-0.080206,9.794679,9.796441,1.086785,205.574448
0.6400099,-0.161609,-0.096965,9.794679,9.796492,1.102339,210.963760
0.6517940,-0.154426,-0.087388,9.797073,9.798680,1.037598,209.505157
0.6600540,-0.159214,-0.086191,9.800665,9.802337,1.058139,208.429047
0.6700839,-0.155623,-0.077812,9.804255,9.805799,1.016833,206.565048
0.6800100,-0.160412,-0.080206,9.797073,9.798715,1.048665,206.565048
0.6900130,-0.164003,-0.081403,9.801862,9.803572,1.070092,206.397522
0.6999810,-0.159214,-0.071826,9.803059,9.804615,1.020867,204.281464
0.7100280,-0.160412,-0.082600,9.798270,9.799932,1.054991,207.245087
0.7200560,-0.168791,-0.082600,9.795877,9.797679,1.098961,206.075363
0.7300170,-0.160412,-0.083797,9.795877,9.797548,1.058509,207.582031
0.7399970,-0.158017,-0.081403,9.792285,9.793899,1.040046,207.255325
0.7500250,-0.144849,-0.070629,9.798270,9.799595,0.942115,205.994019
0.7599870,-0.159214,-0.079009,9.803059,9.804670,1.038917,206.392471
0.7700060,-0.156820,-0.074220,9.815030,9.816564,1.012784,205.327377
0.7800419,-0.159214,-0.083797,9.795877,9.797529,1.052391,207.758545
0.7905430,-0.158017,-0.077812,9.801862,9.803444,1.029456,206.216751
0.8001080,-0.165200,-0.083797,9.795877,9.797627,1.083178,206.896240
0.8100480,-0.168791,-0.084994,9.793482,9.795305,1.105530,206.727356
0.8200190,-0.168791,-0.084994,9.794679,9.796501,1.105176,206.727356
0.8299940,-0.173580,-0.090980,9.791088,9.793050,1.146883,207.660736
