Keuwl Accelerometer Data File
2020-08-31 13-24-28

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
336.0500183,-0.144849,-0.004788,9.783905,9.784979,0.848806,181.893387
336.0600586,-0.132878,-0.001197,9.779117,9.780019,0.778335,180.516159
336.0700073,-0.142455,-0.007183,9.780313,9.781354,0.835797,182.886414
336.0799866,-0.140061,-0.015562,9.788693,9.789708,0.824957,186.340195
336.0899963,-0.132878,-0.010774,9.780313,9.781222,0.781095,184.635468
336.1000366,-0.137667,-0.004788,9.781511,9.782481,0.806728,181.992096
336.1100464,-0.130484,-0.001197,9.781511,9.782382,0.764383,180.525635
336.1201782,-0.131681,-0.014365,9.774328,9.775226,0.776321,186.225830
336.1300659,-0.141258,-0.013168,9.776723,9.777752,0.831336,185.325745
336.1400452,-0.142455,-0.007183,9.780313,9.781354,0.835797,182.886414
336.1499939,-0.137667,-0.003591,9.777920,9.778890,0.806971,181.494339
336.1600037,-0.142455,-0.003591,9.782708,9.783746,0.834391,181.444122
336.1700134,-0.137667,-0.002394,9.782708,9.783677,0.806486,180.996353
336.1800842,-0.135272,-0.001197,9.782708,9.783644,0.792288,180.507034
336.1900635,-0.138864,-0.004788,9.777920,9.778907,0.813973,181.974930
336.2000732,-0.131681,-0.014365,9.783905,9.784801,0.775564,186.225830
336.2100525,-0.131681,-0.014365,9.777920,9.778817,0.776321,186.225830
336.2200317,-0.138864,-0.001197,9.777920,9.778906,0.813732,180.493912
336.2300110,-0.141258,0.004788,9.780313,9.781335,0.828035,178.058517
336.2400208,-0.140061,-0.008380,9.781511,9.782517,0.821867,183.423874
336.2500610,-0.136469,-0.013168,9.781511,9.782473,0.803326,185.511475
336.2601318,-0.142455,-0.007183,9.779117,9.780157,0.835797,182.886414
336.2707825,-0.137667,-0.008380,9.777920,9.778893,0.808183,183.483276
336.2800598,-0.140061,-0.001197,9.780313,9.781317,0.820676,180.489700
336.2900391,-0.141258,-0.011971,9.785102,9.786129,0.830159,184.843994
336.3000488,-0.136469,-0.005986,9.775525,9.776480,0.800642,182.511368
336.3100281,-0.134075,-0.004788,9.777920,9.778840,0.786090,182.045410
336.3200073,-0.138864,-0.011971,9.779117,9.780109,0.816373,184.927109
336.3299866,-0.136469,-0.016759,9.782708,9.783674,0.805272,187.001266
336.3400269,-0.138864,-0.008380,9.780313,9.781303,0.815174,183.453323
336.3500366,-0.136469,-0.011971,9.776723,9.777683,0.803082,185.013107
336.3601074,-0.135272,-0.004788,9.777920,9.778856,0.793029,182.027328
336.3700256,-0.135272,-0.014365,9.776723,9.777669,0.796967,186.061783
336.3800354,-0.132878,0.001197,9.777920,9.778822,0.778335,179.483841
336.3899841,-0.138864,0.005986,9.781511,9.782498,0.813973,177.531876
336.4000244,-0.128090,-0.005986,9.776723,9.777564,0.751474,182.675430
336.4100037,-0.140061,-0.001197,9.781511,9.782514,0.820199,180.489700
336.4200745,-0.135272,0.002394,9.780313,9.781249,0.792535,178.986023
336.4300842,-0.146046,-0.008380,9.785102,9.786196,0.856608,183.283859
336.4401245,-0.134075,-0.003591,9.781511,9.782431,0.785592,181.534348
336.4500427,-0.137667,-0.005986,9.780313,9.781284,0.807213,182.489548
336.4600220,-0.138864,-0.001197,9.787497,9.788482,0.813011,180.493912
336.4700012,-0.138864,-0.004788,9.780313,9.781301,0.813973,181.974930
336.4800110,-0.143652,-0.014365,9.780313,9.781379,0.845573,185.710587
336.4900513,-0.142455,-0.008380,9.785102,9.786142,0.835563,183.366455
336.5000610,-0.132878,-0.008380,9.777920,9.778826,0.779842,183.608475
336.5100708,-0.143652,-0.013168,9.786300,9.787363,0.844646,185.237473
336.5200500,-0.140061,-0.002394,9.780313,9.781317,0.820676,180.979324
336.5299988,-0.141258,-0.010774,9.780313,9.781340,0.829923,184.361572
336.5400085,-0.140061,-0.008380,9.781511,9.782517,0.821867,183.423874
336.5499878,-0.122104,-0.007183,9.777920,9.778685,0.716552,183.366455
336.5599976,-0.140061,-0.007183,9.781511,9.782516,0.821391,182.935669
336.5700073,-0.140061,-0.014365,9.788693,9.789706,0.824245,185.856018
336.5800476,-0.135272,-0.011971,9.775525,9.776468,0.795985,185.057251
336.5900269,-0.137667,-0.004788,9.781511,9.782481,0.806728,181.992096
336.6000061,-0.135272,-0.011971,9.782708,9.783650,0.795247,185.057251
336.6099854,-0.143652,-0.015562,9.780313,9.781381,0.846267,186.182938
336.6199951,-0.143652,-0.009577,9.782708,9.783768,0.843255,183.814072
336.6300659,-0.148441,-0.009577,9.785102,9.786233,0.871106,183.691391
336.6400757,-0.140061,-0.004788,9.782708,9.783711,0.820438,181.958069
336.6500549,-0.142455,-0.017957,9.783905,9.784959,0.840932,187.184265
336.6600952,-0.137667,-0.009577,9.777920,9.778893,0.808667,183.979385
336.6700134,-0.141258,-0.011971,9.777920,9.778947,0.830394,184.843994
336.6799927,-0.135272,-0.013168,9.785102,9.786046,0.795985,185.559952
336.6900024,-0.143652,-0.009577,9.783905,9.784965,0.843255,183.814072
336.7000122,-0.141258,-0.007183,9.783905,9.784927,0.828271,182.910843
336.7100220,-0.146046,-0.001197,9.783905,9.784995,0.855237,180.469620
336.7200317,-0.143652,-0.004788,9.780313,9.781370,0.842094,181.909149
336.7299805,-0.137667,-0.017957,9.779117,9.780102,0.813251,187.431412
336.7400208,-0.137667,-0.005986,9.785102,9.786073,0.806971,182.489548
336.7499695,-0.131681,-0.008380,9.782708,9.783598,0.772784,183.641190
336.7601013,-0.142455,-0.010774,9.780313,9.781357,0.836966,184.325058
336.7699890,-0.141258,-0.001197,9.782708,9.783729,0.827562,180.485550
336.7799988,-0.140061,-0.010774,9.786300,9.787308,0.822344,184.398712
336.7900391,-0.141258,-0.007183,9.780313,9.781336,0.828507,182.910843
336.8000488,-0.135272,-0.010774,9.777920,9.778861,0.795001,184.553772
336.8100586,-0.135272,-0.004788,9.779117,9.780053,0.793029,182.027328
336.8200378,-0.135272,-0.005986,9.782708,9.783645,0.792782,182.533554
336.8300171,-0.143652,-0.007183,9.787497,9.788553,0.841862,182.862411
