Keuwl Accelerometer Data File
2020-08-31 13-21-28

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
156.3303070,-0.136469,-0.011971,9.779117,9.780076,0.802594,185.013107
156.3401642,-0.138864,0.001197,9.780313,9.781300,0.813492,179.506088
156.3535461,-0.137667,-0.007183,9.779117,9.780088,0.807698,182.986633
156.3700256,-0.140061,-0.009577,9.776723,9.777731,0.822819,183.911575
156.3800507,-0.134075,-0.009577,9.781511,9.782434,0.787085,184.085617
156.3900299,-0.128090,-0.011971,9.771935,9.772781,0.754333,185.339233
156.4000092,-0.131681,-0.017957,9.774328,9.775231,0.778838,187.765167
156.4100189,-0.138864,-0.010774,9.776723,9.777715,0.816133,184.436478
156.4200592,-0.136469,-0.003591,9.775525,9.776479,0.800397,181.507431
156.4301147,-0.141258,-0.015562,9.779117,9.780149,0.832277,186.286896
156.4400482,-0.137667,-0.010774,9.776723,9.777698,0.808909,184.474899
156.4500275,-0.137667,-0.003591,9.780313,9.781283,0.806971,181.494339
156.4600067,-0.148441,-0.007183,9.782708,9.783837,0.870431,182.770218
156.4700165,-0.136469,-0.014365,9.779117,9.780079,0.803813,186.009003
156.4800568,-0.130484,-0.010774,9.776723,9.777599,0.767193,184.720139
156.4900665,-0.134075,-0.020351,9.782708,9.783648,0.794015,188.630798
156.5001221,-0.135272,-0.003591,9.775525,9.776462,0.793029,181.520767
156.5100555,-0.141258,-0.008380,9.777920,9.778944,0.829215,183.394928
156.5200500,-0.136469,-0.010774,9.777920,9.778877,0.801863,184.513992
156.5300293,-0.141258,-0.017957,9.788693,9.789729,0.833452,187.244507
156.5400085,-0.147243,-0.022745,9.781511,9.782646,0.872677,188.781158
156.5500031,-0.134075,-0.011971,9.779117,9.780043,0.788575,185.102158
156.5600586,-0.142455,-0.007183,9.788693,9.789733,0.834860,182.886414
156.5700684,-0.143652,-0.003591,9.785102,9.786157,0.841164,181.432098
156.5801086,-0.136469,-0.021548,9.783905,9.784881,0.809150,188.972626
156.5900421,-0.131681,-0.003591,9.776723,9.777610,0.771771,181.562225
156.6000214,-0.141258,-0.001197,9.781511,9.782532,0.827562,180.485550
156.6100616,-0.140061,-0.005986,9.780313,9.781319,0.821391,182.447052
156.6200104,-0.142455,0.004788,9.780313,9.781352,0.834860,178.074814
156.6300812,-0.137667,0.001197,9.781511,9.782480,0.806486,179.501785
156.6400452,-0.132878,-0.001197,9.779117,9.780019,0.778335,180.516159
156.6501007,-0.137667,-0.015562,9.779117,9.780098,0.811565,186.449539
156.6600494,-0.143652,-0.011971,9.776723,9.777786,0.845110,184.763641
156.6700287,-0.140061,-0.005986,9.781511,9.782516,0.820915,182.447052
156.6800079,-0.141258,-0.005986,9.786300,9.787321,0.827798,182.426331
156.6900024,-0.140061,-0.009577,9.777920,9.778927,0.822344,183.911575
156.7000275,-0.141258,-0.007183,9.782708,9.783731,0.828271,182.910843
156.7100525,-0.146046,-0.003591,9.780313,9.781404,0.855694,181.408630
156.7201080,-0.136469,-0.009577,9.776723,9.777680,0.801863,184.014175
156.7300568,-0.135272,-0.003591,9.781511,9.782447,0.792535,181.520767
156.7400360,-0.140061,-0.008380,9.779117,9.780123,0.821867,183.423874
156.7500153,-0.144849,-0.014365,9.775525,9.776608,0.852946,185.663712
156.7599945,-0.137667,-0.009577,9.780313,9.781287,0.808425,183.979385
156.7700195,-0.141258,-0.010774,9.779117,9.780143,0.829923,184.361572
156.7800903,-0.137667,-0.007183,9.777920,9.778892,0.807698,182.986633
156.7900696,-0.137667,-0.010774,9.779117,9.780091,0.808909,184.474899
156.8001404,-0.140061,-0.002394,9.779117,9.780120,0.820676,180.979324
156.8100433,-0.138864,-0.007183,9.774328,9.775317,0.814934,182.960938
156.8200226,-0.131681,-0.004788,9.780313,9.781201,0.772024,182.082565
156.8300018,-0.131681,-0.002394,9.776723,9.777610,0.771771,181.041626
156.8400116,-0.135272,-0.014365,9.774328,9.775274,0.797213,186.061783
156.8500671,-0.129287,-0.004788,9.776723,9.777579,0.758214,182.121094
156.8600464,-0.136469,-0.004788,9.780313,9.781267,0.800153,182.009552
156.8700714,-0.131681,-0.013168,9.779117,9.780012,0.775312,185.710587
156.8800659,-0.134075,-0.016759,9.783905,9.784838,0.791053,187.125015
156.8900299,-0.142455,-0.001197,9.782708,9.783746,0.834391,180.481461
156.9000092,-0.138864,-0.001197,9.783905,9.784891,0.813492,180.493912
156.9100037,-0.140061,-0.004788,9.786300,9.787303,0.820438,181.958069
156.9200134,-0.136469,-0.008380,9.781511,9.782467,0.800886,183.513748
156.9300690,-0.141258,-0.010774,9.782708,9.783734,0.829923,184.361572
156.9401093,-0.140061,-0.014365,9.774328,9.775342,0.825194,185.856018
156.9500580,-0.141258,-0.007183,9.779117,9.780139,0.828507,182.910843
156.9600220,-0.138864,-0.004788,9.780313,9.781301,0.813973,181.974930
156.9700165,-0.132878,-0.001197,9.780313,9.781216,0.778083,180.516159
156.9800110,-0.141258,-0.009577,9.776723,9.777748,0.829687,183.878525
156.9900055,-0.128090,-0.008380,9.779117,9.779959,0.751995,183.742996
157.0000458,-0.137667,-0.004788,9.777920,9.778890,0.806971,181.992096
157.0100555,-0.135272,-0.014365,9.769540,9.770487,0.797703,186.061783
157.0201111,-0.138864,-0.008380,9.779117,9.780106,0.814934,183.453323
157.0300446,-0.140061,-0.004788,9.777920,9.778924,0.821153,181.958069
157.0400238,-0.130484,-0.003591,9.779117,9.779987,0.764639,181.576553
157.0500031,-0.136469,-0.010774,9.782708,9.783666,0.801619,184.513992
157.0599976,-0.132878,-0.005986,9.776723,9.777628,0.779591,182.579147
157.0700989,-0.141258,0.001197,9.785102,9.786122,0.827325,179.514450
157.0800781,-0.142455,0.001197,9.780313,9.781351,0.834625,179.518539
157.0900879,-0.134075,-0.010774,9.776723,9.777648,0.788079,184.594254
157.1000824,-0.147243,-0.005986,9.779117,9.780227,0.863208,182.327820
157.1100159,-0.140061,-0.005986,9.776723,9.777728,0.821629,182.447052
157.1200256,-0.132878,-0.005986,9.783905,9.784809,0.778838,182.579147
157.1300049,-0.128090,-0.013168,9.770737,9.771585,0.754851,185.869598
157.1400146,-0.135272,-0.003591,9.779117,9.780052,0.792535,181.520767
157.1500702,-0.132878,-0.003591,9.776723,9.777627,0.779089,181.548157
157.1601105,-0.136469,-0.011971,9.780313,9.781273,0.802594,185.013107
157.1700745,-0.140061,-0.002394,9.781511,9.782515,0.820676,180.979324
157.1800690,-0.135272,-0.010774,9.770737,9.771679,0.795739,184.553772
157.1900024,-0.143652,-0.001197,9.776723,9.777779,0.841862,180.477448
157.1999969,-0.132878,-0.001197,9.774328,9.775231,0.778838,180.516159
157.2100525,-0.143652,-0.010774,9.781511,9.782572,0.843719,184.289154
157.2200775,-0.143652,0.003591,9.781511,9.782567,0.841862,178.567902
157.2301331,-0.130484,0.003591,9.779117,9.779987,0.764639,178.423447
157.2400513,-0.143652,-0.010774,9.780313,9.781374,0.843719,184.289154
157.2500458,-0.140061,-0.010774,9.785102,9.786110,0.822344,184.398712
157.2600098,-0.141258,-0.010774,9.782708,9.783734,0.829923,184.361572
157.2700043,-0.140061,-0.001197,9.782708,9.783710,0.820199,180.489700
157.2799835,-0.149638,-0.007183,9.785102,9.786249,0.877373,182.748093
157.2900848,-0.134075,-0.013168,9.775525,9.776453,0.789319,185.609268
157.3000793,-0.140061,-0.004788,9.781511,9.782516,0.820915,181.958069
157.3100891,-0.131681,-0.003591,9.775525,9.776412,0.771771,181.562225
157.3200531,-0.141258,-0.004788,9.779117,9.780138,0.828035,181.941483
157.3300476,-0.140061,-0.011971,9.781511,9.782521,0.823295,184.885208
157.3400269,-0.140061,-0.010774,9.777920,9.778929,0.823057,184.398712
157.3499908,-0.132878,-0.001197,9.781511,9.782413,0.778083,180.516159
157.3600616,-0.126893,-0.002394,9.777920,9.778743,0.743358,181.080917
157.3700867,-0.135272,-0.004788,9.777920,9.778856,0.793029,182.027328
157.3801270,-0.131681,0.003591,9.777920,9.778807,0.771771,178.437775
157.3900604,-0.136469,-0.007183,9.776723,9.777678,0.801130,183.012787
157.4000244,-0.131681,0.001197,9.775525,9.776412,0.771771,179.479141
157.4100189,-0.134075,-0.009577,9.783905,9.784828,0.787085,184.085617
157.4200134,-0.132878,0.002394,9.779117,9.780020,0.778586,178.967758
157.4300537,-0.135272,-0.005986,9.779117,9.780054,0.793276,182.533554
157.4400787,-0.135272,-0.010774,9.779117,9.780058,0.795001,184.553772
157.4500732,-0.135272,-0.014365,9.780313,9.781260,0.796967,186.061783
157.4600677,-0.130484,-0.009577,9.779117,9.779992,0.766683,184.197662
157.4700623,-0.144849,-0.011971,9.777920,9.779000,0.851798,184.724457
157.4800262,-0.148441,-0.005986,9.776723,9.777852,0.870656,182.309067
157.4900055,-0.134075,-0.009577,9.776723,9.777647,0.787830,184.085617
157.5000000,-0.134075,-0.014365,9.776723,9.777653,0.790063,186.115509
157.5100861,-0.132878,-0.007183,9.781511,9.782416,0.779340,183.094055
157.5200653,-0.138864,-0.005986,9.780313,9.781301,0.814453,182.468124
157.5301056,-0.132878,-0.004788,9.776723,9.777627,0.779089,182.063812
157.5400543,-0.135272,-0.009577,9.780313,9.781254,0.794508,184.049576
157.5500183,-0.136469,-0.005986,9.777920,9.778873,0.800153,182.511368
157.5600128,-0.138864,0.004788,9.781511,9.782498,0.813973,178.025070
157.5700073,-0.138864,-0.003591,9.779117,9.780103,0.813732,181.481461
157.5800323,-0.141258,-0.003591,9.781511,9.782532,0.827562,181.456360
157.5900574,-0.135272,-0.003591,9.776723,9.777659,0.793029,181.520767
157.6000671,-0.135272,-0.010774,9.770737,9.771679,0.795739,184.553772
157.6100464,-0.140061,-0.004788,9.782708,9.783711,0.820438,181.958069
157.6200256,-0.147243,-0.007183,9.781511,9.782622,0.863434,182.792709
157.6300201,-0.137667,-0.004788,9.779117,9.780087,0.806971,181.992096
157.6400146,-0.138864,-0.005986,9.780313,9.781301,0.814453,182.468124
157.6500244,-0.149638,-0.001197,9.775525,9.776670,0.876926,180.458359
157.6600647,-0.144849,-0.014365,9.779117,9.780200,0.852716,185.663712
157.6700745,-0.143652,0.003591,9.781511,9.782567,0.841862,178.567902
157.6800537,-0.129287,-0.002394,9.780313,9.781169,0.757698,181.060913
157.6901855,-0.137667,-0.005986,9.776723,9.777694,0.807456,182.489548
157.7000122,-0.143652,-0.013168,9.781511,9.782576,0.845110,185.237473
157.7100067,-0.130484,-0.002394,9.774328,9.775199,0.764639,181.051178
157.7200317,-0.138864,-0.008380,9.777920,9.778910,0.815174,183.453323
157.7300873,-0.140061,0.007183,9.777920,9.778925,0.821629,177.064331
157.7400970,-0.132878,0.007183,9.781511,9.782416,0.779340,176.905945
157.7500610,-0.136469,-0.011971,9.780313,9.781273,0.802594,185.013107
157.7600250,-0.142455,-0.007183,9.777920,9.778960,0.835797,182.886414
157.7700195,-0.148441,-0.007183,9.783905,9.785034,0.870431,182.770218
157.7800140,-0.137667,-0.005986,9.780313,9.781284,0.807213,182.489548
157.7900085,-0.140061,-0.005986,9.785102,9.786106,0.820915,182.447052
157.8000641,-0.142455,-0.007183,9.781511,9.782552,0.835563,182.886414
157.8100433,-0.141258,-0.001197,9.780313,9.781334,0.827562,180.485550
157.8201141,-0.144849,-0.002394,9.781511,9.782584,0.848576,180.946945
157.8300476,-0.136469,0.001197,9.782708,9.783660,0.799174,179.497421
157.8400116,-0.136469,0.003591,9.779117,9.780069,0.799663,178.492569
157.8500214,-0.138864,-0.004788,9.780313,9.781301,0.813973,181.974930
157.8600006,-0.135272,-0.004788,9.777920,9.778856,0.793029,182.027328
157.8700562,-0.137667,-0.014365,9.779117,9.780096,0.810841,185.957138
157.8800964,-0.144849,-0.005986,9.781511,9.782586,0.849267,182.366241
157.8900909,-0.143652,-0.005986,9.785102,9.786159,0.842094,182.385941
157.9000702,-0.144849,-0.001197,9.775525,9.776598,0.848806,180.473511
157.9100189,-0.136469,-0.005986,9.782708,9.783662,0.799908,182.511368
157.9199982,-0.138864,-0.017957,9.785102,9.786104,0.819961,187.368057
157.9300079,-0.137667,-0.008380,9.781511,9.782483,0.807698,183.483276
157.9400177,-0.132878,-0.010774,9.777920,9.778829,0.781095,184.635468
157.9500580,-0.136469,0.002394,9.782708,9.783660,0.799174,178.994919
157.9600983,-0.140061,-0.008380,9.777920,9.778926,0.821867,183.423874
157.9700623,-0.135272,-0.011971,9.780313,9.781257,0.795739,185.057251
157.9800415,-0.141258,-0.013168,9.781511,9.782540,0.831101,185.325745
157.9900055,-0.141258,-0.011971,9.782708,9.783735,0.830159,184.843994
158.0000000,-0.140061,-0.003591,9.777920,9.778923,0.820676,181.468796
158.0100098,-0.132878,-0.010774,9.775525,9.776434,0.781346,184.635468
158.0200653,-0.138864,-0.004788,9.780313,9.781301,0.813973,181.974930
158.0301056,-0.134075,-0.008380,9.775525,9.776448,0.787333,183.576340
158.0401154,-0.134075,-0.003591,9.782708,9.783628,0.785592,181.534348
158.0500336,-0.131681,-0.008380,9.777920,9.778810,0.773037,183.641190
158.0600281,-0.143652,-0.015562,9.780313,9.781381,0.846267,186.182938
158.0700073,-0.122104,-0.015562,9.777920,9.778694,0.721179,187.263245
158.0800018,-0.140061,-0.003591,9.781511,9.782515,0.820676,181.468796
158.0900574,-0.143652,0.003591,9.779117,9.780172,0.841862,178.567902
158.1000671,-0.136469,-0.002394,9.779117,9.780069,0.799663,181.005081
158.1100922,-0.135272,-0.007183,9.775525,9.776464,0.793769,183.039398
158.1200409,-0.142455,-0.014365,9.780313,9.781362,0.838835,185.758255
158.1300201,-0.134075,-0.001197,9.777920,9.778839,0.785592,180.511551
158.1400146,-0.137667,0.009577,9.779117,9.780090,0.808425,176.020615
158.1500092,-0.131681,-0.005986,9.780313,9.781201,0.772024,182.602570
158.1600189,-0.131681,-0.007183,9.777920,9.778809,0.772531,183.122131
158.1700592,-0.130484,-0.002394,9.779117,9.779987,0.764639,181.051178
158.1801453,-0.140061,-0.013168,9.775525,9.776537,0.824245,185.371002
158.1900482,-0.134075,-0.015562,9.779117,9.780048,0.790805,186.620773
158.2000275,-0.141258,-0.004788,9.786300,9.787320,0.827325,181.941483
158.2100067,-0.141258,-0.003591,9.780313,9.781334,0.827562,181.456360
158.2200012,-0.143652,-0.002394,9.776723,9.777779,0.841862,180.954834
158.2300110,-0.136469,-0.004788,9.771935,9.772889,0.800886,182.009552
158.2400818,-0.140061,-0.008380,9.785102,9.786108,0.821629,183.423874
158.2500916,-0.131681,-0.013168,9.774328,9.775224,0.775564,185.710587
158.2600861,-0.134075,-0.015562,9.781511,9.782442,0.790310,186.620773
158.2700348,-0.140061,-0.015562,9.781511,9.782526,0.825194,186.340195
158.2800140,-0.135272,0.002394,9.779117,9.780052,0.792535,178.986023
158.2899933,-0.135272,0.002394,9.779117,9.780052,0.792535,178.986023
158.3000031,-0.138864,-0.008380,9.780313,9.781303,0.815174,183.453323
158.3100891,-0.138864,0.001197,9.781511,9.782497,0.813492,179.506088
158.3200836,-0.138864,-0.016759,9.781511,9.782511,0.819005,186.881729
158.3300629,-0.134075,-0.013168,9.779117,9.780045,0.789319,185.609268
158.3400269,-0.131681,-0.001197,9.777920,9.778807,0.771771,180.520859
158.3500214,-0.138864,-0.011971,9.781511,9.782504,0.816373,184.927109
158.3600006,-0.137667,-0.014365,9.775525,9.776505,0.811083,185.957138
158.3699951,-0.135272,0.003591,9.779117,9.780052,0.792535,178.479233
158.3800049,-0.138864,-0.005986,9.782708,9.783695,0.813973,182.468124
158.3900757,-0.146046,-0.013168,9.786300,9.787398,0.858434,185.152084
158.4001007,-0.142455,-0.010774,9.783905,9.784948,0.836733,184.325058
158.4100952,-0.131681,-0.017957,9.777920,9.778823,0.778586,187.765167
158.4200439,-0.140061,-0.004788,9.782708,9.783711,0.820438,181.958069
158.4300385,-0.143652,-0.005986,9.775525,9.776582,0.842327,182.385941
158.4400024,-0.138864,-0.005986,9.782708,9.783695,0.813973,182.468124
158.4500275,-0.137667,-0.009577,9.774328,9.775302,0.808667,183.979385
158.4600983,-0.146046,-0.003591,9.783905,9.784996,0.855694,181.408630
158.4700775,-0.132878,0.001197,9.780313,9.781216,0.778083,179.483841
158.4801331,-0.131681,0.003591,9.779117,9.780004,0.771517,178.437775
158.4900513,-0.144849,-0.003591,9.786300,9.787373,0.848345,181.420273
158.5000305,-0.135272,-0.003591,9.780313,9.781250,0.792782,181.520767
158.5099945,-0.141258,-0.003591,9.781511,9.782532,0.827562,181.456360
158.5200195,-0.136469,-0.004788,9.785102,9.786055,0.799419,182.009552
158.5300903,-0.140061,-0.004788,9.786300,9.787303,0.820438,181.958069
158.5400543,-0.142455,-0.004788,9.779117,9.780155,0.835094,181.925186
158.5500946,-0.130484,-0.007183,9.776723,9.777596,0.765917,183.150711
158.5600739,-0.140061,-0.004788,9.779117,9.780121,0.821153,181.958069
158.5700378,-0.143652,0.001197,9.782708,9.783763,0.841397,179.522552
158.5800171,-0.138864,-0.005986,9.776723,9.777711,0.814453,182.468124
158.5900116,-0.131681,0.003591,9.781511,9.782398,0.771517,178.437775
158.6000519,-0.140061,-0.015562,9.782708,9.783723,0.825194,186.340195
158.6100769,-0.137667,-0.016759,9.777920,9.778903,0.812529,186.940979
158.6201324,-0.138864,-0.005986,9.773131,9.774119,0.814694,182.468124
158.6300812,-0.132878,-0.004788,9.783905,9.784808,0.778586,182.063812
158.6400452,-0.138864,-0.002394,9.785102,9.786088,0.813492,180.987762
158.6500397,-0.135272,-0.004788,9.780313,9.781250,0.792782,182.027328
158.6600189,-0.138864,0.004788,9.777920,9.778907,0.813973,178.025070
158.6700134,-0.138864,0.004788,9.781511,9.782498,0.813973,178.025070
158.6800537,-0.134075,-0.003591,9.777920,9.778839,0.785592,181.534348
158.6900787,-0.138864,-0.002394,9.777920,9.778906,0.813732,180.987762
158.7000580,-0.132878,-0.009577,9.774328,9.775236,0.780845,184.122299
158.7100525,-0.143652,-0.005986,9.781511,9.782568,0.842094,182.385941
158.7200317,-0.132878,-0.001197,9.777920,9.778822,0.778335,180.516159
158.7300110,-0.143652,-0.001197,9.776723,9.777779,0.841862,180.477448
158.7400055,-0.153229,-0.008380,9.774328,9.775533,0.899399,183.130249
158.7500458,-0.138864,0.003591,9.777920,9.778906,0.813732,178.518539
158.7600861,-0.135272,-0.004788,9.782708,9.783645,0.792782,182.027328
158.7700806,-0.132878,-0.001197,9.779117,9.780019,0.778335,180.516159
158.7800598,-0.131681,-0.007183,9.780313,9.781203,0.772784,183.122131
158.7900238,-0.136469,-0.007183,9.780313,9.781268,0.800397,183.012787
158.8000183,-0.134075,-0.010774,9.785102,9.786026,0.787333,184.594254
158.8100128,-0.146046,-0.005986,9.780313,9.781405,0.856151,182.346878
158.8200073,-0.146046,-0.001197,9.779117,9.780207,0.855466,180.469620
158.8300934,-0.137667,-0.017957,9.774328,9.775314,0.813732,187.431412
158.8401337,-0.147243,-0.015562,9.775525,9.776646,0.867504,186.033249
158.8500519,-0.144849,-0.015562,9.785102,9.786186,0.852946,186.132217
158.8600464,-0.140061,-0.011971,9.776723,9.777734,0.824008,184.885208
158.8700104,-0.130484,-0.001197,9.781511,9.782382,0.764383,180.525635
158.8800049,-0.138864,-0.005986,9.779117,9.780104,0.813973,182.468124
158.8900146,-0.137667,-0.005986,9.783905,9.784876,0.807213,182.489548
158.9000549,-0.138864,-0.005986,9.781511,9.782498,0.813973,182.468124
158.9101257,-0.138864,-0.013168,9.781511,9.782506,0.817092,185.417023
158.9203644,-0.143652,-0.008380,9.786300,9.787357,0.842327,183.338470
158.9300537,-0.135272,-0.010774,9.782708,9.783649,0.794754,184.553772
158.9400177,-0.138864,-0.005986,9.775525,9.776513,0.814453,182.468124
158.9500122,-0.132878,-0.005986,9.779117,9.780021,0.779089,182.579147
158.9600067,-0.147243,0.008380,9.781511,9.782623,0.863887,176.742783
158.9700470,-0.146046,-0.008380,9.775525,9.776620,0.857522,183.283859
158.9801025,-0.136469,-0.004788,9.780313,9.781267,0.800153,182.009552
158.9901123,-0.134075,-0.004788,9.777920,9.778840,0.786090,182.045410
159.0000610,-0.146046,-0.007183,9.785102,9.786195,0.856380,182.815552
159.0100250,-0.135272,-0.003591,9.781511,9.782447,0.792535,181.520767
159.0200195,-0.137667,-0.002394,9.780313,9.781282,0.806486,180.996353
159.0300140,-0.138864,-0.009577,9.776723,9.777714,0.815654,183.945190
159.0400238,-0.137667,-0.010774,9.780313,9.781288,0.808909,184.474899
159.0500641,-0.144849,-0.013168,9.789890,9.790971,0.851338,185.194427
159.0600739,-0.148441,-0.004788,9.780313,9.781441,0.869757,181.847610
159.0700531,-0.140061,-0.002394,9.781511,9.782515,0.820676,180.979324
159.0800323,-0.138864,-0.014365,9.777920,9.778916,0.818049,185.906143
159.0900269,-0.134075,0.002394,9.777920,9.778839,0.785592,178.976974
159.1000061,-0.143652,-0.002394,9.782708,9.783763,0.841397,180.954834
159.1100464,-0.141258,-0.004788,9.779117,9.780138,0.828035,181.941483
159.1200562,-0.138864,-0.007183,9.783905,9.784893,0.814213,182.960938
159.1300964,-0.135272,-0.005986,9.780313,9.781251,0.793276,182.533554
159.1401215,-0.138864,-0.014365,9.783905,9.784902,0.817810,185.906143
159.1500397,-0.146046,-0.008380,9.775525,9.776620,0.857522,183.283859
159.1600189,-0.134075,-0.011971,9.780313,9.781240,0.788327,185.102158
159.1700134,-0.136469,-0.003591,9.781511,9.782464,0.799663,181.507431
159.1800079,-0.147243,-0.001197,9.777920,9.779028,0.862527,180.465805
159.1900787,-0.134075,-0.009577,9.770737,9.771661,0.788079,184.085617
159.2000580,-0.136469,-0.010774,9.780313,9.781271,0.801619,184.513992
159.2100677,-0.131681,-0.005986,9.771935,9.772823,0.772784,182.602570
159.2200470,-0.138864,-0.014365,9.776723,9.777719,0.818049,185.906143
159.2300262,-0.140061,-0.007183,9.779117,9.780122,0.821391,182.935669
159.2400055,-0.136469,-0.013168,9.777920,9.778881,0.803326,185.511475
159.2500000,-0.140061,-0.007183,9.782708,9.783713,0.821391,182.935669
159.2600708,-0.136469,0.003591,9.779117,9.780069,0.799663,178.492569
159.2700500,-0.141258,0.003591,9.780313,9.781334,0.827562,178.543640
159.2800751,-0.134075,-0.007183,9.781511,9.782433,0.786339,183.066483
159.2900543,-0.141258,-0.009577,9.782708,9.783732,0.828979,183.878525
159.3000183,-0.147243,-0.007183,9.777920,9.779031,0.863661,182.792709
159.3100128,-0.140061,-0.016759,9.780313,9.781331,0.826379,186.823456
159.3200073,-0.140061,0.009577,9.779117,9.780124,0.822344,176.088425
159.3300171,-0.126893,0.007183,9.779117,9.779943,0.744673,176.760300
159.3401031,-0.141258,-0.005986,9.780313,9.781336,0.828507,182.426331
159.3501282,-0.146046,-0.015562,9.777920,9.779022,0.860256,186.082336
159.3600464,-0.137667,-0.001197,9.774328,9.775297,0.806728,180.498215
159.3700256,-0.143652,-0.007183,9.774328,9.775387,0.843255,182.862411
159.3800201,-0.142455,0.004788,9.779117,9.780155,0.835094,178.074814
159.3900146,-0.143652,-0.016759,9.785102,9.786171,0.846960,186.654419
159.4000092,-0.138864,-0.008380,9.782708,9.783697,0.814694,183.453323
159.4100494,-0.141258,0.002394,9.779117,9.780137,0.827562,179.028976
159.4200897,-0.140061,-0.005986,9.783905,9.784909,0.820915,182.447052
159.4300995,-0.136469,0.003591,9.780313,9.781266,0.799663,178.492569
159.4400330,-0.134075,-0.013168,9.782708,9.783636,0.789071,185.609268
159.4500732,-0.141258,-0.004788,9.779117,9.780138,0.828035,181.941483
159.4600067,-0.135272,-0.004788,9.783905,9.784842,0.792782,182.027328
159.4700012,-0.138864,-0.004788,9.781511,9.782498,0.813973,181.974930
159.4800873,-0.142455,-0.003591,9.777920,9.778958,0.835094,181.444122
159.4900665,-0.143652,-0.002394,9.781511,9.782567,0.841862,180.954834
159.5001984,-0.141258,-0.010774,9.780313,9.781340,0.829923,184.361572
159.5100555,-0.146046,-0.008380,9.787497,9.788589,0.856151,183.283859
159.5200195,-0.142455,-0.003591,9.783905,9.784943,0.834391,181.444122
159.5300140,-0.138864,-0.001197,9.781511,9.782497,0.813492,180.493912
159.5399933,-0.128090,-0.004788,9.777920,9.778760,0.750953,182.140900
159.5500488,-0.138864,-0.010774,9.781511,9.782503,0.815894,184.436478
159.5601044,-0.135272,-0.002394,9.780313,9.781249,0.792535,181.013977
159.5701141,-0.136469,-0.005986,9.780313,9.781267,0.800153,182.511368
159.5800781,-0.141258,-0.011971,9.780313,9.781341,0.830394,184.843994
159.5900574,-0.137667,-0.005986,9.776723,9.777694,0.807456,182.489548
